paper_ID,split,domain,title,openalex_id,publication_year,citation_count,referenced_works,title_matched,similarity_score
0,NOVEL,QA2021,UoR at SemEval-2021 Task 4 Using Pre-trained BERT Token Embeddings for Question Answering of Abstract Meaning,https://openalex.org/W3180482706,2021.0,1.0,"['https://openalex.org/W2250539671', 'https://openalex.org/W2606964149', 'https://openalex.org/W2787560479', 'https://openalex.org/W2896457183', 'https://openalex.org/W2949615363', 'https://openalex.org/W2962739339', 'https://openalex.org/W2962809918', 'https://openalex.org/W2963344337', 'https://openalex.org/W2965373594', 'https://openalex.org/W2970782003', 'https://openalex.org/W2971639964', 'https://openalex.org/W2975429091', 'https://openalex.org/W2978017171', 'https://openalex.org/W3186134690', 'https://openalex.org/W4385245566']",UoR at SemEval-2021 Task 4: Using Pre-trained BERT Token Embeddings for Question Answering of Abstract Meaning,0.9954337899543378
1,NOVEL,QA2021,Addressing Semantic Drift in Generative Question Answering with Auxiliary Extraction,https://openalex.org/W3175139183,2021.0,9.0,"['https://openalex.org/W2551396370', 'https://openalex.org/W2625541525', 'https://openalex.org/W2803930360', 'https://openalex.org/W2843822145', 'https://openalex.org/W2890914727', 'https://openalex.org/W2951534261', 'https://openalex.org/W2962985038', 'https://openalex.org/W2963323070', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963515589', 'https://openalex.org/W2963748441', 'https://openalex.org/W2963863909', 'https://openalex.org/W2970782003', 'https://openalex.org/W2975291987', 'https://openalex.org/W3016512233', 'https://openalex.org/W3098057198', 'https://openalex.org/W3100618740', 'https://openalex.org/W3103111734', 'https://openalex.org/W4297802520']",Addressing Semantic Drift in Generative Question Answering with Auxiliary Extraction,1.0
2,NOVEL,QA2021,Challenges in Information-Seeking QA Unanswerable Questions and Paragraph Retrieval,https://openalex.org/W3174114019,2021.0,28.0,"['https://openalex.org/W2888302696', 'https://openalex.org/W2889453388', 'https://openalex.org/W2889787757', 'https://openalex.org/W2894293047', 'https://openalex.org/W2896457183', 'https://openalex.org/W2911430044', 'https://openalex.org/W2912924812', 'https://openalex.org/W2919420119', 'https://openalex.org/W2942128719', 'https://openalex.org/W2949895294', 'https://openalex.org/W2962727366', 'https://openalex.org/W2962736243', 'https://openalex.org/W2963323070', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963547127', 'https://openalex.org/W2963748441', 'https://openalex.org/W2964223283', 'https://openalex.org/W2965373594', 'https://openalex.org/W2970597249', 'https://openalex.org/W2970728484', 'https://openalex.org/W2979826702', 'https://openalex.org/W2998536339', 'https://openalex.org/W2998665041', 'https://openalex.org/W3001393026', 'https://openalex.org/W3027879771', 'https://openalex.org/W3034987253', 'https://openalex.org/W3035441651', 'https://openalex.org/W3045462440', 'https://openalex.org/W3098757391', 'https://openalex.org/W3098824823', 'https://openalex.org/W3100292568', 'https://openalex.org/W3101082165', 'https://openalex.org/W3105238007', 'https://openalex.org/W3117679003', 'https://openalex.org/W3123868215', 'https://openalex.org/W3124424060', 'https://openalex.org/W3169937871', 'https://openalex.org/W3173699110', 'https://openalex.org/W3175363122', 'https://openalex.org/W4287214436', 'https://openalex.org/W4287827771', 'https://openalex.org/W4288548690', 'https://openalex.org/W4288623406', 'https://openalex.org/W4289489602']",Challenges in Information-Seeking QA: Unanswerable Questions and Paragraph Retrieval,0.9940119760479041
3,NOVEL,QA2021,Multi-Scale Progressive Attention Network for Video Question Answering,https://openalex.org/W3174001836,2021.0,23.0,"['https://openalex.org/W2194775991', 'https://openalex.org/W2250539671', 'https://openalex.org/W2425121537', 'https://openalex.org/W2606982687', 'https://openalex.org/W2765716052', 'https://openalex.org/W2904452845', 'https://openalex.org/W2954199749', 'https://openalex.org/W2961193895', 'https://openalex.org/W2962934715', 'https://openalex.org/W2964015378', 'https://openalex.org/W2997344006', 'https://openalex.org/W2997805943', 'https://openalex.org/W2998166190', 'https://openalex.org/W3034730770', 'https://openalex.org/W3035419698', 'https://openalex.org/W3168640669', 'https://openalex.org/W3172523222']",Multi-Scale Progressive Attention Network for Video Question Answering,1.0
4,NOVEL,QA2021,UIT-E10dot3 at SemEval-2021 Task 5 Toxic Spans Detection with Named Entity Recognition and Question-Answering Approaches,https://openalex.org/W3155987919,2021.0,3.0,"['https://openalex.org/W2123402141', 'https://openalex.org/W2131774270', 'https://openalex.org/W2473555522', 'https://openalex.org/W2607388700', 'https://openalex.org/W2896457183', 'https://openalex.org/W2903222856', 'https://openalex.org/W2920807444', 'https://openalex.org/W2922580172', 'https://openalex.org/W2954226438', 'https://openalex.org/W2962784628', 'https://openalex.org/W2965373594', 'https://openalex.org/W2970487286', 'https://openalex.org/W2978871345', 'https://openalex.org/W3046087842', 'https://openalex.org/W3101323333', 'https://openalex.org/W3115903740', 'https://openalex.org/W3118179615', 'https://openalex.org/W3136589246']",UIT-E10dot3 at SemEval-2021 Task 5: Toxic Spans Detection with Named Entity Recognition and Question-Answering Approaches,0.995850622406639
5,NOVEL,QA2021,Multimodal Phased Transformer for Sentiment Analysis,https://openalex.org/W3211727363,2021.0,3.0,"['https://openalex.org/W1968600824', 'https://openalex.org/W2079725295', 'https://openalex.org/W2095176743', 'https://openalex.org/W2127141656', 'https://openalex.org/W2250539671', 'https://openalex.org/W2465534249', 'https://openalex.org/W2547418827', 'https://openalex.org/W2619383789', 'https://openalex.org/W2741166240', 'https://openalex.org/W2807126412', 'https://openalex.org/W2940744433', 'https://openalex.org/W2945886944', 'https://openalex.org/W2949676527', 'https://openalex.org/W2962817261', 'https://openalex.org/W2962931510', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963668159', 'https://openalex.org/W2964010806', 'https://openalex.org/W2964051877', 'https://openalex.org/W2964110616', 'https://openalex.org/W2964216663', 'https://openalex.org/W2970597249', 'https://openalex.org/W2994673210', 'https://openalex.org/W2995575179', 'https://openalex.org/W2996428491', 'https://openalex.org/W3015468748', 'https://openalex.org/W3016138882', 'https://openalex.org/W3021293129', 'https://openalex.org/W3034266838', 'https://openalex.org/W3037572520', 'https://openalex.org/W3045733172', 'https://openalex.org/W3091156754', 'https://openalex.org/W3093051361', 'https://openalex.org/W3095379519', 'https://openalex.org/W3100177202', 'https://openalex.org/W3134144764', 'https://openalex.org/W3176724088', 'https://openalex.org/W3177318507']",Multimodal Phased Transformer for Sentiment Analysis,1.0
6,NOVEL,QA2021,Beta Distribution Guided Aspect-aware Graph for Aspect Category Sentiment Analysis with Affective Knowledge,https://openalex.org/W3214728508,2021.0,20.0,"['https://openalex.org/W1579369571', 'https://openalex.org/W2250539671', 'https://openalex.org/W2251294039', 'https://openalex.org/W2251648804', 'https://openalex.org/W2529550020', 'https://openalex.org/W2561529111', 'https://openalex.org/W2562607067', 'https://openalex.org/W2767210791', 'https://openalex.org/W2788810909', 'https://openalex.org/W2896457183', 'https://openalex.org/W2914278227', 'https://openalex.org/W2923978210', 'https://openalex.org/W2950864851', 'https://openalex.org/W2954278700', 'https://openalex.org/W2962808042', 'https://openalex.org/W2962946486', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963428430', 'https://openalex.org/W2964207259', 'https://openalex.org/W2966157634', 'https://openalex.org/W2970583420', 'https://openalex.org/W2971014768', 'https://openalex.org/W2971088231', 'https://openalex.org/W2971220558', 'https://openalex.org/W3034442148', 'https://openalex.org/W3035000929', 'https://openalex.org/W3035413677', 'https://openalex.org/W3035419191', 'https://openalex.org/W3092169289', 'https://openalex.org/W3093816678', 'https://openalex.org/W3094173182', 'https://openalex.org/W3096696332', 'https://openalex.org/W3106213915', 'https://openalex.org/W3109287115', 'https://openalex.org/W3113712958', 'https://openalex.org/W3116705004', 'https://openalex.org/W3117670243', 'https://openalex.org/W3139812857', 'https://openalex.org/W3154430186', 'https://openalex.org/W3173794693', 'https://openalex.org/W3174075753', 'https://openalex.org/W3176858586', 'https://openalex.org/W4287555648']",Beta Distribution Guided Aspect-aware Graph for Aspect Category Sentiment Analysis with Affective Knowledge,1.0
7,NOVEL,QA2021,Iterative GNN-based Decoder for Question Generation,https://openalex.org/W3212063449,2021.0,1.0,"['https://openalex.org/W1531374185', 'https://openalex.org/W2101105183', 'https://openalex.org/W2154652894', 'https://openalex.org/W2157331557', 'https://openalex.org/W2558203065', 'https://openalex.org/W2606333299', 'https://openalex.org/W2624022918', 'https://openalex.org/W2804292122', 'https://openalex.org/W2889670144', 'https://openalex.org/W2890166583', 'https://openalex.org/W2891946694', 'https://openalex.org/W2911857455', 'https://openalex.org/W2950700230', 'https://openalex.org/W2962717047', 'https://openalex.org/W2963351776', 'https://openalex.org/W2963748441', 'https://openalex.org/W2964121744', 'https://openalex.org/W2970647290', 'https://openalex.org/W2971274815', 'https://openalex.org/W2988673764', 'https://openalex.org/W2994900646', 'https://openalex.org/W3034630799', 'https://openalex.org/W3035712679', 'https://openalex.org/W3100439847']",Iterative GNN-based Decoder for Question Generation,1.0
8,NOVEL,QA2021,Asking Questions Like Educational Experts Automatically Generating Question-Answer Pairs on Real-World Examination Data,https://openalex.org/W3199051863,2021.0,26.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W2064675550', 'https://openalex.org/W2158899491', 'https://openalex.org/W2275056699', 'https://openalex.org/W2557764419', 'https://openalex.org/W2558203065', 'https://openalex.org/W2606964149', 'https://openalex.org/W2606974598', 'https://openalex.org/W2622069672', 'https://openalex.org/W2624022918', 'https://openalex.org/W2800705898', 'https://openalex.org/W2804292122', 'https://openalex.org/W2804340650', 'https://openalex.org/W2807750936', 'https://openalex.org/W2889670144', 'https://openalex.org/W2917436183', 'https://openalex.org/W2924690340', 'https://openalex.org/W2951534261', 'https://openalex.org/W2952230511', 'https://openalex.org/W2962874939', 'https://openalex.org/W2962977247', 'https://openalex.org/W2963247703', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963661590', 'https://openalex.org/W2963748441', 'https://openalex.org/W2964087080', 'https://openalex.org/W2964121744', 'https://openalex.org/W2965838084', 'https://openalex.org/W2970597249', 'https://openalex.org/W2970796366', 'https://openalex.org/W2980360329', 'https://openalex.org/W2982399380', 'https://openalex.org/W3034999214', 'https://openalex.org/W3100439847', 'https://openalex.org/W3101798106', 'https://openalex.org/W3105956114', 'https://openalex.org/W3112275792', 'https://openalex.org/W3133056742', 'https://openalex.org/W3174122384', 'https://openalex.org/W3176929804', 'https://openalex.org/W4385245566']",Asking Questions Like Educational Experts: Automatically Generating Question-Answer Pairs on Real-World Examination Data,0.99581589958159
9,NOVEL,QA2021,Improving the Robustness of QA Models to Challenge Sets with Variational Question-Answer Pair Generation,https://openalex.org/W3185818152,2021.0,9.0,"['https://openalex.org/W19665345', 'https://openalex.org/W803028973', 'https://openalex.org/W1522301498', 'https://openalex.org/W1531374185', 'https://openalex.org/W1533861849', 'https://openalex.org/W1638000437', 'https://openalex.org/W1832693441', 'https://openalex.org/W1940872118', 'https://openalex.org/W1959608418', 'https://openalex.org/W2095705004', 'https://openalex.org/W2108287887', 'https://openalex.org/W2130942839', 'https://openalex.org/W2133564696', 'https://openalex.org/W2250425483', 'https://openalex.org/W2250539671', 'https://openalex.org/W2507756961', 'https://openalex.org/W2516930406', 'https://openalex.org/W2557436004', 'https://openalex.org/W2557764419', 'https://openalex.org/W2586756136', 'https://openalex.org/W2606333299', 'https://openalex.org/W2610891036', 'https://openalex.org/W2622563070', 'https://openalex.org/W2753738274', 'https://openalex.org/W2796704765', 'https://openalex.org/W2804292122', 'https://openalex.org/W2807750936', 'https://openalex.org/W2889453388', 'https://openalex.org/W2889670144', 'https://openalex.org/W2889924956', 'https://openalex.org/W2890166583', 'https://openalex.org/W2890969459', 'https://openalex.org/W2891946694', 'https://openalex.org/W2892153332', 'https://openalex.org/W2896457183', 'https://openalex.org/W2898695436', 'https://openalex.org/W2904146647', 'https://openalex.org/W2911681509', 'https://openalex.org/W2911857455', 'https://openalex.org/W2912924812', 'https://openalex.org/W2913222130', 'https://openalex.org/W2945260553', 'https://openalex.org/W2949849869', 'https://openalex.org/W2950733407', 'https://openalex.org/W2951873305', 'https://openalex.org/W2951883832', 'https://openalex.org/W2953039212', 'https://openalex.org/W2962717047', 'https://openalex.org/W2962717182', 'https://openalex.org/W2962944953', 'https://openalex.org/W2962970841', 'https://openalex.org/W2962977247', 'https://openalex.org/W2963080779', 'https://openalex.org/W2963175042', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963223306', 'https://openalex.org/W2963339397', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963456134', 'https://openalex.org/W2963542836', 'https://openalex.org/W2963600562', 'https://openalex.org/W2963650605', 'https://openalex.org/W2963713328', 'https://openalex.org/W2963746531', 'https://openalex.org/W2963748441', 'https://openalex.org/W2963790827', 'https://openalex.org/W2963938442', 'https://openalex.org/W2963958388', 'https://openalex.org/W2963969878', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964165364', 'https://openalex.org/W2964308564', 'https://openalex.org/W2970168687', 'https://openalex.org/W2970250435', 'https://openalex.org/W2970442950', 'https://openalex.org/W2970460314', 'https://openalex.org/W2970647290', 'https://openalex.org/W2970745243', 'https://openalex.org/W2970796366', 'https://openalex.org/W2971274815', 'https://openalex.org/W2979826702', 'https://openalex.org/W2983655111', 'https://openalex.org/W2988115511', 'https://openalex.org/W3015721781', 'https://openalex.org/W3016970897', 'https://openalex.org/W3022187094', 'https://openalex.org/W3032717904', 'https://openalex.org/W3034469191', 'https://openalex.org/W3035500185', 'https://openalex.org/W3035621030', 'https://openalex.org/W3098824823', 'https://openalex.org/W3101798106', 'https://openalex.org/W3103621845', 'https://openalex.org/W3103934428', 'https://openalex.org/W3153592532', 'https://openalex.org/W4212774754', 'https://openalex.org/W4297671192']",Improving the Robustness of QA Models to Challenge Sets with Variational Question-Answer Pair Generation,1.0
