topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
MT2022_2025,W4392343318,282,auto,npj,Precis,F Shah Oncol,npj Precis F Shah Oncol,0.7838074
MT2022_2025,W4392343318,283,auto,Invest,124,2014 Notch is,Invest 124 2014 Notch is,0.52524215
MT2022_2025,W4392343318,284,auto,Target,Ther,8 315 2023,Target Ther 8 315 2023,0.7025848
MT2022_2025,W4392343318,285,auto,Toll,-,like receptors :,Toll - like receptors :,0.61253905
MT2022_2025,W4392343318,286,auto,Toll,-,like receptor signaling,Toll - like receptor signaling,0.54488385
MT2022_2025,W4392343318,287,auto,A,negative,feedback loop of,A negative feedback loop of,0.75218767
MT2022_2025,W4392343318,288,auto,The,kinases,MSK1 and MSK2,The kinases MSK1 and MSK2,0.72142905
MT2022_2025,W4392343318,289,auto,Immunol,9,2008 Role of,Immunol 9 2008 Role of,0.5829121
MT2022_2025,W4392343318,290,auto,Immunol,146,2020 NF -,Immunol 146 2020 NF -,0.6136988
MT2022_2025,W4392343318,291,auto,Tyrosine,phosphorylation,of I kappa,Tyrosine phosphorylation of I kappa,0.7363023
MT2022_2025,W4392343318,292,auto,Chem,278,2003 S -,Chem 278 2003 S -,0.65176386
MT2022_2025,W4392343318,293,auto,Fast,regulation,of the NF,Fast regulation of the NF,0.70425874
MT2022_2025,W4392343318,294,auto,Targeting,NF,- κB pathway,Targeting NF - κB pathway,0.5282258
MT2022_2025,W4392343318,295,auto,An,inducible,transcription factor activates,An inducible transcription factor activates,0.7165328
MT2022_2025,W4392343318,296,auto,Rev.,Cancer,13 2013 IKKβ,Rev. Cancer 13 2013 IKKβ,0.655255
MT2022_2025,W4392343318,297,auto,Enhanced,triacylglycerol,catabolism by carboxylesterase,Enhanced triacylglycerol catabolism by carboxylesterase,0.7394475
MT2022_2025,W4392343318,298,auto,Invest,131,137845 2021 c,Invest 131 137845 2021 c,0.5852201
MT2022_2025,W4392343318,299,auto,Immunol,22,2021 X -,Immunol 22 2021 X -,0.69151
MT2022_2025,W4392343318,301,auto,Rare,mendelian,primary immunodeficiency diseases,Rare mendelian primary immunodeficiency diseases,0.6975587
MT2022_2025,W4392343318,303,auto,The,alternative,NF - kappaB,The alternative NF - kappaB,0.6123456
MT2022_2025,W4392343318,304,auto,Pharm,72,2006 Promiscuous mutations,Pharm 72 2006 Promiscuous mutations,0.5777764
MT2022_2025,W4392343318,305,auto,Invest,119,2009 Osteoimmunology :,Invest 119 2009 Osteoimmunology :,0.55884916
MT2022_2025,W4392343318,306,auto,Chem,282,2007 NF -,Chem 282 2007 NF -,0.6816526
MT2022_2025,W4392343318,308,auto,Sci.,USA,110 2013,Sci. USA 110 2013,0.65879375
MT2022_2025,W4392343318,309,auto,Signaling,in,innate immunity and,Signaling in innate immunity and,0.5646834
MT2022_2025,W4392343318,311,auto,Biol,4,6049 2012,Biol 4 6049 2012,0.6370438
MT2022_2025,W4392343318,312,auto,Pathogen,recognition,and inflammatory signaling,Pathogen recognition and inflammatory signaling,0.6682016
MT2022_2025,W4392343318,314,auto,Rev,22,2009 NF -,Rev 22 2009 NF -,0.6453278
MT2022_2025,W4392343318,315,auto,Target,Ther,2 2017 Turning,Target Ther 2 2017 Turning,0.66655666
MT2022_2025,W4392343318,317,auto,Recent,insights,of T cell,Recent insights of T cell,0.7116994
MT2022_2025,W4392343318,318,auto,Octamer,-,dependent transcription in,Octamer - dependent transcription in,0.53813756
MT2022_2025,W4392343318,319,auto,Cancer,Res,38 86 2019,Cancer Res 38 86 2019,0.5762757
MT2022_2025,W4392343318,320,auto,Macrophage,IL,- 1 β,Macrophage IL - 1 β,0.6020527
MT2022_2025,W4392343318,321,auto,Macrophages,at,the interface of,Macrophages at the interface of,0.6336943
MT2022_2025,W4392343318,322,auto,Oncol,19,2022 PIM2 expression,Oncol 19 2022 PIM2 expression,0.5241383
MT2022_2025,W4392343318,323,auto,Direct,signaling,between platelets and,Direct signaling between platelets and,0.79352313
MT2022_2025,W4392343318,324,auto,Environment,drives,selection and function,Environment drives selection and function,0.6474365
MT2022_2025,W4392343318,326,auto,Pleiotrophin,drives,a prometastatic immune,Pleiotrophin drives a prometastatic immune,0.58883625
MT2022_2025,W4392343318,327,auto,Immunol,18,2021 PD -,Immunol 18 2021 PD -,0.5243416
MT2022_2025,W4392343318,328,auto,A,view,on drug resistance,A view on drug resistance,0.6940933
MT2022_2025,W4392343318,329,auto,The,extracellular,matrix and the,The extracellular matrix and the,0.7192264
MT2022_2025,W4392343318,330,auto,Matrix,compliance,permits NF -,Matrix compliance permits NF -,0.70664144
MT2022_2025,W4392343318,331,auto,The,diverse,and complex roles,The diverse and complex roles,0.63719547
MT2022_2025,W4392343318,332,auto,IκB,kinase,α is required,IκB kinase α is required,0.65088034
MT2022_2025,W4392343318,333,auto,Shedding,light,on NF -,Shedding light on NF -,0.58519554
MT2022_2025,W4392343318,334,auto,Cell,Dev.,Biol 10 841646,Cell Dev. Biol 10 841646,0.52703196
MT2022_2025,W4392343318,335,auto,Repression,of,PTEN phosphatase by,Repression of PTEN phosphatase by,0.6100822
MT2022_2025,W4392343318,336,auto,Dual,role,of ERK2 /,Dual role of ERK2 /,0.5989838
MT2022_2025,W4392343318,337,auto,The,role,of NF -,The role of NF -,0.63121974
MT2022_2025,W4392343318,338,auto,Pharmacother,163,114822 2023 NF,Pharmacother 163 114822 2023 NF,0.669296
MT2022_2025,W4392343318,339,auto,Activation,of,GPER suppresses migration,Activation of GPER suppresses migration,0.54635376
MT2022_2025,W4392343318,340,auto,Sin,34,2013 Downregulation of,Sin 34 2013 Downregulation of,0.56350595
MT2022_2025,W4392343318,341,auto,Developmental,and,tumor angiogenesis requires,Developmental and tumor angiogenesis requires,0.57027906
MT2022_2025,W4392343318,342,auto,The,role,of matrix metalloproteinases,The role of matrix metalloproteinases,0.6494763
MT2022_2025,W4392343318,343,auto,Oncol.,Res,7 2001 Cancer,Oncol. Res 7 2001 Cancer,0.62017715
MT2022_2025,W4392343318,344,auto,Are,90,% of deaths,Are 90 % of deaths,0.53302526
MT2022_2025,W4392343318,345,auto,Invest,114,2004 Inhibition of,Invest 114 2004 Inhibition of,0.5662243
MT2022_2025,W4392343318,346,auto,B,pathway,leads to deregulation,B pathway leads to deregulation,0.6500852
MT2022_2025,W4392343318,347,auto,B,and,cytokine - inducible,B and cytokine - inducible,0.5704655
MT2022_2025,W4392343318,348,auto,The,Mincle,/ Syk /,The Mincle / Syk /,0.67174804
MT2022_2025,W4392343318,350,auto,The,emerging,hallmarks of cancer,The emerging hallmarks of cancer,0.5724922
MT2022_2025,W4392343318,351,auto,Signal,17,24 2019,Signal 17 24 2019,0.63517934
MT2022_2025,W4392343318,352,auto,Germinal,center,B cell maintenance,Germinal center B cell maintenance,0.63653684
MT2022_2025,W4392343318,353,auto,Switching,off,MDSCs by targeting,Switching off MDSCs by targeting,0.55077386
MT2022_2025,W4392343318,354,auto,Tumor,-,derived exosomes drive,Tumor - derived exosomes drive,0.5258872
MT2022_2025,W4392343318,355,auto,Targeting,transcription,factor NF -,Targeting transcription factor NF -,0.65942776
MT2022_2025,W4392343318,358,auto,The,fire,within : NF,The fire within : NF,0.7211101
MT2022_2025,W4392343318,359,auto,Sustained,activation,of non-canonical NF,Sustained activation of non-canonical NF,0.74133384
MT2022_2025,W4392343318,360,auto,Gut,dysbiosis,promotes prostate cancer,Gut dysbiosis promotes prostate cancer,0.6975319
MT2022_2025,W4392343318,362,auto,Sci.,USA,118 2100784118 2021,Sci. USA 118 2100784118 2021,0.64816123
MT2022_2025,W4392343318,363,auto,Ther,211,107538 2020 Genome,Ther 211 107538 2020 Genome,0.6675386
MT2022_2025,W4392343318,364,auto,Hesperetin,reverses,P - glycoprotein,Hesperetin reverses P - glycoprotein,0.5877235
MT2022_2025,W4392343318,365,auto,Proteasome,inhibition,sensitizes non-small -,Proteasome inhibition sensitizes non-small -,0.62848324
MT2022_2025,W4392343318,368,auto,Triptolide,reverses,the Taxol resistance,Triptolide reverses the Taxol resistance,0.61986643
MT2022_2025,W4392343318,369,auto,Molecular,mechanisms,that influence the,Molecular mechanisms that influence the,0.760655
MT2022_2025,W4392343318,370,auto,Immunol,5,614 2014 NF,Immunol 5 614 2014 NF,0.5730549
MT2022_2025,W4392343318,372,auto,Gene,expression,profiles identify both,Gene expression profiles identify both,0.7482157
MT2022_2025,W4392343318,374,auto,Immunother,10,2014 NF -,Immunother 10 2014 NF -,0.62307686
MT2022_2025,W4392343318,375,auto,Immunol,2,2001 T cell,Immunol 2 2001 T cell,0.6030198
MT2022_2025,W4392343318,376,auto,An,Overview,of the NF,An Overview of the NF,0.6747171
MT2022_2025,W4392343318,377,auto,Pharmacother,106,"2018 BAFF ,","Pharmacother 106 2018 BAFF ,",0.61985224
MT2022_2025,W4392343318,379,auto,Tertiary,lymphoid,structures in rheumatoid,Tertiary lymphoid structures in rheumatoid,0.6684686
MT2022_2025,W4392343318,380,auto,The,role,of cytokines in,The role of cytokines in,0.63132316
MT2022_2025,W4392343318,381,auto,Rev,283,2018 NF -,Rev 283 2018 NF -,0.66088116
MT2022_2025,W4392343318,382,auto,B,in,rheumatoid arthritis :,B in rheumatoid arthritis :,0.58074623
MT2022_2025,W4392343318,384,auto,Dis,59,"2000 REL ,","Dis 59 2000 REL ,",0.46636754
MT2022_2025,W4392343318,385,auto,Target,Ther,8 56 2023,Target Ther 8 56 2023,0.6862892
MT2022_2025,W4392343318,386,auto,A,R,Noort P P,A R Noort P P,0.804036
MT2022_2025,W4392343318,387,auto,Dis,67,2008 Suppression of,Dis 67 2008 Suppression of,0.57753617
MT2022_2025,W4392343318,388,auto,Pharm,73,2007 NF -,Pharm 73 2007 NF -,0.6264756
MT2022_2025,W4392343318,389,auto,T,cell,receptor signals into,T cell receptor signals into,0.6786492
MT2022_2025,W4392343318,390,auto,Targeting,Th17,cells in autoimmune,Targeting Th17 cells in autoimmune,0.6852296
MT2022_2025,W4392343318,391,auto,Nuclear,factor,kappa B (,Nuclear factor kappa B (,0.6653228
MT2022_2025,W4392343318,392,auto,Multiple,sclerosis,: neuroimmune crosstalk,Multiple sclerosis : neuroimmune crosstalk,0.7041887
MT2022_2025,W4392343318,393,auto,Astrocyte,crosstalk,in CNS inflammation,Astrocyte crosstalk in CNS inflammation,0.7217972
MT2022_2025,W4392343318,394,auto,Pharm,13,900337 2022 Sustained,Pharm 13 900337 2022 Sustained,0.5884782
MT2022_2025,W4392343318,395,auto,Serological,biomarker,- based machine,Serological biomarker - based machine,0.69842625
MT2022_2025,W4392343318,396,auto,Res,16,2023 NF -,Res 16 2023 NF -,0.56822133
MT2022_2025,W4392343318,397,auto,Med,263,2008 Artemisinin analogue,Med 263 2008 Artemisinin analogue,0.62157667
MT2022_2025,W4392343318,398,auto,Sin,39,2018 NEK7 interacts,Sin 39 2018 NEK7 interacts,0.53759503
MT2022_2025,W4392343318,399,auto,Immunopharmacol,77,105900 2019 Systemic,Immunopharmacol 77 105900 2019 Systemic,0.65281385
MT2022_2025,W4392343318,400,auto,Med,172,2020 NF -,Med 172 2020 NF -,0.6759401
MT2022_2025,W4392343318,401,auto,Immunol,88,22 2016 MyD,Immunol 88 22 2016 MyD,0.6007932
MT2022_2025,W4392343318,402,auto,The,KDM4A,/ KDM4C /,The KDM4A / KDM4C /,0.8119565
MT2022_2025,W4392343318,403,auto,Immunol,58,101649 2021,Immunol 58 101649 2021,0.5646307
MT2022_2025,W4392343318,404,auto,Type,I,interferons promote the,Type I interferons promote the,0.5874357
MT2022_2025,W4392343318,405,auto,Immunol,16,2019 Celiac disease,Immunol 16 2019 Celiac disease,0.50372165
MT2022_2025,W4392343318,406,auto,Effect,and,mechanism of peanut,Effect and mechanism of peanut,0.5748212
MT2022_2025,W4392343318,407,auto,Immunol,245,109100 2022,Immunol 245 109100 2022,0.62240267
MT2022_2025,W4392343318,408,auto,Gliadin,stimulates,human monocytes to,Gliadin stimulates human monocytes to,0.6558106
MT2022_2025,W4392343318,409,auto,Modulatory,effect,of gliadin peptide,Modulatory effect of gliadin peptide,0.6474423
MT2022_2025,W4392343318,410,auto,Uric,acid,produces an inflammatory,Uric acid produces an inflammatory,0.7263377
MT2022_2025,W4392343318,411,auto,Cutting,edge,: NF -,Cutting edge : NF -,0.75685626
MT2022_2025,W4392343318,412,auto,Uncoupling,the,mechanisms of obesity,Uncoupling the mechanisms of obesity,0.6025987
MT2022_2025,W4392343318,413,auto,The,effect,of periodontal treatment,The effect of periodontal treatment,0.66619235
MT2022_2025,W4392343318,414,auto,Res.,Public,Health 19 1789,Res. Public Health 19 1789,0.6228421
MT2022_2025,W4392343318,415,auto,Res,132,2018 Differential expression,Res 132 2018 Differential expression,0.5490224
MT2022_2025,W4392343318,416,auto,Toll,-,like receptor activation,Toll - like receptor activation,0.5536373
MT2022_2025,W4392343318,418,auto,Biol,58,2013 Peripheral blood,Biol 58 2013 Peripheral blood,0.49943537
MT2022_2025,W4392343318,419,auto,Tim,-,3 regulates sepsis,Tim - 3 regulates sepsis,0.50338376
MT2022_2025,W4392343318,420,auto,Ther,30,2022 Sepsis and,Ther 30 2022 Sepsis and,0.5792944
MT2022_2025,W4392343318,421,auto,Nuclear,factor,- kappaB and,Nuclear factor - kappaB and,0.65782577
MT2022_2025,W4392343318,422,auto,Dis,187,2003 Activation of,Dis 187 2003 Activation of,0.600833
MT2022_2025,W4392343318,423,auto,What,is,asthma ?,What is asthma ?,0.5799711
MT2022_2025,W4392343318,424,auto,M,Sockrider,L Fussner Am.,M Sockrider L Fussner Am.,0.70443
MT2022_2025,W4392343318,425,auto,Abnormal,glucocorticoid,receptor - activator,Abnormal glucocorticoid receptor - activator,0.79652417
MT2022_2025,W4392343318,426,auto,Propofol,inhibits,NF - κB,Propofol inhibits NF - κB,0.66294503
MT2022_2025,W4392343318,428,auto,Th2,cytokines,impair innate immune,Th2 cytokines impair innate immune,0.72732323
MT2022_2025,W4392343318,429,auto,Med,20,130 2022 S,Med 20 130 2022 S,0.61791617
MT2022_2025,W4392343318,430,auto,Th1,polarization,in murine IgA,Th1 polarization in murine IgA,0.7366597
MT2022_2025,W4392343318,431,auto,The,Th17,immune response is,The Th17 immune response is,0.64921606
MT2022_2025,W4392343318,432,auto,T,transcriptional,axis Q Ruan,T transcriptional axis Q Ruan,0.69124466
MT2022_2025,W4392343318,433,auto,Acute,kidney,injury R Bellomo,Acute kidney injury R Bellomo,0.6656085
MT2022_2025,W4392343318,434,auto,Ren.,Physiol,292 2007,Ren. Physiol 292 2007,0.6758947
MT2022_2025,W4392343318,435,auto,Embryological,-,origin - dependent,Embryological - origin - dependent,0.6006148
MT2022_2025,W4392343318,437,auto,Vasc.,Biol,33 2013,Vasc. Biol 33 2013,0.6308306
MT2022_2025,W4392343318,438,auto,Importance,of,endothelial NF -,Importance of endothelial NF -,0.6187515
MT2022_2025,W4392343318,439,auto,Res,97,2013 NRF2 and,Res 97 2013 NRF2 and,0.60741305
MT2022_2025,W4392343318,440,auto,Shengyu,decoction,treating vascular cognitive,Shengyu decoction treating vascular cognitive,0.7216662
MT2022_2025,W4392343318,441,auto,The,role,of NLRP3 inflammasome,The role of NLRP3 inflammasome,0.6125086
MT2022_2025,W4392343318,442,auto,Inflammation,and,cardiovascular disease :,Inflammation and cardiovascular disease :,0.60696435
MT2022_2025,W4392343318,443,auto,Flow,-,induced reprogramming of,Flow - induced reprogramming of,0.6011684
MT2022_2025,W4392343318,444,auto,Vascular,smooth,muscle cells in,Vascular smooth muscle cells in,0.5814392
MT2022_2025,W4392343318,445,auto,Atherosclerosis,and,the arterial smooth,Atherosclerosis and the arterial smooth,0.5447732
MT2022_2025,W4392343318,446,auto,The,greatly,under - represented,The greatly under - represented,0.65247184
MT2022_2025,W4392343318,447,auto,Atheroscler,.,Rep 25 2023,Atheroscler . Rep 25 2023,0.58489347
MT2022_2025,W4392343318,448,auto,Cytokines,",",macrophage lipid metabolism,"Cytokines , macrophage lipid metabolism",0.48095575
MT2022_2025,W4392343318,449,auto,Lipid,Res,50 2011,Lipid Res 50 2011,0.65985787
MT2022_2025,W4392343318,450,auto,Lipid,metabolism,in macrophages :,Lipid metabolism in macrophages :,0.7350941
MT2022_2025,W4392343318,452,auto,Acta,Mol.,Basis Dis 1865,Acta Mol. Basis Dis 1865,0.5372404
MT2022_2025,W4392343318,453,auto,Macrophage,expression,of active MMP,Macrophage expression of active MMP,0.7637042
MT2022_2025,W4392343318,454,auto,Invest,116,2006 Combination of,Invest 116 2006 Combination of,0.60865784
MT2022_2025,W4392343318,457,auto,Delayed,apoptosis,of human monocytes,Delayed apoptosis of human monocytes,0.7008311
MT2022_2025,W4392343318,458,auto,The,biological,basis for cardiac,The biological basis for cardiac,0.68767375
MT2022_2025,W4392343318,459,auto,In,vivo,delivery of nucleic,In vivo delivery of nucleic,0.649658
MT2022_2025,W4392343318,460,auto,Ther,20,2012 Cardioprotective effect,Ther 20 2012 Cardioprotective effect,0.47423303
MT2022_2025,W4392343318,461,auto,Biol,59,2021 Panax quinquefolius,Biol 59 2021 Panax quinquefolius,0.40311554
MT2022_2025,W4392343318,462,auto,Nutrient,sensing,and inflammation in,Nutrient sensing and inflammation in,0.7284907
MT2022_2025,W4392343318,463,auto,Med,53,2021 IKK -β,Med 53 2021 IKK -β,0.5707301
MT2022_2025,W4392343318,464,auto,The,protein,kinase IKK ɛ,The protein kinase IKK ɛ,0.6349225
MT2022_2025,W4392343318,465,auto,Sci.,USA,114 2017,Sci. USA 114 2017,0.6177055
MT2022_2025,W4392343318,466,auto,The,role,of TBK1 in,The role of TBK1 in,0.62947696
MT2022_2025,W4392343318,467,auto,Cancer,Res,41 135 2022,Cancer Res 41 135 2022,0.5733884
MT2022_2025,W4392343318,468,auto,An,inhibitor,of the protein,An inhibitor of the protein,0.7505644
MT2022_2025,W4392343318,469,auto,Sci.,USA,119 2107742119 2022,Sci. USA 119 2107742119 2022,0.6351578
MT2022_2025,W4392343318,470,auto,Oxidative,stress,and inflammation in,Oxidative stress and inflammation in,0.7747003
MT2022_2025,W4392343318,473,auto,Exposure,to,fine particulate air,Exposure to fine particulate air,0.553822
MT2022_2025,W4392343318,474,auto,Health,Perspect,124 2016 Spatiotemporal,Health Perspect 124 2016 Spatiotemporal,0.71810764
MT2022_2025,W4392343318,475,auto,Res,163,105234 2021,Res 163 105234 2021,0.7274004
MT2022_2025,W4392343318,476,auto,Receptor,activator,of NF -,Receptor activator of NF -,0.6050999
MT2022_2025,W4392343318,477,auto,Odd,-,numbered agaro -,Odd - numbered agaro -,0.7513276
MT2022_2025,W4392343318,480,auto,Genetic,targeting,or pharmacologic inhibition,Genetic targeting or pharmacologic inhibition,0.8223093
MT2022_2025,W4392343318,481,auto,A,signature,of circulating inflammatory,A signature of circulating inflammatory,0.664919
MT2022_2025,W4392343318,482,auto,Med,25,2019 Mitochondrial damage,Med 25 2019 Mitochondrial damage,0.5671801
MT2022_2025,W4392343318,483,auto,Dual,stimulus,responsive borosilicate glass,Dual stimulus responsive borosilicate glass,0.4903022
