paper_id,split,domain,tsne_x,tsne_y
SKG_MT_428,SKG,MT,-39.116913,31.10394
SKG_MT_437,SKG,MT,-26.725193,38.27806
SKG_MT_809,SKG,MT,-9.60335,30.556513
SKG_SA_266,SKG,SA,-9.057161,23.746845
SKG_MT_441,SKG,MT,70.43246,15.55575
SKG_MT_815,SKG,MT,-37.296165,34.487717
SKG_MT_810,SKG,MT,-33.956024,25.068804
SKG_DIA_300,SKG,DIA,3.0847447,25.55993
SKG_MT_1295,SKG,MT,15.761125,15.347728
SKG_MT_1032,SKG,MT,-7.163067,18.823769
SKG_MT_221,SKG,MT,-14.922878,36.440895
SKG_MT_217,SKG,MT,-10.461736,36.655285
SKG_MT_405,SKG,MT,-20.516106,33.828064
SKG_SA_415,SKG,SA,10.777175,49.42824
SKG_SA_240,SKG,SA,70.23924,13.083445
SKG_SA_432,SKG,SA,69.954346,17.910965
SKG_DIA_275,SKG,DIA,-5.2749352,9.8803625
SKG_QA_407,SKG,QA,-12.863455,-1.1915051
SKG_QA_405,SKG,QA,-12.686613,-19.050676
SKG_DIA_153,SKG,DIA,47.219196,18.599312
SKG_MT_1,SKG,MT,-43.82946,19.489798
SKG_SA_504,SKG,SA,-50.405724,5.203316
SKG_SA_497,SKG,SA,-50.278606,4.0453067
SKG_SA_493,SKG,SA,-47.20823,2.4204645
SKG_DIA_204,SKG,DIA,12.754221,36.956284
SKG_MT_360,SKG,MT,-40.518227,25.226204
SKG_MT_1166,SKG,MT,-6.6322355,15.848578
SKG_MT_1160,SKG,MT,-45.010662,19.912361
SKG_SUM_85,SKG,SUM,-24.922516,16.535585
SKG_SA_463,SKG,SA,7.8126497,53.59084
SKG_MT_905,SKG,MT,-30.614975,42.15555
SKG_MT_901,SKG,MT,-40.914356,31.239283
SKG_MT_897,SKG,MT,42.923046,35.239796
SKG_QA_131,SKG,QA,3.0984085,50.567455
SKG_MT_895,SKG,MT,-5.864911,32.165627
SKG_QA_118,SKG,QA,-19.612385,3.4689004
SKG_MT_459,SKG,MT,-5.4914584,32.34192
SKG_MT_1314,SKG,MT,-34.997463,27.505344
SKG_QA_70,SKG,QA,-41.174725,3.762037
SKG_QA_63,SKG,QA,-44.420364,-4.815456
SKG_MT_731,SKG,MT,39.518715,35.4543
SKG_SA_566,SKG,SA,8.085675,52.893085
SKG_SA_583,SKG,SA,7.7907286,51.581566
SKG_SA_160,SKG,SA,-56.896873,8.037504
SKG_MT_1311,SKG,MT,42.516205,34.240364
SKG_DIA_109,SKG,DIA,15.550094,18.34021
SKG_SA_617,SKG,SA,7.2583475,52.017944
SKG_MT_698,SKG,MT,-37.391983,32.628254
SKG_MT_1264,SKG,MT,2.0609303,42.13713
SKG_MT_994,SKG,MT,-40.04558,23.022264
SKG_MT_513,SKG,MT,-20.667904,30.882689
SKG_MT_107,SKG,MT,-10.475333,42.653244
SKG_MT_103,SKG,MT,38.79505,35.976658
SKG_QA_182,SKG,QA,-19.005447,2.3823621
SKG_PAR_36,SKG,PAR,-24.174767,27.076845
SKG_SA_26,SKG,SA,7.5258427,52.58565
SKG_SA_17,SKG,SA,-45.339043,5.1607475
SKG_SUM_217,SKG,SUM,11.541454,24.242605
SKG_SA_85,SKG,SA,-5.31401,5.808332
SKG_SA_89,SKG,SA,0.985739,7.0764265
SKG_SA_41,SKG,SA,8.890054,48.82034
SKG_QA_197,SKG,QA,-19.399405,-0.08515141
SKG_QA_470,SKG,QA,20.970457,16.70372
SKG_PAR_9,SKG,PAR,-2.580305,54.088196
SKG_SA_8,SKG,SA,7.761831,54.762672
SKG_SA_462,SKG,SA,9.073227,49.09641
SKG_QA_340,SKG,QA,-21.521118,-2.2988272
SKG_QA_345,SKG,QA,1.3214654,42.963158
SKG_QA_312,SKG,QA,-8.020953,3.7650595
SKG_MT_658,SKG,MT,-19.324444,35.330833
SKG_QA_335,SKG,QA,-20.843235,-3.4939818
SKG_QA_337,SKG,QA,-22.006105,12.244481
SKG_MT_312,SKG,MT,38.87121,36.219963
SKG_MT_362,SKG,MT,-8.891451,25.322117
SKG_MT_365,SKG,MT,39.00261,35.89624
SKG_SUM_128,SKG,SUM,6.4689226,20.110184
SKG_PAR_7,SKG,PAR,-24.125309,28.419298
SKG_QA_419,SKG,QA,2.06093,42.13735
SKG_QA_366,SKG,QA,3.098409,50.56762
SKG_QA_376,SKG,QA,-24.700815,11.662084
SKG_QA_375,SKG,QA,-18.221903,-6.0422583
SKG_QA_261,SKG,QA,-32.624718,0.86312115
SKG_MT_960,SKG,MT,-37.7041,23.981888
SKG_MT_1233,SKG,MT,-12.297848,41.586723
SKG_MT_2,SKG,MT,-16.301683,33.83713
SKG_DIA_158,SKG,DIA,12.485509,37.716187
SKG_MT_673,SKG,MT,-33.161922,23.342842
SKG_QA_253,SKG,QA,-29.12391,9.432808
SKG_MT_574,SKG,MT,-32.54952,18.48473
SKG_QA_421,SKG,QA,-3.1638465,-5.621968
SKG_SA_238,SKG,SA,-55.541138,0.99630314
SKG_SA_431,SKG,SA,6.2643476,52.653976
SKG_SA_427,SKG,SA,10.818059,50.302532
SKG_MT_1304,SKG,MT,-14.595698,28.356617
SKG_MT_1298,SKG,MT,-52.674282,17.254148
SKG_SA_275,SKG,SA,-33.1324,29.190426
SKG_MT_1288,SKG,MT,-27.559944,28.240911
SKG_MT_215,SKG,MT,-11.66252,32.01854
SKG_MT_402,SKG,MT,-19.99624,28.555874
SKG_MT_230,SKG,MT,-14.020887,18.191626
SKG_MT_1029,SKG,MT,-43.20706,34.82163
SKG_MT_381,SKG,MT,44.085407,35.19255
SKG_SA_252,SKG,SA,-24.16796,10.111829
SKG_MT_1190,SKG,MT,-34.27623,24.574354
SKG_SA_634,SKG,SA,-47.895164,5.0687413
SKG_MT_431,SKG,MT,73.18677,14.857593
SKG_PAR_135,SKG,PAR,-33.854755,26.43675
SKG_SA_269,SKG,SA,5.366147,54.21872
SKG_MT_999,SKG,MT,1.3214653,42.96316
SKG_MT_201,SKG,MT,-16.988497,34.722164
SKG_MT_1230,SKG,MT,44.583805,36.619057
SKG_DIA_86,SKG,DIA,-45.684315,10.383646
SKG_SA_594,SKG,SA,-2.1647213,4.5852976
SKG_DIA_245,SKG,DIA,9.381586,13.645938
SKG_PAR_110,SKG,PAR,-38.12042,35.495758
SKG_MT_1219,SKG,MT,-23.358473,20.16198
SKG_MT_1229,SKG,MT,-30.90678,41.78103
SKG_SA_193,SKG,SA,10.751649,40.435272
SKG_SA_190,SKG,SA,4.4908786,54.32217
SKG_DIA_260,SKG,DIA,1.6448421,-11.555714
SKG_DIA_267,SKG,DIA,-18.579489,16.890623
SKG_SA_426,SKG,SA,-2.9504235,8.214151
SKG_SA_309,SKG,SA,5.3040266,53.440887
SKG_MT_241,SKG,MT,-16.301693,33.837578
SKG_PAR_223,SKG,PAR,-23.213686,27.564272
SKG_PAR_172,SKG,PAR,-1.8853133,39.70996
SKG_PAR_162,SKG,PAR,-7.4443903,6.869487
SKG_PAR_147,SKG,PAR,-8.297411,5.143125
SKG_MT_327,SKG,MT,-11.966538,51.000954
SKG_MT_370,SKG,MT,-20.127201,25.391582
SKG_PAR_182,SKG,PAR,-27.748018,-6.2625
SKG_DIA_310,SKG,DIA,-14.158812,-9.174251
SKG_SA_354,SKG,SA,9.301469,47.765842
SKG_SA_369,SKG,SA,0.73337764,7.145432
SKG_MT_247,SKG,MT,-5.7512937,29.47527
SKG_MT_237,SKG,MT,-7.0837746,20.546669
SKG_SUM_78,SKG,SUM,-17.697495,8.223741
SKG_SA_385,SKG,SA,12.754221,36.956318
SKG_PAR_175,SKG,PAR,-23.141489,22.775751
SKG_SUM_108,SKG,SUM,40.64411,35.087166
SKG_PAR_173,SKG,PAR,-27.322342,16.014408
SKG_DIA_15,SKG,DIA,-28.084757,-15.317934
SKG_SUM_190,SKG,SUM,-24.011585,6.6060643
SKG_MT_1105,SKG,MT,-20.671402,16.330729
SKG_MT_1138,SKG,MT,-1.8853325,39.709892
SKG_SUM_197,SKG,SUM,5.2181015,9.023741
SKG_SUM_191,SKG,SUM,68.52197,19.621918
SKG_SUM_109,SKG,SUM,-36.976376,24.05701
SKG_SUM_113,SKG,SUM,-35.249012,0.2981819
SKG_PAR_177,SKG,PAR,-21.159492,26.004671
SKG_PAR_176,SKG,PAR,-12.85056,56.23864
SKG_PAR_156,SKG,PAR,57.93131,-1.5808581
SKG_MT_321,SKG,MT,-24.435913,20.66184
SKG_PAR_210,SKG,PAR,-22.589645,26.932035
SKG_PAR_125,SKG,PAR,-15.92452,31.283371
SKG_PAR_122,SKG,PAR,-31.779947,16.808067
SKG_PAR_118,SKG,PAR,-9.55977,4.6193223
SKG_MT_1189,SKG,MT,-3.7327294,52.234722
SKG_MT_1037,SKG,MT,-5.7693944,53.989464
SKG_MT_1034,SKG,MT,-18.615124,55.38322
SKG_DIA_46,SKG,DIA,-2.7285771,9.01798
SKG_DIA_31,SKG,DIA,9.197546,16.976536
SKG_MT_1063,SKG,MT,-39.22976,22.687761
SKG_MT_1056,SKG,MT,20.725176,50.329872
SKG_MT_1222,SKG,MT,-30.82512,17.742332
SKG_SA_630,SKG,SA,-32.20535,28.66291
SKG_SA_622,SKG,SA,-36.041054,-14.659072
SKG_DIA_68,SKG,DIA,-3.7397988,6.331428
SKG_DIA_57,SKG,DIA,45.080383,37.14036
SKG_PAR_115,SKG,PAR,15.49175,18.319439
SKG_PAR_203,SKG,PAR,14.251277,27.909977
SKG_PAR_197,SKG,PAR,-52.44244,18.783848
SKG_PAR_194,SKG,PAR,-7.546404,2.6008434
SKG_PAR_186,SKG,PAR,-23.297142,30.579735
SKG_PAR_183,SKG,PAR,-46.491066,-2.472909
SKG_PAR_180,SKG,PAR,36.383274,35.312756
SKG_MT_400,SKG,MT,-9.383784,30.476847
SKG_MT_397,SKG,MT,-39.01641,23.398504
SKG_MT_382,SKG,MT,-35.60808,38.31596
SKG_PAR_143,SKG,PAR,-21.64827,13.228464
SKG_MT_1013,SKG,MT,-32.756668,38.884888
SKG_MT_995,SKG,MT,-17.654974,35.136353
SKG_MT_982,SKG,MT,-14.679213,32.732845
SKG_SA_578,SKG,SA,6.7112937,49.562893
SKG_DIA_108,SKG,DIA,-3.2768378,14.593528
SKG_SA_593,SKG,SA,-52.801937,4.2427683
SKG_DIA_87,SKG,DIA,20.473175,15.394298
SKG_DIA_78,SKG,DIA,-25.745031,9.29913
SKG_PAR_126,SKG,PAR,-25.507528,12.908811
SKG_PAR_224,SKG,PAR,-23.866709,28.427553
SKG_MT_246,SKG,MT,-25.789326,48.176857
SKG_QA_4,SKG,QA,-21.692595,-4.8455133
SKG_MT_216,SKG,MT,-38.612087,31.228436
SKG_MT_211,SKG,MT,-48.96152,25.609694
SKG_PAR_95,SKG,PAR,-34.476097,17.204697
SKG_PAR_92,SKG,PAR,-26.46396,32.873653
SKG_PAR_90,SKG,PAR,-36.05113,42.239704
SKG_MT_427,SKG,MT,2.5291193,48.045128
SKG_MT_408,SKG,MT,-40.651665,22.78027
SKG_QA_26,SKG,QA,-9.754025,-1.371422
SKG_QA_24,SKG,QA,2.6205711,13.3837385
SKG_MT_203,SKG,MT,52.526203,20.068407
SKG_QA_58,SKG,QA,6.530767,35.72622
SKG_MT_448,SKG,MT,-23.088718,51.171467
SKG_PAR_112,SKG,PAR,-33.852455,17.481112
SKG_PAR_105,SKG,PAR,16.736927,18.7952
SKG_DIA_167,SKG,DIA,-25.698189,-13.617676
SKG_DIA_162,SKG,DIA,-13.411117,-10.419026
SKG_SA_537,SKG,SA,8.39082,53.1626
SKG_DIA_146,SKG,DIA,-44.945538,-9.691898
SKG_MT_924,SKG,MT,-27.377268,24.24124
SKG_SA_495,SKG,SA,-48.64425,1.1833392
SKG_SA_475,SKG,SA,11.1007805,47.664555
SKG_MT_1239,SKG,MT,-12.240639,45.6976
SKG_SA_520,SKG,SA,4.758572,48.747753
SKG_SA_511,SKG,SA,7.311284,50.980526
SKG_SA_510,SKG,SA,-32.20528,28.663143
SKG_SA_506,SKG,SA,-29.024712,7.2357516
SKG_QA_47,SKG,QA,52.30569,23.105955
SKG_QA_46,SKG,QA,3.9983928,50.808125
SKG_QA_42,SKG,QA,-15.841999,5.479596
SKG_MT_168,SKG,MT,-37.557377,21.3176
SKG_MT_475,SKG,MT,-8.180945,28.912592
SKG_MT_465,SKG,MT,-6.589593,54.65291
SKG_MT_460,SKG,MT,-8.333036,41.76809
SKG_SA_465,SKG,SA,-33.262306,29.25742
SKG_MT_911,SKG,MT,37.020428,36.0156
SKG_MT_910,SKG,MT,15.939841,32.071987
SKG_SA_447,SKG,SA,-14.147536,7.6489224
SKG_DIA_228,SKG,DIA,-25.275288,8.92582
SKG_DIA_216,SKG,DIA,-12.479192,-4.9689093
SKG_MT_939,SKG,MT,-21.068104,24.25235
SKG_MT_934,SKG,MT,-4.1948853,52.728683
SKG_MT_151,SKG,MT,-13.393179,48.774014
SKG_MT_497,SKG,MT,-44.70853,19.462149
SKG_PAR_78,SKG,PAR,-32.251915,16.62192
SKG_PAR_75,SKG,PAR,-6.8874593,43.57091
SKG_PAR_74,SKG,PAR,-14.616403,43.23988
SKG_PAR_72,SKG,PAR,-13.869519,57.69547
SKG_MT_494,SKG,MT,-12.22415,41.554783
SKG_MT_1287,SKG,MT,-11.278787,31.927473
SKG_MT_873,SKG,MT,-47.526608,10.976058
SKG_MT_872,SKG,MT,-40.741085,23.99282
SKG_MT_870,SKG,MT,-24.960392,40.61704
SKG_SA_421,SKG,SA,8.808533,55.121807
SKG_SA_419,SKG,SA,-31.563744,4.014289
SKG_DIA_256,SKG,DIA,-9.449253,11.663518
SKG_DIA_251,SKG,DIA,-15.580524,4.2995877
SKG_DIA_235,SKG,DIA,3.2521577,41.216526
SKG_SA_466,SKG,SA,2.2338722,4.8813114
SKG_MT_136,SKG,MT,35.731186,33.006813
SKG_QA_145,SKG,QA,4.6143155,27.753204
SKG_QA_119,SKG,QA,-18.33537,6.1867332
SKG_MT_123,SKG,MT,-34.12822,21.521273
SKG_PAR_57,SKG,PAR,-28.428457,35.04907
SKG_PAR_46,SKG,PAR,-12.444406,56.612133
SKG_PAR_44,SKG,PAR,-29.0541,33.07617
SKG_MT_517,SKG,MT,37.014343,36.345215
SKG_SA_370,SKG,SA,13.982534,44.905983
SKG_SA_364,SKG,SA,45.436695,16.948053
SKG_SA_353,SKG,SA,12.702979,36.095963
SKG_DIA_307,SKG,DIA,-2.3537629,16.039862
SKG_DIA_306,SKG,DIA,53.264153,21.31202
SKG_DIA_303,SKG,DIA,-29.06994,-13.973266
SKG_DIA_302,SKG,DIA,5.373875,7.8218627
SKG_SA_406,SKG,SA,-36.2458,2.1993673
SKG_SA_404,SKG,SA,8.121591,50.350285
SKG_SA_391,SKG,SA,15.939888,32.07189
SKG_SA_390,SKG,SA,6.4282045,54.86719
SKG_QA_175,SKG,QA,-9.228259,1.3658146
SKG_QA_172,SKG,QA,37.200275,34.75299
SKG_QA_157,SKG,QA,0.07547731,11.505819
SKG_MT_104,SKG,MT,-38.40847,25.657612
SKG_MT_549,SKG,MT,-8.9290495,45.290474
SKG_MT_546,SKG,MT,-8.787438,31.117767
SKG_SA_319,SKG,SA,8.930617,49.591236
SKG_SA_316,SKG,SA,6.983357,53.569386
SKG_SA_305,SKG,SA,-4.298746,17.577011
SKG_SA_331,SKG,SA,3.5870874,53.146973
SKG_MT_861,SKG,MT,-5.5955267,53.997345
SKG_MT_842,SKG,MT,-11.588036,35.746532
SKG_MT_533,SKG,MT,-22.706137,37.009464
SKG_PAR_65,SKG,PAR,-21.976728,44.03868
SKG_PAR_63,SKG,PAR,46.750175,14.409248
SKG_MT_88,SKG,MT,-37.722973,25.873724
SKG_PAR_29,SKG,PAR,-11.826959,9.117908
SKG_PAR_28,SKG,PAR,-36.05102,42.239445
SKG_PAR_18,SKG,PAR,-24.438522,33.085876
SKG_SA_163,SKG,SA,12.150601,42.643562
SKG_SA_228,SKG,SA,-56.593323,7.799868
SKG_SA_227,SKG,SA,-48.454556,1.9043744
SKG_SA_261,SKG,SA,-52.07757,3.594072
SKG_SA_258,SKG,SA,1.6880758,5.677832
SKG_SA_253,SKG,SA,6.6809015,55.129543
SKG_SA_249,SKG,SA,-53.523483,21.431343
SKG_SA_247,SKG,SA,-47.11164,3.350174
SKG_SA_289,SKG,SA,-4.541133,9.086157
SKG_QA_223,SKG,QA,1.7564547,53.873604
SKG_MT_66,SKG,MT,-42.722317,12.956808
SKG_MT_62,SKG,MT,-11.499791,25.823967
SKG_SA_140,SKG,SA,3.6508498,52.475765
SKG_SA_185,SKG,SA,7.0030103,53.654774
SKG_SA_184,SKG,SA,7.1060944,50.201874
SKG_MT_819,SKG,MT,-35.246506,26.776527
SKG_SA_152,SKG,SA,-31.450983,8.575305
SKG_SA_149,SKG,SA,-53.16708,4.6865954
SKG_MT_1370,SKG,MT,-22.478104,52.53091
SKG_MT_1366,SKG,MT,30.615662,-1.004373
SKG_MT_1359,SKG,MT,-11.157695,53.375816
SKG_MT_781,SKG,MT,-13.524749,28.008146
SKG_MT_53,SKG,MT,-31.227503,25.681137
SKG_QA_242,SKG,QA,45.460197,21.870441
SKG_QA_235,SKG,QA,-42.485565,2.5503962
SKG_MT_38,SKG,MT,-21.141169,37.887135
SKG_MT_31,SKG,MT,35.731174,33.00685
SKG_MT_25,SKG,MT,3.9832668,48.4397
SKG_MT_1467,SKG,MT,-37.451347,16.866146
SKG_MT_1466,SKG,MT,-18.131771,13.568602
SKG_MT_610,SKG,MT,-9.2618685,23.424398
SKG_MT_605,SKG,MT,-25.986326,31.08505
SKG_SA_100,SKG,SA,7.92985,48.473286
SKG_SA_131,SKG,SA,52.292244,23.098278
SKG_MT_767,SKG,MT,-9.857721,55.22937
SKG_MT_1387,SKG,MT,-15.013402,31.056372
SKG_MT_758,SKG,MT,-30.06868,41.66165
SKG_SA_116,SKG,SA,7.853983,43.989925
SKG_SA_108,SKG,SA,10.863211,44.924213
SKG_QA_277,SKG,QA,-33.352226,-1.6988968
SKG_QA_272,SKG,QA,-37.044796,-1.322072
SKG_QA_288,SKG,QA,5.2153563,7.173864
SKG_QA_341,SKG,QA,-20.325071,4.444726
SKG_MT_650,SKG,MT,-15.116904,33.876526
SKG_MT_645,SKG,MT,-23.11941,37.657173
SKG_MT_636,SKG,MT,-36.25776,27.00715
SKG_NLI_2,SKG,NLI,17.533585,16.21927
SKG_SA_21,SKG,SA,9.423384,46.482185
SKG_MT_747,SKG,MT,-25.986382,31.08464
SKG_MT_737,SKG,MT,-33.852417,17.481133
SKG_MT_729,SKG,MT,-50.049488,17.361958
SKG_QA_471,SKG,QA,-19.442083,0.066662
SKG_QA_462,SKG,QA,-25.121803,12.357706
SKG_QA_455,SKG,QA,-9.346277,-1.5492777
SKG_QA_445,SKG,QA,4.1394005,50.894615
SKG_QA_472,SKG,QA,3.1670394,53.7485
SKG_MT_1416,SKG,MT,-47.046345,22.560797
SKG_QA_369,SKG,QA,2.5944822,51.38828
SKG_MT_1432,SKG,MT,-41.74952,22.72379
SKG_MT_665,SKG,MT,-38.498123,19.584917
SKG_QA_399,SKG,QA,-46.54904,6.623883
SKG_QA_442,SKG,QA,0.85218006,28.895006
SKG_QA_431,SKG,QA,14.251278,27.909979
SKG_MT_695,SKG,MT,2.4430866,10.736135
SKG_MT_1451,SKG,MT,-12.106163,33.397343
SKG_MT_1444,SKG,MT,-29.133224,47.308174
SKG_MT_1103,SKG,MT,37.203526,34.74371
SKG_MT_1153,SKG,MT,16.805872,16.74205
SKG_MT_363,SKG,MT,3.1549296,48.410233
SKG_MT_351,SKG,MT,-26.03641,23.738972
SKG_MT_338,SKG,MT,-22.128563,19.813423
SKG_MT_333,SKG,MT,36.996864,36.954464
SKG_SUM_103,SKG,SUM,-42.09949,4.966486
SKG_SUM_86,SKG,SUM,-22.060368,1.2036935
SKG_MT_1156,SKG,MT,-22.802082,9.63618
SKG_MT_1099,SKG,MT,-8.510711,57.66596
SKG_DIA_25,SKG,DIA,-35.14227,6.2075377
SKG_DIA_24,SKG,DIA,44.68664,15.498732
SKG_DIA_21,SKG,DIA,-27.324781,-12.330694
SKG_SUM_120,SKG,SUM,-32.43638,16.63094
SKG_MT_1087,SKG,MT,-15.623397,18.258177
SKG_MT_1102,SKG,MT,-40.5314,27.23118
SKG_SUM_93,SKG,SUM,41.63003,36.862526
SKG_SUM_100,SKG,SUM,41.334694,38.259075
SKG_SUM_102,SKG,SUM,-35.728577,-15.02723
SKG_SUM_61,SKG,SUM,3.3495188,18.757898
SKG_SUM_62,SKG,SUM,-27.089037,6.59133
SKG_SUM_69,SKG,SUM,-22.951143,5.7888227
SKG_MT_339,SKG,MT,-9.947207,14.089393
SKG_MT_364,SKG,MT,-27.192198,34.738014
SKG_SUM_179,SKG,SUM,-38.85917,-2.3098843
SKG_SUM_141,SKG,SUM,-42.42472,4.4988265
SKG_SUM_152,SKG,SUM,-14.624873,35.770885
SKG_SUM_158,SKG,SUM,9.386478,26.948866
SKG_DIA_9,SKG,DIA,-43.903446,-3.061112
SKG_SUM_122,SKG,SUM,-49.658028,-3.8347905
SKG_MT_1106,SKG,MT,-52.42754,17.081789
SKG_SUM_117,SKG,SUM,-27.031866,15.756871
SKG_QA_415,SKG,QA,41.523514,37.204884
SKG_MT_684,SKG,MT,-7.3437157,16.8986
SKG_MT_691,SKG,MT,-3.428076,46.99081
SKG_MT_701,SKG,MT,43.68753,36.828682
SKG_QA_426,SKG,QA,48.474335,18.602844
SKG_QA_432,SKG,QA,-31.169771,11.360168
SKG_QA_394,SKG,QA,-44.77979,-2.125595
SKG_MT_662,SKG,MT,-13.627626,13.161156
SKG_MT_669,SKG,MT,-45.333973,12.551467
SKG_MT_672,SKG,MT,-20.716652,30.024185
SKG_MT_1433,SKG,MT,-34.698154,27.604267
SKG_MT_1434,SKG,MT,-12.206068,18.572857
SKG_MT_1443,SKG,MT,-25.42902,41.37586
SKG_QA_380,SKG,QA,7.93035,30.751667
SKG_QA_381,SKG,QA,-19.531652,6.434058
SKG_QA_382,SKG,QA,-36.223755,-6.883893
SKG_QA_384,SKG,QA,39.99263,38.154327
SKG_QA_389,SKG,QA,-28.556099,14.3765545
SKG_QA_353,SKG,QA,-16.999268,-1.4050523
SKG_QA_354,SKG,QA,5.9550505,31.170223
SKG_QA_364,SKG,QA,3.7870495,32.505806
SKG_QA_367,SKG,QA,43.910385,35.85209
SKG_MT_1475,SKG,MT,-40.423073,21.80072
SKG_MT_717,SKG,MT,41.41331,35.417988
SKG_MT_1402,SKG,MT,-16.444906,22.274237
SKG_MT_1417,SKG,MT,-49.637276,16.989714
SKG_MT_1424,SKG,MT,-45.401924,22.822071
SKG_SUM_219,SKG,SUM,-44.60825,-1.226248
SKG_SA_1,SKG,SA,9.213108,38.489475
SKG_QA_476,SKG,QA,-25.906528,-5.8765793
SKG_QA_483,SKG,QA,41.63776,37.459354
SKG_QA_490,SKG,QA,-29.480724,-7.503655
SKG_QA_450,SKG,QA,-18.55973,3.015065
SKG_MT_733,SKG,MT,-18.769615,33.91165
SKG_MT_734,SKG,MT,-44.008938,26.576561
SKG_MT_735,SKG,MT,-25.502205,33.91764
SKG_MT_745,SKG,MT,-39.663902,20.543825
SKG_MT_754,SKG,MT,-47.415794,17.616907
SKG_SA_64,SKG,SA,39.993324,37.208107
SKG_SA_10,SKG,SA,-50.72258,1.9741664
SKG_SA_18,SKG,SA,7.983551,43.966724
SKG_SA_28,SKG,SA,14.49665,48.2479
SKG_SA_31,SKG,SA,-52.508995,-3.6604135
SKG_SUM_218,SKG,SUM,-49.928734,-3.2191534
SKG_MT_709,SKG,MT,-35.284542,25.31046
SKG_MT_659,SKG,MT,-45.132347,16.413961
SKG_QA_343,SKG,QA,-9.814104,2.6916652
SKG_QA_348,SKG,QA,-21.473116,6.697608
SKG_QA_321,SKG,QA,5.2142696,32.397472
SKG_QA_322,SKG,QA,40.018105,37.25406
SKG_QA_294,SKG,QA,54.737396,19.938787
SKG_QA_271,SKG,QA,-5.768335,1.1433332
SKG_MT_604,SKG,MT,-25.546349,18.558699
SKG_SA_117,SKG,SA,-33.40856,7.9080024
SKG_MT_757,SKG,MT,-31.096052,18.145998
SKG_MT_759,SKG,MT,-10.791238,14.709201
SKG_MT_764,SKG,MT,58.129177,-1.2406156
SKG_MT_1372,SKG,MT,4.5429115,15.726683
SKG_SA_76,SKG,SA,-53.25761,7.747288
SKG_SA_90,SKG,SA,-46.72838,4.714438
SKG_SA_46,SKG,SA,-22.878016,14.910796
SKG_SA_51,SKG,SA,-27.605885,-10.986993
SKG_MT_1452,SKG,MT,-10.626012,44.434395
SKG_MT_29,SKG,MT,-19.584019,36.019844
SKG_QA_243,SKG,QA,-21.076769,-5.715689
SKG_QA_248,SKG,QA,-21.219841,6.8701754
SKG_QA_254,SKG,QA,39.86033,37.498516
SKG_MT_575,SKG,MT,-42.888424,25.64728
SKG_MT_777,SKG,MT,-3.7794807,32.782238
SKG_MT_1355,SKG,MT,-28.376104,23.588472
SKG_MT_1369,SKG,MT,42.425907,38.855606
SKG_MT_791,SKG,MT,-12.874759,35.629757
SKG_MT_799,SKG,MT,-40.949593,20.781845
SKG_SA_153,SKG,SA,-32.062576,-17.597816
SKG_SA_155,SKG,SA,0.6574595,4.4257536
SKG_SA_162,SKG,SA,3.4764519,53.182465
SKG_SA_105,SKG,SA,-0.9151952,3.7817585
SKG_SA_106,SKG,SA,6.918968,47.818314
SKG_MT_807,SKG,MT,3.066205,36.014084
SKG_MT_416,SKG,MT,-7.972497,32.352745
SKG_MT_1140,SKG,MT,54.838432,20.073221
SKG_MT_818,SKG,MT,-5.1175833,31.38036
SKG_MT_821,SKG,MT,8.2016,34.775974
SKG_SA_172,SKG,SA,-46.872356,4.2207465
SKG_SA_176,SKG,SA,-17.890896,38.648533
SKG_SA_179,SKG,SA,-32.3572,5.627769
SKG_SA_188,SKG,SA,-0.038195577,3.2180119
SKG_SA_194,SKG,SA,-48.475708,7.088227
SKG_SA_199,SKG,SA,-55.28089,7.878583
SKG_SA_144,SKG,SA,-29.936888,7.042795
SKG_MT_587,SKG,MT,-22.258066,18.997381
SKG_MT_589,SKG,MT,-47.27667,29.931393
SKG_NLI_4,SKG,NLI,-39.252014,-2.8922043
SKG_NLI_10,SKG,NLI,-28.252014,10.172141
SKG_NLI_12,SKG,NLI,-32.894417,12.021938
SKG_PAR_0,SKG,PAR,42.036816,36.641823
SKG_PAR_4,SKG,PAR,-21.609,26.783983
SKG_MT_64,SKG,MT,-20.942179,35.570583
SKG_QA_212,SKG,QA,-23.939436,-7.8456836
SKG_QA_220,SKG,QA,-22.52837,-6.181816
SKG_QA_224,SKG,QA,47.65429,19.583918
SKG_QA_229,SKG,QA,-29.480684,-7.5036874
SKG_QA_230,SKG,QA,42.18388,38.263744
SKG_SA_274,SKG,SA,-49.877373,4.579295
SKG_SA_282,SKG,SA,11.368133,47.887672
SKG_SA_248,SKG,SA,-37.635296,-14.738444
SKG_SA_256,SKG,SA,9.480614,49.005917
SKG_SA_203,SKG,SA,30.719702,-1.2507356
SKG_SA_222,SKG,SA,-57.40783,5.870822
SKG_SA_169,SKG,SA,-5.7166696,23.078257
SKG_MT_558,SKG,MT,42.89172,36.502758
SKG_MT_559,SKG,MT,-10.870803,45.608837
SKG_MT_566,SKG,MT,-6.462444,30.366037
SKG_MT_82,SKG,MT,-36.670177,16.298985
SKG_MT_83,SKG,MT,-16.145641,28.932413
SKG_MT_86,SKG,MT,-51.748135,10.032861
SKG_QA_202,SKG,QA,-36.42599,-2.6778893
SKG_PAR_68,SKG,PAR,42.19497,37.766563
SKG_MT_532,SKG,MT,41.94299,36.08264
