node_id,node_type,title,domain,split,year,openalex_id,cited_by_count,score,method
SKG_DIA_129,Paper,Dirichlet Latent Variable Hierarchical Recurrent Encoder-Decoder in Dialogue Generation,DIA,SKG,2019.0,https://openalex.org/W2970603474,18.0,0.7024950435122066,tfidf
SKG_DIA_137,Paper,Decoupling Strategy and Generation in Negotiation Dialogues,DIA,SKG,2018.0,https://openalex.org/W2963170138,128.0,0.5399135413680491,tfidf
SKG_DIA_139,Paper,Personalizing Dialogue Agents via Meta-Learning,DIA,SKG,2019.0,https://openalex.org/W2945978556,185.0,0.6442314910323093,tfidf
SKG_DIA_141,Paper,An Auto-Encoder Matching Model for Learning Utterance-Level Semantic Dependency in Dialogue Generation,DIA,SKG,2018.0,https://openalex.org/W2888093771,38.0,0.6847485492779077,tfidf
SKG_DIA_143,Paper,Queens are Powerful too Mitigating Gender Bias in Dialogue Generation,DIA,SKG,2020.0,https://openalex.org/W2983931018,14.0,0.5654424938161832,tfidf
SKG_DIA_144,Paper,Neural Dialogue State Tracking with Temporally Expressive Networks,DIA,SKG,2020.0,https://openalex.org/W3099289136,3.0,0.6568974817521853,tfidf
SKG_DIA_145,Paper,Knowledge-Grounded Dialogue Generation with Pre-trained Language Models,DIA,SKG,2020.0,https://openalex.org/W3104777900,150.0,0.6494108690435917,tfidf
SKG_DIA_146,Paper,Affordable On-line Dialogue Policy Learning,DIA,SKG,2017.0,https://openalex.org/W2759567155,16.0,0.6675087903805635,tfidf
SKG_DIA_147,Paper,A Semi-Supervised Stable Variational Network for Promoting Replier-Consistency in Dialogue Generation,DIA,SKG,2019.0,https://openalex.org/W2970182362,10.0,0.8283286011315221,tfidf
SKG_DIA_149,Paper,Learning a Matching Model with Co-teaching for Multi-turn Response Selection in Retrieval-based Dialogue Systems,DIA,SKG,2019.0,https://openalex.org/W2951287343,29.0,0.7938664897169515,tfidf
SKG_DIA_150,Paper,Skeleton-to-Response Dialogue Generation Guided by Retrieval Memory,DIA,SKG,2019.0,https://openalex.org/W2963521540,63.0,0.7787733536137597,tfidf
SKG_DIA_151,Paper,Towards Low-Resource Semi-Supervised Dialogue Generation with Meta-Learning,DIA,SKG,2020.0,https://openalex.org/W3100938283,2.0,0.7691067826539443,tfidf
SKG_DIA_153,Paper,Conditional Generation and Snapshot Learning in Neural Dialogue Systems,DIA,SKG,2016.0,https://openalex.org/W2963412005,73.0,0.6272098966950264,tfidf
SKG_DIA_154,Paper,Multi-Domain Dialogue Acts and Response Co-Generation,DIA,SKG,2020.0,https://openalex.org/W3035337525,45.0,0.6208658906009671,tfidf
SKG_DIA_155,Paper,Toward Stance-based Personas for Opinionated Dialogues,DIA,SKG,2020.0,https://openalex.org/W3092134391,0.0,0.725753369436396,tfidf
SKG_DIA_156,Paper,Task-oriented Dialogue System for Automatic Diagnosis,DIA,SKG,2018.0,https://openalex.org/W2886305736,197.0,0.5304489633714318,tfidf
SKG_DIA_158,Paper,Harnessing Sequence Labeling for Sarcasm Detection in Dialogue from TV Series ‘Friends’,DIA,SKG,2016.0,https://openalex.org/W2510141903,69.0,0.6421550631724567,tfidf
SKG_DIA_159,Paper,Structured Attention for Unsupervised Dialogue Structure Induction,DIA,SKG,2020.0,https://openalex.org/W3087176213,29.0,0.7473795419831805,tfidf
SKG_DIA_160,Paper,Game-Based Video-Context Dialogue,DIA,SKG,2018.0,https://openalex.org/W2889844776,20.0,0.6557699466714444,tfidf
SKG_DIA_162,Paper,Deal or No Deal End-to-End Learning of Negotiation Dialogues,DIA,SKG,2017.0,https://openalex.org/W2625113742,51.0,0.5468375543135173,tfidf
SKG_DIA_164,Paper,Retrieval-guided Dialogue Response Generation via a Matching-to-Generation Framework,DIA,SKG,2019.0,https://openalex.org/W2970579055,58.0,0.7916033067377789,tfidf
SKG_DIA_165,Paper,Mitigating Gender Bias for Neural Dialogue Generation with Adversarial Learning,DIA,SKG,2020.0,https://openalex.org/W3100355408,54.0,0.6405160953614296,tfidf
SKG_DIA_166,Paper,Sequicity Simplifying Task-oriented Dialogue Systems with Single Sequence-to-Sequence Architectures,DIA,SKG,2018.0,https://openalex.org/W2798914047,350.0,0.6577627405515024,tfidf
SKG_DIA_167,Paper,Preserving Distributional Information in Dialogue Act Classification,DIA,SKG,2017.0,https://openalex.org/W2760623195,12.0,0.5945991925640237,tfidf
SKG_DIA_168,Paper,Ordinal and Attribute Aware Response Generation in a Multimodal Dialogue System,DIA,SKG,2019.0,https://openalex.org/W2951450739,29.0,0.5667208783343705,tfidf
SKG_DIA_169,Paper,MuTual A Dataset for Multi-Turn Dialogue Reasoning,DIA,SKG,2020.0,https://openalex.org/W3034446185,114.0,0.5747736857758633,tfidf
SKG_DIA_173,Paper,Feudal Reinforcement Learning for Dialogue Management in Large Domains,DIA,SKG,2018.0,https://openalex.org/W2789327587,8.0,0.6900106293189912,tfidf
SKG_DIA_177,Paper,BiST Bi-directional Spatio-Temporal Reasoning for Video-Grounded Dialogues,DIA,SKG,2020.0,https://openalex.org/W3102037269,29.0,0.6455294818765503,tfidf
SKG_DIA_178,Paper,Using Customer Service Dialogues for Satisfaction Analysis with Context-Assisted Multiple Instance Learning,DIA,SKG,2019.0,https://openalex.org/W2970168865,23.0,0.6542438675467431,tfidf
SKG_DIA_179,Paper,Subgoal Discovery for Hierarchical Dialogue Policy Learning,DIA,SKG,2018.0,https://openalex.org/W2963140401,39.0,0.6672100612127119,tfidf
SKG_DIA_180,Paper,Approximation of Response Knowledge Retrieval in Knowledge-grounded Dialogue Generation,DIA,SKG,2020.0,https://openalex.org/W3105049371,7.0,0.76252517000034,tfidf
SKG_DIA_182,Paper,Optimising Incremental Dialogue Decisions Using Information Density for Interactive Systems,DIA,SKG,2012.0,https://openalex.org/W2110633879,37.0,0.5208629740035238,tfidf
SKG_DIA_185,Paper,Slot Attention with Value Normalization for Multi-Domain Dialogue State Tracking,DIA,SKG,2020.0,https://openalex.org/W3099140977,26.0,0.7028452053762428,tfidf
SKG_DIA_186,Paper,Efficient Dialogue State Tracking by Selectively Overwriting Memory,DIA,SKG,2020.0,https://openalex.org/W3034573951,187.0,0.6795124819348625,tfidf
SKG_DIA_187,Paper,Amalgamating Knowledge from Two Teachers for Task-oriented Dialogue System with Adversarial Training,DIA,SKG,2020.0,https://openalex.org/W3102445752,21.0,0.6502946115278838,tfidf
SKG_DIA_188,Paper,Automatically Learning Data Augmentation Policies for Dialogue Tasks,DIA,SKG,2019.0,https://openalex.org/W2970418174,36.0,0.5231049646386758,tfidf
SKG_DIA_191,Paper,SAS Dialogue State Tracking via Slot Attention and Slot Information Sharing,DIA,SKG,2020.0,https://openalex.org/W3035470414,46.0,0.6099597636892565,tfidf
SKG_DIA_193,Paper,A Dual-Attention Hierarchical Recurrent Neural Network for Dialogue Act Classification,DIA,SKG,2019.0,https://openalex.org/W2988157054,57.0,0.8128656807511008,tfidf
SKG_DIA_196,Paper,Enhancing Dialogue Symptom Diagnosis with Global Attention and Symptom Graph,DIA,SKG,2019.0,https://openalex.org/W2971066408,48.0,0.8057718499700225,tfidf
SKG_DIA_197,Paper,CIMA A Large Open Access Dialogue Dataset for Tutoring,DIA,SKG,2020.0,https://openalex.org/W3038061735,22.0,0.6900872588157654,semantic
SKG_DIA_200,Paper,LIDA Lightweight Interactive Dialogue Annotator,DIA,SKG,2019.0,https://openalex.org/W2970377674,8.0,0.6452293916828877,tfidf
SKG_DIA_202,Paper,Dialogue Act Classification with Context-Aware Self-Attention,DIA,SKG,2019.0,https://openalex.org/W2931751229,60.0,0.5947881864225771,tfidf
SKG_DIA_203,Paper,Linguistically-Informed Specificity and Semantic Plausibility for Dialogue Generation,DIA,SKG,2019.0,https://openalex.org/W2945554776,21.0,0.6107117287773732,tfidf
SKG_DIA_204,Paper,Real-Time Speech Emotion and Sentiment Recognition for Interactive Dialogue Systems,DIA,SKG,2016.0,https://openalex.org/W2565875961,126.0,0.5794418739013676,tfidf
SKG_DIA_206,Paper,MIE A Medical Information Extractor towards Medical Dialogues,DIA,SKG,2020.0,https://openalex.org/W3034408002,48.0,0.6987269525139845,tfidf
SKG_DIA_209,Paper,Learning to Adapt to Unknown Users Referring Expression Generation in Spoken Dialogue Systems,DIA,SKG,2010.0,https://openalex.org/W2157134106,43.0,0.615554607239639,tfidf
SKG_DIA_210,Paper,Fusing Eye Gaze with Speech Recognition Hypotheses to Resolve Exophoric References in Situated Dialogue,DIA,SKG,2010.0,https://openalex.org/W1796449931,28.0,0.7191029938596543,tfidf
SKG_DIA_211,Paper,Discovering Latent Structure in Task-Oriented Dialogues,DIA,SKG,2014.0,https://openalex.org/W2251949648,56.0,0.6865328904445953,tfidf
SKG_DIA_213,Paper,An Affect-Enriched Dialogue Act Classification Model for Task-Oriented Dialogue,DIA,SKG,2011.0,https://openalex.org/W2110450943,53.0,0.5819732409881541,tfidf
SKG_DIA_214,Paper,Rethinking Supervised Learning and Reinforcement Learning in Task-Oriented Dialogue Systems,DIA,SKG,2020.0,https://openalex.org/W3105781833,18.0,0.6946223361072219,tfidf
SKG_DIA_216,Paper,Adversarial Learning for Neural Dialogue Generation,DIA,SKG,2017.0,https://openalex.org/W2581637843,765.0,0.6442605220995683,tfidf
SKG_DIA_218,Paper,Dialogue State Tracking with Explicit Slot Connection Modeling,DIA,SKG,2020.0,https://openalex.org/W3035594326,45.0,0.6665370611274665,tfidf
SKG_DIA_219,Paper,Conversational Memory Network for Emotion Recognition in Dyadic Dialogue Videos,DIA,SKG,2018.0,https://openalex.org/W2805662932,441.0,0.5916471038209878,tfidf
SKG_DIA_220,Paper,Using Paraphrases and Lexical Semantics to Improve the Accuracy and the Robustness of Supervised Models in Situated Dialogue Systems,DIA,SKG,2013.0,https://openalex.org/W2169349402,2.0,0.6971861284919509,tfidf
SKG_DIA_222,Paper,DialSQL Dialogue Based Structured Query Generation,DIA,SKG,2018.0,https://openalex.org/W2798753108,76.0,0.6755309037841627,tfidf
SKG_DIA_225,Paper,Zero-shot Cross-lingual Dialogue Systems with Transferable Latent Variables,DIA,SKG,2019.0,https://openalex.org/W2971160427,76.0,0.6604421856386437,tfidf
SKG_DIA_226,Paper,"Generate, Delete and Rewrite A Three-Stage Framework for Improving Persona Consistency of Dialogue Generation",DIA,SKG,2020.0,https://openalex.org/W3034720580,85.0,0.6280540850942274,tfidf
SKG_DIA_227,Paper,GECOR An End-to-End Generative Ellipsis and Co-reference Resolution Model for Task-Oriented Dialogue,DIA,SKG,2019.0,https://openalex.org/W2970110247,49.0,0.8309084439091795,tfidf
SKG_DIA_228,Paper,Robust Coreference Resolution and Entity Linking on Dialogues Character Identification on TV Show Transcripts,DIA,SKG,2017.0,https://openalex.org/W2739484150,29.0,0.637440121253598,tfidf
SKG_DIA_230,Paper,Learning Knowledge Bases with Parameters for Task-Oriented Dialogue Systems,DIA,SKG,2020.0,https://openalex.org/W3089529423,7.0,0.6060701245364655,tfidf
SKG_DIA_231,Paper,IRIS a Chat-oriented Dialogue System based on the Vector Space Model,DIA,SKG,2012.0,https://openalex.org/W2160458012,175.0,0.6117772904612512,tfidf
SKG_DIA_232,Paper,Improving Knowledge-Aware Dialogue Response Generation by Using Human-Written Prototype Dialogues,DIA,SKG,2020.0,https://openalex.org/W3100523370,17.0,0.7717760998356814,tfidf
SKG_DIA_233,Paper,Data-oriented Monologue-to-Dialogue Generation,DIA,SKG,2011.0,https://openalex.org/W2131354864,8.0,0.5317008837773269,tfidf
SKG_DIA_234,Paper,Budgeted Policy Learning for Task-Oriented Dialogue Systems,DIA,SKG,2019.0,https://openalex.org/W2949476504,29.0,0.8624781847432216,tfidf
SKG_DIA_235,Paper,A Generative Attentional Neural Network Model for Dialogue Act Classification,DIA,SKG,2017.0,https://openalex.org/W2741802726,25.0,0.6212882440190679,tfidf
SKG_DIA_236,Paper,Towards Holistic and Automatic Evaluation of Open-Domain Dialogue Generation,DIA,SKG,2020.0,https://openalex.org/W2990563493,69.0,0.6153849665638556,tfidf
SKG_DIA_237,Paper,Generating Dialogue Responses from a Semantic Latent Space,DIA,SKG,2020.0,https://openalex.org/W2997416967,4.0,0.5175888180882591,tfidf
SKG_DIA_238,Paper,Automatic Dialogue Generation with Expressed Emotions,DIA,SKG,2018.0,https://openalex.org/W2805005636,143.0,0.5320737698054363,tfidf
SKG_DIA_243,Paper,NEXUS Network Connecting the Preceding and the Following in Dialogue Generation,DIA,SKG,2018.0,https://openalex.org/W2891744372,31.0,0.765416151351707,tfidf
SKG_DIA_244,Paper,Zero-Shot Transfer Learning with Synthesized Data for Multi-Domain Dialogue State Tracking,DIA,SKG,2020.0,https://openalex.org/W3020990315,5.0,0.6625993049936929,tfidf
SKG_DIA_245,Paper,OpenDial A Toolkit for Developing Spoken Dialogue Systems with Probabilistic Rules,DIA,SKG,2016.0,https://openalex.org/W2508347479,73.0,0.6958504915237427,semantic
SKG_DIA_247,Paper,What You See is What You Get Visual Pronoun Coreference Resolution in Dialogues,DIA,SKG,2019.0,https://openalex.org/W4288162065,6.0,0.6151371286444228,tfidf
SKG_DIA_248,Paper,Transformers to Learn Hierarchical Contexts in Multiparty Dialogue for Span-based Question Answering,DIA,SKG,2020.0,https://openalex.org/W3034520363,24.0,0.5281259009302469,tfidf
SKG_DIA_249,Paper,Predicting and Eliciting Addressee’s Emotion in Online Dialogue,DIA,SKG,,,,0.5739307453415152,tfidf
SKG_DIA_251,Paper,Neural Belief Tracker Data-Driven Dialogue State Tracking,DIA,SKG,2017.0,https://openalex.org/W2432549722,73.0,0.6279626802238265,tfidf
SKG_DIA_253,Paper,Multimodal Menu-based Dialogue with Speech Cursor in DICO II+,DIA,SKG,2011.0,https://openalex.org/W2158162461,1.0,0.5874865514302332,tfidf
SKG_DIA_254,Paper,Profile Consistency Identification for Open-domain Dialogue Agents,DIA,SKG,2020.0,https://openalex.org/W3087232873,19.0,0.5896260608078248,tfidf
SKG_DIA_256,Paper,Latent Variable Dialogue Models and their Diversity,DIA,SKG,2017.0,https://openalex.org/W2593696076,50.0,0.5823988239849749,tfidf
SKG_DIA_257,Paper,Multi-task Learning for Natural Language Generation in Task-Oriented Dialogue,DIA,SKG,2019.0,https://openalex.org/W2970444947,33.0,0.7072927496890279,tfidf
SKG_DIA_259,Paper,Deep Dyna-Q Integrating Planning for Task-Completion Dialogue Policy Learning,DIA,SKG,2018.0,https://openalex.org/W2798494119,184.0,0.7910269358891152,tfidf
SKG_DIA_260,Paper,The Teams Corpus and Entrainment in Multi-Party Spoken Dialogues,DIA,SKG,2016.0,https://openalex.org/W2564880510,24.0,0.6473560921660079,tfidf
SKG_DIA_261,Paper,Multimodal Transformer Networks for End-to-End Video-Grounded Dialogue Systems,DIA,SKG,2019.0,https://openalex.org/W2952728748,53.0,0.6581528225277674,tfidf
SKG_DIA_262,Paper,Dialogue over Context and Structured Knowledge using a Neural Network Model with External Memories,DIA,SKG,2020.0,https://openalex.org/W3120948726,2.0,0.8350849232773591,tfidf
SKG_DIA_263,Paper,Dialogue Response Ranking Training with Large-Scale Human Feedback Data,DIA,SKG,2020.0,https://openalex.org/W3098258760,63.0,0.5562583600936758,tfidf
SKG_DIA_264,Paper,Regularizing Dialogue Generation by Imitating Implicit Scenarios,DIA,SKG,2020.0,https://openalex.org/W3105205406,18.0,0.5956735896183338,tfidf
SKG_DIA_265,Paper,Video-Grounded Dialogues with Pretrained Generation Language Models,DIA,SKG,2020.0,https://openalex.org/W3035314827,26.0,0.7394687320074883,tfidf
SKG_DIA_266,Paper,Transferable Multi-Domain State Generator for Task-Oriented Dialogue Systems,DIA,SKG,2019.0,https://openalex.org/W2945475330,412.0,0.503969250994114,tfidf
SKG_DIA_267,Paper,Multi-domain Neural Network Language Generation for Spoken Dialogue Systems,DIA,SKG,2016.0,https://openalex.org/W2291723583,172.0,0.6829483745041305,tfidf
SKG_DIA_268,Paper,Recommendation as a Communication Game Self-Supervised Bot-Play for Goal-oriented Dialogue,DIA,SKG,2019.0,https://openalex.org/W2970799419,81.0,0.6166765810237986,tfidf
SKG_DIA_270,Paper,Learning Goal-oriented Dialogue Policy with opposite Agent Awareness,DIA,SKG,2020.0,https://openalex.org/W3019549080,7.0,0.6000950720873341,tfidf
SKG_DIA_271,Paper,Improving Dialogue State Tracking by Discerning the Relevant Context,DIA,SKG,2019.0,https://openalex.org/W2934890006,12.0,0.6177669810324157,tfidf
SKG_DIA_273,Paper,Towards Emotion-aided Multi-modal Dialogue Act Classification,DIA,SKG,2020.0,https://openalex.org/W3035473672,62.0,0.6377745051918757,tfidf
SKG_DIA_275,Paper,Dialogue focus tracking for zero pronoun resolution,DIA,SKG,2015.0,https://openalex.org/W2296330515,18.0,0.5091220724787312,tfidf
SKG_DIA_276,Paper,Scalable and Accurate Dialogue State Tracking via Hierarchical Sequence Generation,DIA,SKG,2019.0,https://openalex.org/W2970404807,99.0,0.5446367673807926,tfidf
SKG_DIA_277,Paper,Sampling Matters! An Empirical Study of Negative Sampling Strategies for Learning of Matching Models in Retrieval-based Dialogue Systems,DIA,SKG,2019.0,https://openalex.org/W2971190479,33.0,0.8519218113972201,tfidf
SKG_DIA_279,Paper,Adaptive Parameterization for Neural Dialogue Generation,DIA,SKG,2019.0,https://openalex.org/W2977149219,9.0,0.8315334490857832,tfidf
SKG_DIA_280,Paper,Adversarial Over-Sensitivity and Over-Stability Strategies for Dialogue Models,DIA,SKG,2018.0,https://openalex.org/W2890719433,62.0,0.7252018190965484,tfidf
SKG_DIA_282,Paper,Reading Turn by Turn Hierarchical Attention Architecture for Spoken Dialogue Comprehension,DIA,SKG,2019.0,https://openalex.org/W2951855948,23.0,0.5188887569663805,tfidf
SKG_DIA_283,Paper,MinTL Minimalist Transfer Learning for Task-Oriented Dialogue Systems,DIA,SKG,2020.0,https://openalex.org/W3100128199,136.0,0.6878508409567252,tfidf
SKG_DIA_284,Paper,One Time of Interaction May Not Be Enough Go Deep with an Interaction-over-Interaction Network for Response Selection in Dialogues,DIA,SKG,2019.0,https://openalex.org/W2952813980,146.0,0.8531143879764574,tfidf
SKG_DIA_285,Paper,An End-to-end Approach for Handling Unknown Slot Values in Dialogue State Tracking,DIA,SKG,2018.0,https://openalex.org/W2963283951,149.0,0.562663807973382,tfidf
SKG_DIA_286,Paper,Learning to Plan and Realize Separately for Open-Ended Dialogue Systems,DIA,SKG,2020.0,https://openalex.org/W3088955686,0.0,0.7897925208986313,tfidf
SKG_DIA_287,Paper,DeepPavlov Open-Source Library for Dialogue Systems,DIA,SKG,2018.0,https://openalex.org/W2803728898,155.0,0.6024815906221804,tfidf
SKG_DIA_288,Paper,Learning the Information Status of Noun Phrases in Spoken Dialogues,DIA,SKG,2011.0,https://openalex.org/W2176271827,14.0,0.5537732558527175,tfidf
SKG_DIA_289,Paper,Dialogue Distillation Open-Domain Dialogue Augmentation Using Unpaired Data,DIA,SKG,2020.0,https://openalex.org/W3099890447,25.0,0.8089860964071264,tfidf
SKG_DIA_293,Paper,FERNet Fine-grained Extraction and Reasoning Network for Emotion Recognition in Dialogues,DIA,SKG,2020.0,https://openalex.org/W3117170115,1.0,0.6913296892283625,tfidf
SKG_DIA_297,Paper,MultiDM-GCN Aspect-guided Response Generation in Multi-domain Multi-modal Dialogue System using Graph Convolutional Network,DIA,SKG,2020.0,https://openalex.org/W3101319477,17.0,0.6785168630795557,tfidf
SKG_DIA_298,Paper,Single-Agent vs. Multi-Agent Techniques for Concurrent Reinforcement Learning of Negotiation Dialogue Policies,DIA,SKG,2014.0,https://openalex.org/W2152342063,32.0,0.5521704888732879,tfidf
SKG_DIA_300,Paper,Semantically Conditioned LSTM-based Natural Language Generation for Spoken Dialogue Systems,DIA,SKG,2015.0,https://openalex.org/W1948566616,838.0,0.5018756172569678,tfidf
SKG_DIA_302,Paper,Chatbot with a Discourse Structure-Driven Dialogue Management,DIA,SKG,2017.0,https://openalex.org/W2740595206,41.0,0.6885595151230732,tfidf
