paper_id,year,semantic_novelty,structural_novelty,triple_count,cited_by_count,reference_count
SKG_QA_454,2019,0.0922517776489257,0.6551724137931034,116.0,12,44
SKG_QA_452,2019,0.0612695813179016,0.5955056179775281,89.0,17,25
SKG_QA_449,2019,0.0611587762832641,0.7261146496815286,157.0,232,29
SKG_QA_447,2019,0.0976597666740417,0.7796610169491526,118.0,18,46
SKG_QA_387,2019,0.0562201738357543,0.7903225806451613,62.0,24,24
SKG_QA_386,2019,0.0633826255798339,0.5604395604395604,91.0,23,23
SKG_QA_440,2019,0.0807379484176635,0.7674418604651163,43.0,5,18
SKG_QA_484,2019,0.0804916620254516,0.8333333333333334,6.0,11,32
SKG_QA_482,2019,0.0627493858337402,0.7655172413793103,145.0,14,27
SKG_QA_481,2019,0.0491711497306823,0.7652173913043478,115.0,60,33
SKG_QA_475,2019,0.0560019612312316,0.0,94.0,136,67
SKG_QA_473,2019,0.0575520396232605,0.6428571428571429,196.0,7,25
SKG_MT_444,2019,0.079353928565979,0.5862068965517241,174.0,26,39
SKG_MT_921,2019,0.0641597509384155,0.7349397590361446,83.0,25,31
SKG_MT_918,2019,0.0544669032096862,0.7475728155339806,103.0,0,18
SKG_MT_904,2019,0.0717388391494751,0.6708074534161491,161.0,108,43
SKG_QA_306,2019,0.0526881217956543,0.779874213836478,159.0,46,19
SKG_QA_299,2019,0.0597182512283325,0.7727272727272727,154.0,10,35
SKG_QA_333,2019,0.0624243021011352,0.7301587301587301,63.0,67,30
SKG_QA_362,2019,0.0603439211845397,0.762589928057554,139.0,29,22
SKG_QA_361,2019,0.0644711256027221,0.7752808988764045,178.0,30,54
SKG_QA_359,2019,0.0529039502143859,0.7172413793103448,145.0,49,43
SKG_MT_1011,2019,0.0471043586730957,0.6891891891891891,148.0,55,34
SKG_MT_998,2019,0.0606171488761901,0.7843137254901961,102.0,37,21
SKG_MT_992,2019,0.0646902918815612,0.7954545454545454,88.0,37,38
SKG_QA_401,2019,0.0832490921020507,0.7807017543859649,114.0,15,70
SKG_QA_397,2019,0.0739724040031433,0.7916666666666666,144.0,23,56
SKG_QA_396,2019,0.0765495300292968,0.7070707070707071,99.0,33,43
SKG_QA_262,2019,0.0708208084106445,0.7567567567567568,148.0,109,67
SKG_QA_260,2019,0.0567923784255981,0.7164179104477612,67.0,24,31
SKG_QA_259,2019,0.0474466085433959,0.6951219512195121,82.0,71,30
SKG_QA_257,2019,0.0164445638656616,0.6994535519125683,183.0,30,32
SKG_QA_252,2019,0.0567603111267089,0.6536312849162011,179.0,45,53
SKG_QA_314,2019,0.0535930395126342,0.7263157894736842,95.0,9,15
SKG_QA_311,2019,0.063742458820343,0.7380952380952381,84.0,41,35
SKG_QA_310,2019,0.0704126358032226,0.5945945945945946,148.0,7,25
SKG_QA_284,2019,0.0743005871772766,0.7126436781609196,87.0,115,37
SKG_QA_275,2019,0.0581036806106567,0.7310924369747899,119.0,46,19
SKG_QA_330,2019,0.066769003868103,0.625,96.0,10,26
SKG_QA_329,2019,0.0768907666206359,0.7024793388429752,121.0,4,23
SKG_QA_365,2019,0.0730316042900085,0.6911764705882353,68.0,6,16
SKG_QA_319,2019,0.0511927604675293,0.6756756756756757,111.0,4,24
SKG_PAR_174,2019,0.1892427206039428,0.6428571428571429,42.0,17,26
SKG_MT_454,2019,0.0516619682312011,0.7511961722488039,209.0,42,35
SKG_QA_206,2019,0.0849061012268066,0.6711711711711712,222.0,43,40
SKG_QA_204,2019,0.0629624128341674,0.75,112.0,41,32
SKG_QA_194,2019,0.0205191373825073,0.676056338028169,71.0,36,32
SKG_MT_424,2019,0.0567082166671752,0.7605633802816901,142.0,50,30
SKG_MT_419,2019,0.0545681118965148,0.7734806629834254,181.0,5,26
SKG_MT_953,2019,0.0735214352607727,0.76,225.0,8,0
SKG_MT_951,2019,0.0692521333694458,0.7357142857142858,140.0,21,30
SKG_QA_221,2019,0.0710490942001342,0.8888888888888888,9.0,71,34
SKG_QA_292,2019,0.0205087661743164,0.0,182.0,38,67
SKG_QA_291,2019,0.0554558634757995,0.82,50.0,156,25
SKG_QA_249,2019,0.0571114420890808,0.7867647058823529,136.0,38,30
SKG_QA_231,2019,0.0599523782730102,0.7418181818181818,275.0,23,49
SKG_QA_267,2019,0.060175597667694,0.6966292134831461,89.0,186,31
SKG_MT_439,2019,0.0765575170516967,0.7653061224489796,196.0,3,32
SKG_QA_265,2019,0.0625759363174438,0.7333333333333333,45.0,129,24
SKG_QA_263,2019,0.0591711997985839,0.6373626373626373,91.0,3,49
SKG_MT_970,2019,0.0182550549507141,0.6224489795918368,98.0,7,28
SKG_QA_51,2019,0.0169188380241394,0.7420634920634921,252.0,87,20
SKG_QA_50,2019,0.0659073591232299,0.6161616161616161,99.0,7,24
SKG_QA_82,2019,0.0792931318283081,0.8198198198198198,111.0,5,24
SKG_QA_123,2019,0.0630449056625366,0.8021978021978022,91.0,105,34
SKG_QA_115,2019,0.0544074773788452,0.6615384615384615,130.0,26,38
SKG_QA_109,2019,0.0598090291023254,0.7407407407407407,81.0,48,23
SKG_QA_187,2019,0.0647743940353393,0.7654320987654321,81.0,17,23
SKG_QA_186,2019,0.061771273612976,0.6,60.0,29,28
SKG_QA_160,2019,0.0693791508674621,0.5826771653543307,127.0,20,0
SKG_QA_153,2019,0.0570477247238159,0.740506329113924,158.0,94,43
SKG_QA_147,2019,0.0731205940246582,0.7475728155339806,206.0,91,45
SKG_QA_139,2019,0.0205972790718078,0.6910569105691057,123.0,18,36
SKG_QA_138,2019,0.0601546168327331,0.7769230769230769,130.0,510,26
SKG_QA_218,2019,0.077400803565979,0.5659340659340659,182.0,53,31
SKG_QA_209,2019,0.0554736256599426,0.7416666666666667,120.0,8,20
SKG_QA_68,2019,0.0177488327026367,0.7,30.0,100,37
SKG_QA_55,2019,0.0196908116340637,0.684931506849315,146.0,126,47
SKG_QA_30,2019,0.0172516703605651,0.7735849056603774,53.0,30,48
SKG_QA_29,2019,0.0694277882575988,0.7079646017699115,226.0,116,65
SKG_QA_27,2019,0.0740839838981628,0.6060606060606061,132.0,19,27
SKG_QA_102,2019,0.0530487895011901,0.7954545454545454,88.0,73,60
SKG_QA_100,2019,0.0674903988838195,0.7584745762711864,236.0,38,23
SKG_QA_99,2019,0.0581535100936889,0.7735849056603774,159.0,137,43
SKG_QA_98,2019,0.0904091000556945,0.8085106382978723,47.0,25,27
SKG_QA_90,2019,0.0604980587959289,0.8176795580110497,181.0,2,40
SKG_QA_89,2019,0.0586616396903991,0.7443946188340808,223.0,60,39
SKG_QA_86,2019,0.0627025365829467,0.7289719626168224,107.0,40,28
SKG_MT_935,2019,0.0606490969657897,0.6551724137931034,58.0,6,12
SKG_MT_933,2019,0.0617023706436157,0.6290322580645161,62.0,56,27
SKG_MT_414,2019,0.0632281303405761,0.6785714285714286,84.0,24,0
SKG_MT_411,2019,0.0639931559562683,0.7571428571428571,70.0,12,9
SKG_MT_261,2019,0.0499109029769897,0.7272727272727273,154.0,31,70
SKG_MT_253,2019,0.0673220753669738,0.803921568627451,51.0,21,20
SKG_MT_251,2019,0.0562328100204467,0.6206896551724138,87.0,53,58
SKG_MT_249,2019,0.0586708188056945,0.7303370786516854,89.0,13,35
SKG_MT_248,2019,0.0663989782333374,0.6568627450980392,102.0,6,32
SKG_MT_1139,2019,0.0206024050712585,0.6068965517241379,145.0,122,52
SKG_MT_655,2019,0.052503228187561,0.6463414634146342,82.0,17,35
SKG_MT_654,2019,0.021131694316864,0.7435897435897436,78.0,61,22
SKG_MT_649,2019,0.0530723333358764,0.7546296296296297,216.0,109,45
SKG_MT_640,2019,0.017471969127655,0.6466165413533834,133.0,43,40
SKG_MT_626,2019,0.0531835556030273,0.7205882352941176,68.0,28,39
SKG_MT_621,2019,0.0589027404785156,0.6160714285714286,112.0,16,42
SKG_MT_618,2019,0.0708195567131042,0.6047904191616766,167.0,49,38
SKG_MT_616,2019,0.0644347071647644,0.6883720930232559,215.0,43,29
SKG_SUM_91,2019,0.0563045740127563,0.6722689075630253,119.0,28,22
SKG_SUM_89,2019,0.056383728981018,0.73,100.0,36,36
SKG_MT_683,2019,0.0592287182807922,0.6363636363636364,22.0,56,40
SKG_MT_687,2019,0.0622892379760742,0.7545454545454545,220.0,65,28
SKG_MT_690,2019,0.0593665242195129,0.5405405405405406,74.0,4,14
SKG_SUM_220,2019,0.0535111427307128,0.6,50.0,9,37
SKG_SUM_199,2020,0.0685945749282836,0.7401129943502824,177.0,3,61
SKG_SUM_189,2020,0.0503884553909301,0.7236842105263158,76.0,72,51
SKG_MT_536,2020,0.0524560809135437,0.7758620689655172,58.0,3,13
SKG_MT_811,2020,0.0530888438224792,0.6626506024096386,83.0,67,46
SKG_MT_814,2020,0.0544598698616027,0.8027210884353742,147.0,33,27
SKG_MT_826,2020,0.0579088330268859,0.7087378640776699,103.0,3,26
SKG_MT_782,2020,0.0579813122749328,0.6237623762376238,101.0,6,14
SKG_MT_784,2020,0.0737412571907043,0.7747747747747747,111.0,11,27
SKG_MT_525,2020,0.0459182858467102,0.7403508771929824,285.0,42,63
SKG_MT_526,2020,0.0751344561576843,0.7037037037037037,27.0,0,13
SKG_DIA_248,2020,0.0577656030654907,0.0,48.0,24,26
SKG_DIA_254,2020,0.0732301473617553,0.7659574468085106,94.0,19,32
SKG_SA_156,2020,0.0538199543952941,0.6868686868686869,99.0,15,31
SKG_SA_124,2020,0.0515305399894714,0.7092198581560284,141.0,129,54
SKG_SA_133,2020,0.0575163960456848,0.808641975308642,162.0,19,59
SKG_SA_205,2020,0.0505830645561218,0.7384615384615385,130.0,257,40
SKG_MT_1142,2020,0.0610477328300476,0.6206896551724138,29.0,2,15
SKG_MT_1143,2020,0.0529715418815612,0.7089552238805971,134.0,23,43
SKG_MT_250,2020,0.0832811594009399,0.6436781609195402,87.0,119,40
SKG_MT_255,2020,0.0645044445991516,0.8103448275862069,58.0,19,22
SKG_MT_264,2020,0.0554366111755371,0.6595744680851063,188.0,41,35
SKG_MT_1146,2020,0.0560815930366516,0.6341463414634146,123.0,9,17
SKG_SUM_140,2020,0.0570380091667175,0.0,217.0,10,81
SKG_SUM_157,2020,0.0605298280715942,0.7904761904761904,210.0,1,24
SKG_SUM_150,2020,0.0650846362113952,0.7692307692307693,78.0,19,36
SKG_SUM_118,2020,0.0541797876358032,0.75,68.0,18,28
SKG_SUM_119,2020,0.0579338073730468,0.7946428571428571,112.0,7,58
SKG_SUM_121,2020,0.0603508949279785,0.8131868131868132,91.0,47,36
SKG_QA_41,2020,0.0575988888740539,0.6612903225806451,124.0,21,37
SKG_SUM_215,2020,0.0608469247817993,0.7294117647058823,85.0,7,31
SKG_SUM_209,2020,0.0563515424728393,0.6057142857142858,175.0,42,55
SKG_MT_689,2020,0.0560684204101562,0.7066666666666667,75.0,22,15
SKG_SUM_104,2020,0.0597609281539917,0.5915492957746479,71.0,6,25
SKG_SUM_105,2020,0.0512547492980957,0.7103448275862069,145.0,7,37
SKG_SUM_106,2020,0.0579897761344909,0.7023809523809523,84.0,121,21
SKG_SUM_75,2020,0.0596224069595336,0.8488888888888889,225.0,1,51
SKG_SUM_84,2020,0.0707038640975952,0.7293233082706767,133.0,85,1
SKG_SUM_66,2020,0.0543742179870605,0.6380597014925373,268.0,116,68
SKG_SUM_70,2020,0.0609546899795532,0.0,88.0,63,26
SKG_QA_69,2020,0.0516849756240844,0.6785714285714286,84.0,9,26
SKG_MT_1149,2020,0.0662654042243957,0.7,20.0,7,16
SKG_MT_1164,2020,0.0483400225639343,0.6864406779661016,118.0,37,34
SKG_MT_226,2020,0.0488097071647644,0.5644444444444444,225.0,27,50
SKG_MT_231,2020,0.0478102564811706,0.652542372881356,118.0,73,37
SKG_MT_244,2020,0.057616114616394,0.6621621621621622,148.0,0,30
SKG_MT_1126,2020,0.061174988746643,0.8131868131868132,91.0,18,29
SKG_MT_1128,2020,0.0648468136787414,0.7101449275362319,69.0,0,33
SKG_MT_1180,2020,0.046841025352478,0.6748466257668712,163.0,5,48
SKG_MT_1145,2020,0.0644749402999877,0.6190476190476191,105.0,66,36
SKG_MT_1094,2020,0.0531667470932006,0.75,76.0,5,21
SKG_MT_1104,2020,0.0548239946365356,0.7264957264957265,117.0,59,29
SKG_MT_269,2020,0.0568413734436035,0.59375,96.0,54,32
SKG_MT_291,2020,0.0653055906295776,0.6818181818181818,44.0,2,15
SKG_SUM_53,2020,0.0465236902236938,0.6666666666666666,93.0,16,24
SKG_QA_88,2020,0.0801649093627929,0.7283950617283951,81.0,7,52
SKG_QA_91,2020,0.0663682222366333,0.7627906976744186,215.0,42,64
SKG_QA_94,2020,0.0528768301010131,0.6990291262135923,103.0,2,34
SKG_QA_96,2020,0.0604464411735534,0.7202072538860104,193.0,14,29
SKG_QA_32,2020,0.0777183771133422,0.7476635514018691,107.0,18,20
SKG_QA_33,2020,0.0437836647033691,0.688212927756654,263.0,47,33
SKG_QA_59,2020,0.0531754493713378,0.7424242424242424,66.0,59,41
SKG_QA_61,2020,0.0541995763778686,0.6821192052980133,151.0,55,37
SKG_SUM_131,2020,0.0491263270378112,0.6344827586206897,145.0,13,33
SKG_SUM_99,2020,0.0695512890815734,0.7664670658682635,167.0,3,53
SKG_MT_1178,2020,0.0662838816642761,0.68,75.0,16,24
SKG_MT_1240,2020,0.0378694534301757,0.7368421052631579,76.0,142,58
SKG_MT_1243,2020,0.0476600527763366,0.703862660944206,233.0,19,56
SKG_MT_152,2020,0.0617209672927856,0.7086092715231788,151.0,21,55
SKG_SUM_16,2020,0.0553880929946899,0.4330985915492957,284.0,26,45
SKG_SUM_19,2020,0.0523899793624877,0.7266187050359713,278.0,151,53
SKG_SUM_55,2020,0.0600944757461547,0.85,60.0,86,57
SKG_SUM_56,2020,0.065513789653778,0.7202797202797203,143.0,15,55
SKG_DIA_7,2020,0.0542206764221191,0.7692307692307693,52.0,5,36
SKG_DIA_10,2020,0.0568596124649047,0.0,133.0,121,48
SKG_SUM_3,2020,0.0495221018791198,0.1226993865030674,163.0,358,34
SKG_SUM_26,2020,0.0609546899795532,0.6785714285714286,140.0,63,26
SKG_SUM_28,2020,0.0554310083389282,0.6605504587155964,218.0,273,53
NOVEL_QA_38,2020,0.0575658679008483,0.0,0.0,25,54
SKG_MT_207,2020,0.0633854866027832,0.6363636363636364,44.0,1,26
SKG_MT_208,2020,0.0612974166870117,0.6356589147286822,129.0,21,29
SKG_QA_132,2020,0.0658646821975708,0.6397058823529411,136.0,8,23
SKG_QA_135,2020,0.0638782382011413,0.8048780487804879,164.0,60,38
SKG_QA_103,2020,0.0636838674545288,0.7926829268292683,82.0,202,52
SKG_QA_52,2020,0.0692688226699829,0.8545454545454545,55.0,6,31
SKG_MT_965,2020,0.0478981733322143,0.64,175.0,18,35
SKG_MT_967,2020,0.0486272573471069,0.6666666666666666,117.0,5,34
SKG_MT_974,2020,0.0524302721023559,0.6901408450704225,71.0,1,26
SKG_MT_978,2020,0.0498193502426147,0.7741935483870968,62.0,3,12
SKG_MT_407,2020,0.0412889719009399,0.7482993197278912,147.0,19,28
SKG_MT_937,2020,0.0565029978752136,0.5804597701149425,174.0,4,24
SKG_MT_943,2020,0.0532184839248657,0.7070707070707071,99.0,2,14
SKG_MT_173,2020,0.055897831916809,0.1666666666666666,288.0,1222,32
SKG_MT_177,2020,0.061213195323944,0.6481481481481481,54.0,3,24
SKG_MT_186,2020,0.0617100596427917,0.6942148760330579,121.0,1,26
SKG_MT_190,2020,0.0688726305961608,0.7727272727272727,88.0,5,28
SKG_MT_12,2020,0.037868857383728,0.6632653061224489,196.0,46,41
SKG_SUM_13,2020,0.0495221018791198,0.6740088105726872,227.0,358,34
SKG_SUM_14,2020,0.0837081670761108,0.7644230769230769,208.0,108,43
SKG_DIA_2,2020,0.0640551447868347,0.7757009345794392,214.0,84,34
SKG_DIA_3,2020,0.0516064763069152,0.7507082152974505,353.0,33,61
SKG_QA_142,2020,0.0527494549751281,0.5860215053763441,186.0,9,48
SKG_QA_144,2020,0.0659785270690918,0.7176470588235294,170.0,134,58
SKG_QA_154,2020,0.0624252557754516,0.664179104477612,134.0,78,47
SKG_QA_181,2020,0.0582525134086608,0.6576576576576577,111.0,49,52
SKG_QA_184,2020,0.0701509714126586,0.7631578947368421,114.0,13,57
SKG_QA_190,2020,0.0471209287643432,0.7954545454545454,44.0,21,48
SKG_QA_191,2020,0.0707039833068847,0.0,133.0,85,1
SKG_QA_163,2020,0.0599667429924011,0.7555555555555555,45.0,32,14
SKG_QA_105,2020,0.0437356233596801,0.6268656716417911,67.0,2,14
SKG_QA_114,2020,0.0638203620910644,0.8333333333333334,30.0,473,41
SKG_QA_120,2020,0.0677284002304077,0.6791044776119403,134.0,17,37
SKG_QA_129,2020,0.0580182075500488,0.8,55.0,117,40
SKG_MT_140,2020,0.0513479113578796,0.5319148936170213,329.0,18,33
SKG_MT_145,2020,0.0619987249374389,0.7043010752688172,186.0,2,28
SKG_MT_1251,2020,0.0565143823623657,0.7692307692307693,26.0,4,12
SKG_MT_1258,2020,0.056055724620819,0.625,120.0,32,36
SKG_MT_1259,2020,0.0469304919242858,0.7264150943396226,106.0,2,24
SKG_DIA_13,2020,0.0710452198982238,0.0,87.0,5,16
SKG_DIA_14,2020,0.0760299563407898,0.8181818181818182,22.0,12,22
SKG_DIA_16,2020,0.0586341619491577,0.7539267015706806,191.0,17,33
SKG_DIA_17,2020,0.0745165944099426,0.7350427350427351,117.0,18,64
SKG_SA_620,2020,0.0773611068725586,0.7065637065637066,259.0,3,24
SKG_QA_214,2020,0.0538827180862426,0.702247191011236,178.0,18,33
SKG_QA_217,2020,0.0579492449760437,0.7272727272727273,198.0,170,41
SKG_PAR_211,2020,0.0528453588485717,0.6466666666666666,150.0,57,55
SKG_PAR_213,2020,0.047402024269104,0.8805970149253731,67.0,40,39
SKG_SUM_9,2020,0.0662355422973632,0.737037037037037,270.0,7,28
SKG_SUM_10,2020,0.0568596124649047,0.7540106951871658,187.0,121,48
SKG_MT_1262,2020,0.0650135278701782,0.8241758241758241,91.0,32,57
SKG_MT_1269,2020,0.0705951452255249,0.5384615384615384,65.0,8,53
SKG_MT_1272,2020,0.061987280845642,0.7560975609756098,41.0,2,31
SKG_MT_1274,2020,0.068018615245819,0.7352941176470589,102.0,53,41
SKG_MT_948,2020,0.0523988604545593,0.7083333333333334,144.0,3,30
SKG_MT_949,2020,0.0524298548698425,0.7112676056338029,142.0,73,51
SKG_MT_418,2020,0.0565142631530761,0.7941176470588235,34.0,4,12
SKG_MT_420,2020,0.0500586628913879,0.5882352941176471,68.0,1,13
SKG_MT_430,2020,0.0549141764640808,0.7692307692307693,91.0,12,18
SKG_MT_434,2020,0.0657120943069458,0.7142857142857143,105.0,0,16
SKG_MT_436,2020,0.0409721136093139,0.6808510638297872,141.0,21,20
NOVEL_MT_95,2020,0.0457595586776733,0.0,0.0,3,46
SKG_MT_161,2020,0.0614001154899597,0.7627118644067796,177.0,78,33
SKG_MT_163,2020,0.0776138305664062,0.7424242424242424,66.0,2,37
SKG_MT_1200,2020,0.0670883059501648,0.6870229007633588,131.0,13,56
SKG_MT_1212,2020,0.0507348775863647,0.6534653465346535,101.0,7,37
SKG_QA_222,2020,0.0492976903915405,0.7543859649122807,114.0,30,32
SKG_QA_171,2020,0.0677925944328308,0.6111111111111112,36.0,2,22
SKG_QA_174,2020,0.0564886331558227,0.7222222222222222,72.0,2,16
SKG_QA_178,2020,0.0674108266830444,0.6666666666666666,93.0,307,54
SKG_DIA_18,2020,0.0578936338424682,0.7320261437908496,153.0,141,44
SKG_DIA_22,2020,0.066815972328186,0.7733990147783252,203.0,18,45
SKG_MT_730,2020,0.0581312179565429,0.6018518518518519,108.0,3,12
SKG_MT_594,2020,0.0566484332084655,0.691699604743083,253.0,82,42
SKG_MT_693,2020,0.0575181245803833,0.6730769230769231,52.0,24,41
SKG_SA_548,2020,0.0565465688705444,0.7828947368421053,152.0,8,63
SKG_SA_538,2020,0.053844153881073,0.6614583333333334,192.0,137,55
SKG_SA_546,2020,0.0464996099472045,0.7538461538461538,65.0,0,19
SKG_SA_586,2020,0.0503648519515991,0.6717557251908397,131.0,259,57
SKG_SA_591,2020,0.0652875900268554,0.8571428571428571,28.0,67,36
SKG_DIA_11,2020,0.0527154207229614,0.6583333333333333,120.0,11,25
SKG_DIA_12,2020,0.0542058944702148,0.608,125.0,8,42
SKG_DIA_47,2020,0.0747004747390747,0.7272727272727273,22.0,6,35
SKG_DIA_49,2020,0.0510738492012023,0.8135593220338984,59.0,9,24
SKG_SA_498,2020,0.0473881959915161,0.6125,160.0,1,39
SKG_DIA_29,2020,0.0578136444091796,0.7666666666666667,90.0,44,44
SKG_MT_129,2020,0.0611882209777832,0.5818181818181818,55.0,2,7
NOVEL_MT_163,2020,0.054892361164093,0.0,0.0,2,28
SKG_MT_438,2020,0.0547402501106262,0.7076923076923077,65.0,41,22
SKG_QA_226,2020,0.0569024085998535,0.6666666666666666,69.0,24,68
SKG_QA_228,2020,0.0686336755752563,0.6692307692307692,130.0,26,48
SKG_QA_232,2020,0.0665909051895141,0.6714285714285714,70.0,156,35
SKG_QA_237,2020,0.0687448382377624,0.7945736434108527,258.0,36,67
SKG_QA_239,2020,0.0549287796020507,0.7482517482517482,143.0,6,60
SKG_QA_244,2020,0.0577694773674011,0.7805907172995781,237.0,16,38
SKG_QA_195,2020,0.0535539388656616,0.6779661016949152,177.0,39,52
SKG_QA_290,2020,0.0611695051193237,0.6326530612244898,98.0,62,34
SKG_QA_293,2020,0.0574680566787719,0.7050359712230215,139.0,13,27
SKG_QA_313,2020,0.0531886219978332,0.7379310344827587,145.0,42,28
SKG_QA_317,2020,0.0579853057861328,0.6934673366834171,199.0,20,24
SKG_QA_297,2020,0.0512035489082336,0.7162629757785467,289.0,60,47
SKG_QA_250,2020,0.0640736818313598,0.6607142857142857,56.0,9,45
SKG_QA_264,2020,0.047625720500946,0.7654320987654321,81.0,52,36
SKG_MT_1238,2020,0.0524543523788452,0.5604395604395604,182.0,1,39
SKG_MT_114,2020,0.0575391054153442,0.7380952380952381,42.0,0,24
SKG_MT_115,2020,0.0447869300842285,0.6916666666666667,120.0,1,14
SKG_MT_118,2020,0.0604766607284545,0.7844827586206896,232.0,56,38
SKG_MT_1289,2020,0.0513015985488891,0.6544117647058824,136.0,29,46
SKG_MT_718,2020,0.056678295135498,0.7586206896551724,29.0,12,29
SKG_DIA_35,2020,0.06846684217453,0.5487804878048781,164.0,3,29
SKG_DIA_39,2020,0.0664264559745788,0.66,200.0,57,56
SKG_DIA_41,2020,0.0527986288070678,0.7575757575757576,99.0,32,38
SKG_DIA_42,2020,0.0591479539871215,0.855072463768116,69.0,41,21
SKG_DIA_45,2020,0.0495731234550476,0.7078651685393258,178.0,58,40
SKG_MT_579,2020,0.0700594186782836,0.7391304347826086,115.0,13,52
SKG_MT_746,2020,0.0554592013359069,0.6538461538461539,52.0,20,31
SKG_MT_749,2020,0.0638035535812377,0.6712328767123288,73.0,2,11
SKG_MT_714,2020,0.0513156652450561,0.7346938775510204,49.0,34,55
SKG_MT_1076,2020,0.0306453704833984,0.0,16.0,5,20
SKG_QA_318,2020,0.0510940551757812,0.7011494252873564,174.0,11,51
SKG_QA_363,2020,0.0587314367294311,0.7792207792207793,77.0,2,25
SKG_QA_323,2020,0.0591275095939636,0.6428571428571429,112.0,38,25
SKG_QA_325,2020,0.0570380091667175,0.6728110599078341,217.0,10,81
SKG_QA_326,2020,0.0613182187080383,0.9333333333333332,15.0,2,47
SKG_QA_331,2020,0.0549575686454772,0.8541666666666666,144.0,153,54
SKG_QA_279,2020,0.0564491152763366,0.7975460122699386,163.0,4,41
SKG_QA_280,2020,0.0552879571914672,0.7482993197278912,147.0,12,43
SKG_QA_281,2020,0.0709179639816284,0.6610169491525424,59.0,9,21
SKG_QA_287,2020,0.0808453559875488,0.8611111111111112,72.0,5,36
SKG_QA_307,2020,0.0580097436904907,0.7674418604651163,86.0,4,25
SKG_SA_519,2020,0.0717188119888305,0.6951871657754011,187.0,44,43
SKG_DIA_53,2020,0.0555818676948547,0.6462585034013606,147.0,152,29
SKG_MT_442,2020,0.0499011874198913,0.3061224489795918,49.0,8,34
SKG_MT_450,2020,0.0684622526168823,0.7027027027027027,111.0,28,39
SKG_MT_455,2020,0.0471820831298828,0.5454545454545454,44.0,4,21
SKG_MT_132,2020,0.0672501325607299,0.7211538461538461,104.0,3,28
SKG_MT_1323,2020,0.0860869288444519,0.7080103359173127,387.0,6,132
SKG_MT_1331,2020,0.0525559186935424,0.580110497237569,181.0,18,33
SKG_MT_99,2020,0.0579863786697387,0.8125,32.0,15,36
SKG_MT_105,2020,0.0619224309921264,0.6229508196721312,122.0,29,35
SKG_MT_112,2020,0.0527416467666626,0.5333333333333333,150.0,72,36
SKG_DIA_60,2020,0.0640797615051269,0.7752808988764045,178.0,20,32
SKG_DIA_61,2020,0.0539453625679016,0.6583850931677019,161.0,30,40
SKG_DIA_65,2020,0.0585575103759765,0.7475728155339806,103.0,21,27
SKG_DIA_69,2020,0.0493333935737609,0.4868421052631579,76.0,22,21
SKG_DIA_70,2020,0.058155357837677,0.6847826086956522,276.0,2,38
SKG_QA_301,2020,0.0832670927047729,0.8137931034482758,145.0,79,94
SKG_MT_908,2020,0.0570189356803894,0.7352941176470589,102.0,0,16
SKG_MT_1078,2020,0.0433498620986938,0.6666666666666666,105.0,7,23
SKG_MT_302,2020,0.05729341506958,0.6557377049180327,61.0,2,21
SKG_MT_309,2020,0.0,0.6549295774647887,142.0,7,44
SKG_MT_310,2020,0.0873519778251648,0.7972972972972973,74.0,37,16
SKG_MT_318,2020,0.061497688293457,0.6216216216216216,74.0,8,20
SKG_MT_1040,2020,0.0475733876228332,0.7116279069767442,215.0,210,51
SKG_MT_1041,2020,0.0580334663391113,0.6078431372549019,153.0,1,39
SKG_MT_267,2020,0.051283061504364,0.6183908045977011,435.0,14,95
SKG_SA_467,2020,0.0672537088394165,0.7183908045977011,174.0,29,33
SKG_SA_470,2020,0.0642746090888977,0.7448979591836735,98.0,55,48
SKG_SA_478,2020,0.0631475448608398,0.6,100.0,127,9
SKG_DIA_75,2020,0.0555270910263061,0.7980769230769231,104.0,33,31
SKG_DIA_88,2020,0.0361636877059936,0.8446601941747572,103.0,67,32
SKG_SA_518,2020,0.0550082921981811,0.6933333333333334,75.0,4,12
SKG_MT_1008,2020,0.0531575083732605,0.7898550724637681,138.0,24,50
SKG_MT_383,2020,0.049567699432373,0.7452229299363057,157.0,61,51
SKG_MT_385,2020,0.0472944378852844,0.6666666666666666,78.0,9,23
SKG_MT_386,2020,0.0572503805160522,0.7096774193548387,124.0,59,22
SKG_MT_392,2020,0.0535677671432495,0.6620879120879121,364.0,17,45
SKG_MT_963,2020,0.0531861186027526,0.7468354430379747,79.0,1,26
SKG_MT_456,2020,0.0560170412063598,0.684931506849315,146.0,3,28
SKG_MT_464,2020,0.0524264574050903,0.6494252873563219,174.0,97,48
SKG_QA_374,2020,0.0577653646469116,0.6875,48.0,24,26
SKG_QA_383,2020,0.0556578636169433,0.7592592592592593,54.0,0,48
SKG_QA_346,2020,0.0587746500968933,0.6988636363636364,176.0,65,26
SKG_QA_351,2020,0.057508647441864,0.6703296703296703,91.0,40,35
SKG_QA_360,2020,0.0610395669937133,0.8076923076923077,52.0,32,64
SKG_QA_332,2020,0.0509689450263977,0.7027027027027027,148.0,2,31
SKG_QA_342,2020,0.0629685521125793,0.6623376623376623,77.0,1,19
SKG_QA_300,2020,0.0767095685005188,0.7365591397849462,186.0,99,49
SKG_QA_408,2020,0.0646837949752807,0.7238095238095238,105.0,6,24
SKG_QA_409,2020,0.0453301668167114,0.7130434782608696,115.0,70,13
