global_paper_id,local_paper_id,title,domain,split,score,method
SKG_DIA_227,227,GECOR An End-to-End Generative Ellipsis and Co-reference Resolution Model for Task-Oriented Dialogue,DIA,SKG,0.8309084439091795,tfidf
SKG_DIA_228,228,Robust Coreference Resolution and Entity Linking on Dialogues Character Identification on TV Show Transcripts,DIA,SKG,0.637440121253598,tfidf
SKG_DIA_230,230,Learning Knowledge Bases with Parameters for Task-Oriented Dialogue Systems,DIA,SKG,0.6060701245364655,tfidf
SKG_DIA_231,231,IRIS a Chat-oriented Dialogue System based on the Vector Space Model,DIA,SKG,0.6117772904612512,tfidf
SKG_DIA_232,232,Improving Knowledge-Aware Dialogue Response Generation by Using Human-Written Prototype Dialogues,DIA,SKG,0.7717760998356814,tfidf
SKG_DIA_233,233,Data-oriented Monologue-to-Dialogue Generation,DIA,SKG,0.5317008837773269,tfidf
SKG_DIA_234,234,Budgeted Policy Learning for Task-Oriented Dialogue Systems,DIA,SKG,0.8624781847432216,tfidf
SKG_DIA_235,235,A Generative Attentional Neural Network Model for Dialogue Act Classification,DIA,SKG,0.6212882440190679,tfidf
SKG_DIA_236,236,Towards Holistic and Automatic Evaluation of Open-Domain Dialogue Generation,DIA,SKG,0.6153849665638556,tfidf
SKG_DIA_237,237,Generating Dialogue Responses from a Semantic Latent Space,DIA,SKG,0.5175888180882591,tfidf
SKG_DIA_238,238,Automatic Dialogue Generation with Expressed Emotions,DIA,SKG,0.5320737698054363,tfidf
SKG_DIA_243,243,NEXUS Network Connecting the Preceding and the Following in Dialogue Generation,DIA,SKG,0.765416151351707,tfidf
SKG_DIA_244,244,Zero-Shot Transfer Learning with Synthesized Data for Multi-Domain Dialogue State Tracking,DIA,SKG,0.6625993049936929,tfidf
SKG_DIA_245,245,OpenDial A Toolkit for Developing Spoken Dialogue Systems with Probabilistic Rules,DIA,SKG,0.6958504915237427,semantic
SKG_DIA_247,247,What You See is What You Get Visual Pronoun Coreference Resolution in Dialogues,DIA,SKG,0.6151371286444228,tfidf
SKG_DIA_248,248,Transformers to Learn Hierarchical Contexts in Multiparty Dialogue for Span-based Question Answering,DIA,SKG,0.5281259009302469,tfidf
SKG_DIA_249,249,Predicting and Eliciting Addressee’s Emotion in Online Dialogue,DIA,SKG,0.5739307453415152,tfidf
SKG_DIA_251,251,Neural Belief Tracker Data-Driven Dialogue State Tracking,DIA,SKG,0.6279626802238265,tfidf
SKG_DIA_253,253,Multimodal Menu-based Dialogue with Speech Cursor in DICO II+,DIA,SKG,0.5874865514302332,tfidf
SKG_DIA_254,254,Profile Consistency Identification for Open-domain Dialogue Agents,DIA,SKG,0.5896260608078248,tfidf
SKG_DIA_256,256,Latent Variable Dialogue Models and their Diversity,DIA,SKG,0.5823988239849749,tfidf
SKG_DIA_257,257,Multi-task Learning for Natural Language Generation in Task-Oriented Dialogue,DIA,SKG,0.7072927496890279,tfidf
SKG_DIA_259,259,Deep Dyna-Q Integrating Planning for Task-Completion Dialogue Policy Learning,DIA,SKG,0.7910269358891152,tfidf
SKG_DIA_260,260,The Teams Corpus and Entrainment in Multi-Party Spoken Dialogues,DIA,SKG,0.6473560921660079,tfidf
SKG_DIA_261,261,Multimodal Transformer Networks for End-to-End Video-Grounded Dialogue Systems,DIA,SKG,0.6581528225277674,tfidf
SKG_DIA_262,262,Dialogue over Context and Structured Knowledge using a Neural Network Model with External Memories,DIA,SKG,0.8350849232773591,tfidf
SKG_DIA_263,263,Dialogue Response Ranking Training with Large-Scale Human Feedback Data,DIA,SKG,0.5562583600936758,tfidf
SKG_DIA_264,264,Regularizing Dialogue Generation by Imitating Implicit Scenarios,DIA,SKG,0.5956735896183338,tfidf
SKG_DIA_265,265,Video-Grounded Dialogues with Pretrained Generation Language Models,DIA,SKG,0.7394687320074883,tfidf
SKG_DIA_266,266,Transferable Multi-Domain State Generator for Task-Oriented Dialogue Systems,DIA,SKG,0.503969250994114,tfidf
SKG_DIA_267,267,Multi-domain Neural Network Language Generation for Spoken Dialogue Systems,DIA,SKG,0.6829483745041305,tfidf
SKG_DIA_268,268,Recommendation as a Communication Game Self-Supervised Bot-Play for Goal-oriented Dialogue,DIA,SKG,0.6166765810237986,tfidf
SKG_DIA_270,270,Learning Goal-oriented Dialogue Policy with opposite Agent Awareness,DIA,SKG,0.6000950720873341,tfidf
SKG_DIA_271,271,Improving Dialogue State Tracking by Discerning the Relevant Context,DIA,SKG,0.6177669810324157,tfidf
SKG_DIA_273,273,Towards Emotion-aided Multi-modal Dialogue Act Classification,DIA,SKG,0.6377745051918757,tfidf
SKG_DIA_275,275,Dialogue focus tracking for zero pronoun resolution,DIA,SKG,0.5091220724787312,tfidf
SKG_DIA_276,276,Scalable and Accurate Dialogue State Tracking via Hierarchical Sequence Generation,DIA,SKG,0.5446367673807926,tfidf
SKG_DIA_277,277,Sampling Matters! An Empirical Study of Negative Sampling Strategies for Learning of Matching Models in Retrieval-based Dialogue Systems,DIA,SKG,0.8519218113972201,tfidf
SKG_DIA_279,279,Adaptive Parameterization for Neural Dialogue Generation,DIA,SKG,0.8315334490857832,tfidf
SKG_DIA_280,280,Adversarial Over-Sensitivity and Over-Stability Strategies for Dialogue Models,DIA,SKG,0.7252018190965484,tfidf
SKG_DIA_282,282,Reading Turn by Turn Hierarchical Attention Architecture for Spoken Dialogue Comprehension,DIA,SKG,0.5188887569663805,tfidf
SKG_DIA_283,283,MinTL Minimalist Transfer Learning for Task-Oriented Dialogue Systems,DIA,SKG,0.6878508409567252,tfidf
SKG_DIA_284,284,One Time of Interaction May Not Be Enough Go Deep with an Interaction-over-Interaction Network for Response Selection in Dialogues,DIA,SKG,0.8531143879764574,tfidf
SKG_DIA_285,285,An End-to-end Approach for Handling Unknown Slot Values in Dialogue State Tracking,DIA,SKG,0.562663807973382,tfidf
SKG_DIA_286,286,Learning to Plan and Realize Separately for Open-Ended Dialogue Systems,DIA,SKG,0.7897925208986313,tfidf
SKG_DIA_287,287,DeepPavlov Open-Source Library for Dialogue Systems,DIA,SKG,0.6024815906221804,tfidf
SKG_DIA_288,288,Learning the Information Status of Noun Phrases in Spoken Dialogues,DIA,SKG,0.5537732558527175,tfidf
SKG_DIA_289,289,Dialogue Distillation Open-Domain Dialogue Augmentation Using Unpaired Data,DIA,SKG,0.8089860964071264,tfidf
SKG_DIA_293,293,FERNet Fine-grained Extraction and Reasoning Network for Emotion Recognition in Dialogues,DIA,SKG,0.6913296892283625,tfidf
SKG_DIA_297,297,MultiDM-GCN Aspect-guided Response Generation in Multi-domain Multi-modal Dialogue System using Graph Convolutional Network,DIA,SKG,0.6785168630795557,tfidf
SKG_DIA_298,298,Single-Agent vs. Multi-Agent Techniques for Concurrent Reinforcement Learning of Negotiation Dialogue Policies,DIA,SKG,0.5521704888732879,tfidf
SKG_DIA_300,300,Semantically Conditioned LSTM-based Natural Language Generation for Spoken Dialogue Systems,DIA,SKG,0.5018756172569678,tfidf
SKG_DIA_302,302,Chatbot with a Discourse Structure-Driven Dialogue Management,DIA,SKG,0.6885595151230732,tfidf
SKG_DIA_303,303,Agent-Aware Dropout DQN for Safe and Efficient On-line Dialogue Policy Learning,DIA,SKG,0.5612216984164249,tfidf
SKG_DIA_304,304,Conversation Model Fine-Tuning for Classifying Client Utterances in Counseling Dialogues,DIA,SKG,0.6805105375897593,tfidf
SKG_DIA_305,305,Generalizable and Explainable Dialogue Generation via Explicit Action Learning,DIA,SKG,0.7122289473331485,tfidf
SKG_DIA_306,306,Towards End-to-End Reinforcement Learning of Dialogue Agents for Information Access,DIA,SKG,0.547861419381367,tfidf
SKG_DIA_307,307,Towards an Automatic Turing Test Learning to Evaluate Dialogue Responses,DIA,SKG,0.6098688797871292,tfidf
SKG_DIA_308,308,Self-Supervised Dialogue Learning,DIA,SKG,0.7399452064717055,tfidf
SKG_DIA_309,309,Don’t Say That! Making Inconsistent Dialogue Unlikely with Unlikelihood Training,DIA,SKG,0.6864991646454557,tfidf
SKG_DIA_310,310,Deep Reinforcement Learning for Dialogue Generation,DIA,SKG,0.5805772218221178,tfidf
SKG_DIA_311,311,Efficient Context and Schema Fusion Networks for Multi-Domain Dialogue State Tracking,DIA,SKG,0.6522473388056182,tfidf
SKG_DIA_313,313,PolyResponse A Rank-based Approach to Task-Oriented Dialogue with Application in Restaurant Search and Booking,DIA,SKG,0.5547748873507223,tfidf
SKG_DIA_314,314,Slot-consistent NLG for Task-oriented Dialogue Systems with Iterative Rectification Network,DIA,SKG,0.6021440078071301,tfidf
SKG_DIA_315,315,Improving Limited Labeled Dialogue State Tracking with Self-Supervision,DIA,SKG,0.5148093597240379,tfidf
SKG_DIA_316,316,ScoutBot A Dialogue System for Collaborative Navigation,DIA,SKG,0.5394372393032512,tfidf
SKG_DIA_317,317,Bridging the Gap between Prior and Posterior Knowledge Selection for Knowledge-Grounded Dialogue Generation,DIA,SKG,0.7215000510054295,tfidf
SKG_DIA_318,318,Evaluating Coherence in Dialogue Systems using Entailment,DIA,SKG,0.5325192255258113,tfidf
SKG_DIA_1,1,Training Millions of Personalized Dialogue Agents,DIA,SKG,0.6763719916343689,semantic
NOVEL_MT_0,0,Investigating Softmax Tempering for Training Neural Machine Translation Models,MT,NOVEL,0.8050713043146738,tfidf
NOVEL_MT_2,2,Towards Making the Most of Dialogue Characteristics for Neural Chat Translation,MT,NOVEL,0.6998351065113827,tfidf
NOVEL_MT_3,3,HW-TSC’s Submissions to the WMT21 Biomedical Translation Task,MT,NOVEL,0.6104258810261527,tfidf
NOVEL_MT_4,4,Product Review Translation using Phrase Replacement and Attention Guided Noise Augmentation,MT,NOVEL,0.5443208208741178,tfidf
NOVEL_MT_5,5,Towards Modeling the Style of Translators in Neural Machine Translation,MT,NOVEL,0.6119035095707608,tfidf
NOVEL_MT_9,9,Self-Training for Unsupervised Neural Machine Translation in Unbalanced Training Data Scenarios,MT,NOVEL,0.6644902263577579,tfidf
NOVEL_MT_10,10,Distributionally Robust Multilingual Machine Translation,MT,NOVEL,0.5836990077518354,tfidf
NOVEL_MT_11,11,Do Context-Aware Translation Models Pay the Right Attention,MT,NOVEL,0.6327418514732367,tfidf
NOVEL_MT_12,12,HW-TSC’s Participation in the WMT 2021 Triangular MT Shared Task,MT,NOVEL,0.6567858545618173,tfidf
NOVEL_MT_15,15,Vocabulary Learning via Optimal Transport for Neural Machine Translation,MT,NOVEL,0.5712514909706685,tfidf
NOVEL_MT_16,16,SentSim Crosslingual Semantic Evaluation of Machine Translation,MT,NOVEL,0.8367090917331421,tfidf
NOVEL_MT_17,17,Investigating Active Learning in Interactive Neural Machine Translation,MT,NOVEL,0.7162576652846484,tfidf
NOVEL_MT_19,19,CUNI systems for WMT21 Multilingual Low-Resource Translation for Indo-European Languages Shared Task,MT,NOVEL,0.750557450327312,tfidf
NOVEL_MT_21,21,Cascade versus Direct Speech Translation Do the Differences Still Make a Difference,MT,NOVEL,0.5696439747286903,tfidf
NOVEL_MT_22,22,TUDa at WMT21 Sentence-Level Direct Assessment with Adapters,MT,NOVEL,0.7051923901131927,tfidf
NOVEL_MT_23,23,The NiuTrans Machine Translation Systems for WMT21,MT,NOVEL,0.7005980365364842,tfidf
NOVEL_MT_24,24,Improving Speech Translation by Understanding and Learning from the Auxiliary Text Translation Task,MT,NOVEL,0.5111579469780679,tfidf
NOVEL_MT_25,25,Learning to Rewrite for Non-Autoregressive Neural Machine Translation,MT,NOVEL,0.7196243942665944,tfidf
NOVEL_MT_26,26,Multilingual Machine Translation Systems from Microsoft for WMT21 Shared Task,MT,NOVEL,0.5368504411083511,tfidf
NOVEL_MT_29,29,Modeling Target-side Inflection in Placeholder Translation,MT,NOVEL,0.6477132125822652,tfidf
NOVEL_MT_30,30,The IICT-Yverdon System for the WMT 2021 Unsupervised MT and Very Low Resource Supervised MT Task,MT,NOVEL,0.729378890470341,tfidf
NOVEL_MT_31,31,WeChat Neural Machine Translation Systems for WMT21,MT,NOVEL,0.6657742215052119,tfidf
NOVEL_MT_33,33,HW-TSC’s Participation at WMT 2021 Quality Estimation Shared Task,MT,NOVEL,0.5804238656798154,tfidf
NOVEL_MT_34,34,Direct Exploitation of Attention Weights for Translation Quality Estimation,MT,NOVEL,0.7716295044996118,tfidf
NOVEL_MT_35,35,Dynamic Terminology Integration for COVID-19 and Other Emerging Domains,MT,NOVEL,0.5701862106671997,tfidf
NOVEL_MT_36,36,Findings of the WMT 2021 Shared Task on Large-Scale Multilingual Machine Translation,MT,NOVEL,0.5250953526771172,tfidf
NOVEL_MT_37,37,Modeling Bilingual Conversational Characteristics for Neural Chat Translation,MT,NOVEL,0.5011250837525674,tfidf
NOVEL_MT_39,39,Pruning-then-Expanding Model for Domain Adaptation of Neural Machine Translation,MT,NOVEL,0.7035956668924203,tfidf
NOVEL_MT_40,40,Smart-Start Decoding for Neural Machine Translation,MT,NOVEL,0.5306048912195037,tfidf
NOVEL_MT_42,42,Robust Open-Vocabulary Translation from Visual Text Representations,MT,NOVEL,0.6492217249715072,tfidf
NOVEL_MT_45,45,Surprise Language Challenge Developing a Neural Machine Translation System between Pashto and English in Two Months,MT,NOVEL,0.5646082609871113,tfidf
NOVEL_MT_47,47,When is Char Better Than Subword A Systematic Study of Segmentation Algorithms for Neural Machine Translation,MT,NOVEL,0.7585926018590418,tfidf
NOVEL_MT_49,49,Neural Machine Translation in Low-Resource Setting a Case Study in English-Marathi Pair,MT,NOVEL,0.6483089909938233,tfidf
NOVEL_MT_51,51,Active2 Learning Actively reducing redundancies in Active Learning methods for Sequence Tagging and Machine Translation,MT,NOVEL,0.519846097964015,tfidf
NOVEL_MT_52,52,Context-aware Decoder for Neural Machine Translation using a Target-side Document-Level Language Model,MT,NOVEL,0.624135567067331,tfidf
NOVEL_MT_53,53,Data Augmentation with Unsupervised Machine Translation Improves the Structural Similarity of Cross-lingual Word Embeddings,MT,NOVEL,0.6917883246768748,tfidf
NOVEL_MT_54,54,Learning Language Specific Sub-network for Multilingual Machine Translation,MT,NOVEL,0.8272869744545152,tfidf
NOVEL_MT_55,55,TenTrans Large-Scale Multilingual Machine Translation System for WMT21,MT,NOVEL,0.5382255138847547,tfidf
NOVEL_MT_58,58,NoahNMT at WMT 2021 Dual Transfer for Very Low Resource Supervised Machine Translation,MT,NOVEL,0.5163730703120781,tfidf
NOVEL_MT_59,59,Kakao Enterprise’s WMT21 Machine Translation Using Terminologies Task Submission,MT,NOVEL,0.6157180792687198,tfidf
NOVEL_MT_60,60,RoBLEURT Submission for WMT2021 Metrics Task,MT,NOVEL,0.6607710444490058,tfidf
NOVEL_MT_61,61,Machine Translation of Low-Resource Indo-European Languages,MT,NOVEL,0.5330647821050644,tfidf
NOVEL_MT_62,62,Uncertainty-Aware Balancing for Multilingual and Multi-Domain Neural Machine Translation Training,MT,NOVEL,0.6587837172083979,tfidf
NOVEL_MT_63,63,Breaking the Corpus Bottleneck for Context-Aware Neural Machine Translation with Cross-Task Pre-training,MT,NOVEL,0.6427124334077609,tfidf
NOVEL_MT_64,64,GFST Gender-Filtered Self-Training for More Accurate Gender in Translation,MT,NOVEL,0.6723259316756565,tfidf
NOVEL_MT_66,66,GWLAN General Word-Level AutocompletioN for Computer-Aided Translation,MT,NOVEL,0.5400943614187126,tfidf
NOVEL_MT_67,67,An Alignment-Based Approach to Semi-Supervised Bilingual Lexicon Induction with Small Parallel Corpora,MT,NOVEL,0.6170903293924817,tfidf
NOVEL_MT_68,68,Netmarble AI Center’s WMT21 Automatic Post-Editing Shared Task Submission,MT,NOVEL,0.5251786769098158,tfidf
NOVEL_MT_69,69,Results of the WMT21 Metrics Shared Task Evaluating Metrics with Expert-based Human Evaluations on TED and News Domain,MT,NOVEL,0.6907313057251296,tfidf
NOVEL_MT_71,71,Unsupervised Translation of German–Lower Sorbian Exploring Training and Novel Transfer Methods on a Low-Resource Language,MT,NOVEL,0.7498029306804919,tfidf
NOVEL_MT_72,72,A Fine-Grained Analysis of BERTScore,MT,NOVEL,0.75559192938841,tfidf
NOVEL_MT_73,73,"To Optimize, or Not to Optimize, That Is the Question TelU-KU Models for WMT21 Large-Scale Multilingual Machine Translation",MT,NOVEL,0.5804139685020023,tfidf
NOVEL_MT_74,74,Unsupervised Neural Machine Translation for Low-Resource Domains via Meta-Learning,MT,NOVEL,0.7773796192815435,tfidf
NOVEL_MT_77,77,Back-translation for Large-Scale Multilingual Machine Translation,MT,NOVEL,0.5585927668123244,tfidf
NOVEL_MT_78,78,NeurST Neural Speech Translation Toolkit,MT,NOVEL,0.661972051446793,tfidf
NOVEL_MT_79,79,HW-TSC’s Participation in the WMT 2021 News Translation Shared Task,MT,NOVEL,0.7029734714630752,tfidf
NOVEL_MT_80,80,Neural Machine Translation without Embeddings,MT,NOVEL,0.6621055153073717,tfidf
NOVEL_MT_81,81,Improving Neural Machine Translation by Bidirectional Training,MT,NOVEL,0.6626930099945424,tfidf
NOVEL_MT_82,82,Rule-based Morphological Inflection Improves Neural Terminology Translation,MT,NOVEL,0.804851930096166,tfidf
NOVEL_MT_83,83,Introducing Mouse Actions into Interactive-Predictive Neural Machine Translation,MT,NOVEL,0.512299144610527,tfidf
NOVEL_MT_86,86,mT6 Multilingual Pretrained Text-to-Text Transformer with Translation Pairs,MT,NOVEL,0.7066552157845404,tfidf
NOVEL_MT_88,88,Improving Zero-Shot Translation by Disentangling Positional Information,MT,NOVEL,0.7021029951221932,tfidf
NOVEL_MT_89,89,Adaptive Nearest Neighbor Machine Translation,MT,NOVEL,0.823001191142006,tfidf
NOVEL_MT_91,91,Translating Headers of Tabular Data A Pilot Study of Schema Translation,MT,NOVEL,0.8116178814341194,tfidf
NOVEL_MT_92,92,Analyzing the Source and Target Contributions to Predictions in Neural Machine Translation,MT,NOVEL,0.5557550218546169,tfidf
NOVEL_MT_93,93,Zero-Shot Cross-Lingual Transfer of Neural Machine Translation with Multilingual Pretrained Encoders,MT,NOVEL,0.7793640545516143,tfidf
NOVEL_MT_94,94,Assessing Reference-Free Peer Evaluation for Machine Translation,MT,NOVEL,0.5540188031057811,tfidf
NOVEL_MT_95,95,Document Graph for Neural Machine Translation,MT,NOVEL,0.6042046509981982,tfidf
NOVEL_MT_96,96,Probing Word Translations in the Transformer and Trading Decoder for Encoder Layers,MT,NOVEL,0.6785686994558378,tfidf
NOVEL_MT_97,97,Adam Mickiewicz University’s English-Hausa Submissions to the WMT 2021 News Translation Task,MT,NOVEL,0.5080637509688694,tfidf
NOVEL_MT_98,98,T4T Solution WMT21 Similar Language Task for the Spanish-Catalan and Spanish-Portuguese Language Pair,MT,NOVEL,0.6204100847244263,semantic
NOVEL_MT_99,99,Improving Simultaneous Translation by Incorporating Pseudo-References with Fewer Reorderings,MT,NOVEL,0.5166089697091858,tfidf
NOVEL_MT_101,101,Investigating the Helpfulness of Word-Level Quality Estimation for Post-Editing Machine Translation Output,MT,NOVEL,0.619851522454808,tfidf
NOVEL_MT_102,102,Pruning Neural Machine Translation for Speed Using Group Lasso,MT,NOVEL,0.6157114633073307,tfidf
NOVEL_MT_103,103,Recurrent Attention for Neural Machine Translation,MT,NOVEL,0.7308525110364372,tfidf
NOVEL_MT_104,104,Chinese Opinion Role Labeling with Corpus Translation A Pivot Study,MT,NOVEL,0.5082116501335857,tfidf
NOVEL_MT_105,105,Neural Machine Translation with Inflected Lexicon,MT,NOVEL,0.6684234910665663,tfidf
NOVEL_MT_107,107,Diverse Pretrained Context Encodings Improve Document Translation,MT,NOVEL,0.6300293681968645,tfidf
NOVEL_MT_108,108,Lightweight Adapter Tuning for Multilingual Speech Translation,MT,NOVEL,0.5999664937830301,tfidf
NOVEL_MT_109,109,The Case for Translation-Invariant Self-Attention in Transformer-Based Language Models,MT,NOVEL,0.5460564295674534,tfidf
NOVEL_MT_110,110,Learning Feature Weights using Reward Modeling for Denoising Parallel Corpora,MT,NOVEL,0.6272491028239853,tfidf
