paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count
SKG_QA_484,2019,0.9195083379745485,0.8333333333333334,6.0,11,32
SKG_QA_482,2019,0.9372506141662598,0.8344827586206897,145.0,14,27
SKG_QA_481,2019,0.9508288502693176,0.7739130434782608,115.0,60,33
SKG_QA_475,2019,0.9439980387687684,0.7659574468085106,94.0,136,67
SKG_QA_473,2019,0.9424479603767396,0.6785714285714286,196.0,7,25
SKG_MT_444,2019,0.920646071434021,0.603448275862069,174.0,26,39
SKG_MT_921,2019,0.9358402490615844,0.7349397590361446,83.0,25,31
SKG_MT_918,2019,0.9455330967903136,0.7572815533980582,103.0,0,18
SKG_MT_904,2019,0.9282611608505248,0.6770186335403726,161.0,108,43
SKG_QA_306,2019,0.9473118782043456,0.7924528301886793,159.0,46,19
SKG_QA_299,2019,0.9402817487716676,0.7792207792207793,154.0,10,35
SKG_QA_333,2019,0.9375756978988647,0.7301587301587301,63.0,67,30
SKG_QA_362,2019,0.9396560788154602,0.7697841726618705,139.0,29,22
SKG_QA_361,2019,0.9355288743972778,0.8146067415730337,178.0,30,54
SKG_QA_359,2019,0.947096049785614,0.7310344827586207,145.0,49,43
SKG_MT_1011,2019,0.9528956413269044,0.7094594594594594,148.0,55,34
SKG_MT_998,2019,0.9393828511238098,0.7843137254901961,102.0,37,21
SKG_MT_992,2019,0.9353097081184388,0.7954545454545454,88.0,37,38
SKG_QA_401,2019,0.9167509078979492,0.7982456140350878,114.0,15,70
SKG_QA_397,2019,0.9260275959968568,0.8125,144.0,23,56
SKG_QA_396,2019,0.9234504699707032,0.7373737373737373,99.0,33,43
SKG_QA_262,2019,0.9291791915893556,0.7702702702702703,148.0,109,67
SKG_QA_260,2019,0.943207621574402,0.7164179104477612,67.0,24,31
SKG_QA_259,2019,0.952553391456604,0.7560975609756098,82.0,71,30
SKG_QA_257,2019,0.9835554361343384,0.7049180327868853,183.0,30,32
SKG_QA_252,2019,0.943239688873291,0.6703910614525139,179.0,45,53
SKG_QA_314,2019,0.9464069604873656,0.7368421052631579,95.0,9,15
SKG_QA_311,2019,0.936257541179657,0.7738095238095238,84.0,41,35
SKG_QA_310,2019,0.9295873641967772,0.6283783783783784,148.0,7,25
SKG_QA_284,2019,0.9256994128227234,0.735632183908046,87.0,115,37
SKG_QA_275,2019,0.9418963193893432,0.7310924369747899,119.0,46,19
SKG_QA_330,2019,0.933230996131897,0.6458333333333334,96.0,10,26
SKG_QA_329,2019,0.923109233379364,0.7520661157024794,121.0,4,23
SKG_QA_365,2019,0.9269683957099916,0.7058823529411765,68.0,6,16
SKG_QA_319,2019,0.9488072395324708,0.6846846846846847,111.0,4,24
SKG_PAR_174,2019,0.8107572793960571,0.6666666666666666,42.0,17,26
SKG_MT_454,2019,0.9483380317687988,0.784688995215311,209.0,42,35
SKG_QA_206,2019,0.9150938987731934,0.6846846846846847,222.0,43,40
SKG_QA_204,2019,0.9370375871658324,0.7589285714285714,112.0,41,32
SKG_QA_194,2019,0.9794808626174928,0.6901408450704225,71.0,36,32
SKG_MT_424,2019,0.9432917833328248,0.7605633802816901,142.0,50,30
SKG_MT_419,2019,0.9454318881034852,0.7845303867403315,181.0,5,26
SKG_MT_953,2019,0.9264785647392272,0.76,225.0,8,0
SKG_MT_951,2019,0.9307478666305542,0.7428571428571429,140.0,21,30
SKG_QA_221,2019,0.9289509057998656,0.8888888888888888,9.0,71,34
SKG_QA_292,2019,0.9794912338256836,0.0,182.0,38,67
SKG_QA_291,2019,0.9445441365242004,0.86,50.0,156,25
SKG_QA_249,2019,0.9428885579109192,0.7867647058823529,136.0,38,30
SKG_QA_231,2019,0.9400476217269896,0.7636363636363637,275.0,23,49
SKG_QA_267,2019,0.939824402332306,0.7303370786516854,89.0,186,31
SKG_MT_439,2019,0.9234424829483032,0.7857142857142857,196.0,3,32
SKG_QA_265,2019,0.9374240636825562,0.7555555555555555,45.0,129,24
SKG_QA_263,2019,0.940828800201416,0.6593406593406593,91.0,3,49
SKG_MT_970,2019,0.981744945049286,0.6224489795918368,98.0,7,28
SKG_QA_51,2019,0.9830811619758606,0.7420634920634921,252.0,87,20
SKG_QA_50,2019,0.93409264087677,0.6767676767676768,99.0,7,24
SKG_QA_82,2019,0.920706868171692,0.8288288288288288,111.0,5,24
SKG_QA_123,2019,0.9369550943374634,0.8021978021978022,91.0,105,34
SKG_QA_115,2019,0.9455925226211548,0.676923076923077,130.0,26,38
SKG_QA_109,2019,0.9401909708976746,0.7407407407407407,81.0,48,23
SKG_QA_187,2019,0.9352256059646606,0.7654320987654321,81.0,17,23
SKG_QA_186,2019,0.938228726387024,0.6166666666666667,60.0,29,28
SKG_QA_160,2019,0.9306208491325378,0.5984251968503937,127.0,20,0
SKG_QA_153,2019,0.942952275276184,0.759493670886076,158.0,94,43
SKG_QA_147,2019,0.9268794059753418,0.7621359223300971,206.0,91,45
SKG_QA_139,2019,0.979402720928192,0.7073170731707317,123.0,18,36
SKG_QA_138,2019,0.9398453831672668,0.7846153846153846,130.0,510,26
SKG_QA_218,2019,0.922599196434021,0.5769230769230769,182.0,53,31
SKG_QA_209,2019,0.9445263743400574,0.7583333333333333,120.0,8,20
SKG_QA_68,2019,0.9822511672973632,0.7,30.0,100,37
SKG_QA_55,2019,0.9803091883659364,0.684931506849315,146.0,126,47
SKG_QA_30,2019,0.9827483296394348,0.7735849056603774,53.0,30,48
SKG_QA_29,2019,0.9305722117424012,0.7300884955752213,226.0,116,65
SKG_QA_27,2019,0.9259160161018372,0.6212121212121212,132.0,19,27
SKG_QA_102,2019,0.9469512104988098,0.8068181818181818,88.0,73,60
SKG_QA_100,2019,0.9325096011161804,0.7627118644067796,236.0,38,23
SKG_QA_99,2019,0.941846489906311,0.7987421383647799,159.0,137,43
SKG_QA_98,2019,0.9095908999443054,0.8085106382978723,47.0,25,27
SKG_QA_90,2019,0.939501941204071,0.8453038674033149,181.0,2,40
SKG_QA_89,2019,0.9413383603096008,0.7713004484304933,223.0,60,39
SKG_QA_86,2019,0.9372974634170532,0.7850467289719626,107.0,40,28
SKG_MT_935,2019,0.9393509030342102,0.6551724137931034,58.0,6,12
SKG_MT_933,2019,0.9382976293563844,0.6290322580645161,62.0,56,27
SKG_MT_414,2019,0.9367718696594238,0.7142857142857143,84.0,24,0
SKG_MT_411,2019,0.9360068440437316,0.7571428571428571,70.0,12,9
SKG_MT_261,2019,0.9500890970230104,0.7792207792207793,154.0,31,70
SKG_MT_253,2019,0.932677924633026,0.803921568627451,51.0,21,20
SKG_MT_251,2019,0.9437671899795532,0.6436781609195402,87.0,53,58
SKG_MT_249,2019,0.9413291811943054,0.7528089887640449,89.0,13,35
SKG_MT_248,2019,0.9336010217666626,0.6764705882352942,102.0,6,32
SKG_MT_1139,2019,0.9793975949287416,0.6137931034482759,145.0,122,52
SKG_MT_655,2019,0.947496771812439,0.6707317073170732,82.0,17,35
SKG_MT_654,2019,0.978868305683136,0.7435897435897436,78.0,61,22
SKG_MT_649,2019,0.9469276666641236,0.7638888888888888,216.0,109,45
SKG_MT_640,2019,0.982528030872345,0.6541353383458647,133.0,43,40
SKG_MT_626,2019,0.9468164443969728,0.7205882352941176,68.0,28,39
SKG_MT_621,2019,0.9410972595214844,0.6428571428571429,112.0,16,42
SKG_MT_618,2019,0.9291804432868958,0.6167664670658682,167.0,49,38
SKG_MT_616,2019,0.9355652928352356,0.7023255813953488,215.0,43,29
SKG_SUM_91,2019,0.9436954259872437,0.680672268907563,119.0,28,22
SKG_SUM_89,2019,0.943616271018982,0.77,100.0,36,36
SKG_MT_683,2019,0.9407712817192078,0.6363636363636364,22.0,56,40
SKG_MT_687,2019,0.9377107620239258,0.7636363636363637,220.0,65,28
SKG_MT_690,2019,0.9406334757804872,0.6756756756756757,74.0,4,14
SKG_SUM_220,2019,0.9464888572692872,0.62,50.0,9,37
SKG_SUM_199,2020,0.9314054250717164,0.768361581920904,177.0,3,61
SKG_SUM_189,2020,0.9496115446090698,0.7236842105263158,76.0,72,51
SKG_MT_536,2020,0.9475439190864564,0.7758620689655172,58.0,3,13
SKG_MT_811,2020,0.9469111561775208,0.6746987951807228,83.0,67,46
SKG_MT_814,2020,0.9455401301383972,0.8027210884353742,147.0,33,27
SKG_MT_826,2020,0.942091166973114,0.7378640776699029,103.0,3,26
SKG_MT_782,2020,0.9420186877250672,0.6336633663366337,101.0,6,14
SKG_MT_784,2020,0.9262587428092957,0.7747747747747747,111.0,11,27
SKG_MT_525,2020,0.9540817141532898,0.7578947368421053,285.0,42,63
SKG_MT_526,2020,0.9248655438423156,0.7037037037037037,27.0,0,13
SKG_DIA_248,2020,0.9422343969345092,0.6875,48.0,24,26
SKG_DIA_254,2020,0.9267698526382446,0.7659574468085106,94.0,19,32
SKG_SA_156,2020,0.9461800456047058,0.6868686868686869,99.0,15,31
SKG_SA_124,2020,0.9484694600105286,0.7092198581560284,141.0,129,54
SKG_SA_133,2020,0.9424836039543152,0.808641975308642,162.0,19,59
SKG_SA_205,2020,0.9494169354438782,0.7384615384615385,130.0,257,40
SKG_MT_1142,2020,0.9389522671699524,0.6206896551724138,29.0,2,15
SKG_MT_1143,2020,0.9470284581184388,0.746268656716418,134.0,23,43
SKG_MT_250,2020,0.91671884059906,0.6436781609195402,87.0,119,40
SKG_MT_255,2020,0.9354955554008484,0.8103448275862069,58.0,19,22
SKG_MT_264,2020,0.9445633888244628,0.6595744680851063,188.0,41,35
SKG_MT_1146,2020,0.9439184069633484,0.7398373983739838,123.0,9,17
SKG_SUM_140,2020,0.9429619908332824,0.6774193548387096,217.0,10,81
SKG_SUM_157,2020,0.9394701719284058,0.8,210.0,1,24
SKG_SUM_150,2020,0.9349153637886048,0.7948717948717948,78.0,19,36
SKG_SUM_118,2020,0.9458202123641968,0.75,68.0,18,28
SKG_SUM_119,2020,0.9420661926269532,0.8035714285714286,112.0,7,58
SKG_SUM_121,2020,0.9396491050720216,0.8131868131868132,91.0,47,36
SKG_QA_41,2020,0.942401111125946,0.6612903225806451,124.0,21,37
SKG_SUM_215,2020,0.9391530752182008,0.7411764705882353,85.0,7,31
SKG_SUM_209,2020,0.9436484575271606,0.6457142857142857,175.0,42,55
SKG_MT_689,2020,0.9439315795898438,0.7066666666666667,75.0,22,15
SKG_SUM_104,2020,0.9402390718460084,0.647887323943662,71.0,6,25
SKG_SUM_105,2020,0.9487452507019044,0.7310344827586207,145.0,7,37
SKG_SUM_106,2020,0.942010223865509,0.7142857142857143,84.0,121,21
SKG_SUM_75,2020,0.9403775930404664,0.8577777777777778,225.0,1,51
SKG_SUM_84,2020,0.9292961359024048,0.7368421052631579,133.0,85,1
SKG_SUM_66,2020,0.9456257820129396,0.664179104477612,268.0,116,68
SKG_SUM_70,2020,0.9390453100204468,0.625,88.0,63,26
SKG_QA_69,2020,0.9483150243759156,0.6785714285714286,84.0,9,26
SKG_MT_1149,2020,0.9337345957756042,0.7,20.0,7,16
SKG_MT_1164,2020,0.9516599774360656,0.7203389830508474,118.0,37,34
SKG_MT_226,2020,0.9511902928352356,0.6266666666666667,225.0,27,50
SKG_MT_231,2020,0.9521897435188292,0.6610169491525424,118.0,73,37
SKG_MT_244,2020,0.942383885383606,0.6891891891891891,148.0,0,30
SKG_MT_1126,2020,0.9388250112533568,0.8131868131868132,91.0,18,29
SKG_MT_1128,2020,0.9351531863212584,0.7101449275362319,69.0,0,33
SKG_MT_1180,2020,0.953158974647522,0.6932515337423313,163.0,5,48
SKG_MT_1145,2020,0.9355250597000122,0.6285714285714286,105.0,66,36
SKG_MT_1094,2020,0.9468332529067992,0.7894736842105263,76.0,5,21
SKG_MT_1104,2020,0.9451760053634644,0.7350427350427351,117.0,59,29
SKG_MT_269,2020,0.9431586265563964,0.59375,96.0,54,32
SKG_MT_291,2020,0.9346944093704224,0.7045454545454546,44.0,2,15
SKG_SUM_53,2020,0.9534763097763062,0.6989247311827957,93.0,16,24
SKG_QA_88,2020,0.919835090637207,0.7283950617283951,81.0,7,52
SKG_QA_91,2020,0.9336317777633668,0.7627906976744186,215.0,42,64
SKG_QA_94,2020,0.9471231698989868,0.6990291262135923,103.0,2,34
SKG_QA_96,2020,0.9395535588264464,0.7202072538860104,193.0,14,29
SKG_QA_32,2020,0.9222816228866576,0.7476635514018691,107.0,18,20
SKG_QA_33,2020,0.9562163352966307,0.6958174904942965,263.0,47,33
SKG_QA_59,2020,0.946824550628662,0.7424242424242424,66.0,59,41
SKG_QA_61,2020,0.9458004236221312,0.6821192052980133,151.0,55,37
SKG_SUM_131,2020,0.9508736729621888,0.6344827586206897,145.0,13,33
SKG_SUM_99,2020,0.9304487109184264,0.8203592814371258,167.0,3,53
SKG_MT_1178,2020,0.933716118335724,0.68,75.0,16,24
SKG_MT_1240,2020,0.9621305465698242,0.75,76.0,142,58
SKG_MT_1243,2020,0.9523399472236632,0.7167381974248928,233.0,19,56
SKG_MT_152,2020,0.9382790327072144,0.7218543046357616,151.0,21,55
SKG_SUM_16,2020,0.94461190700531,0.4366197183098591,284.0,26,45
SKG_SUM_19,2020,0.9476100206375122,0.7553956834532374,278.0,151,53
SKG_SUM_55,2020,0.9399055242538452,0.85,60.0,86,57
SKG_SUM_56,2020,0.934486210346222,0.7482517482517482,143.0,15,55
SKG_DIA_7,2020,0.9457793235778807,0.7692307692307693,52.0,5,36
SKG_DIA_10,2020,0.9431403875350952,0.8421052631578947,133.0,121,48
SKG_SUM_3,2020,0.95047789812088,0.6748466257668712,163.0,358,34
SKG_SUM_26,2020,0.9390453100204468,0.7,140.0,63,26
SKG_SUM_28,2020,0.9445689916610718,0.6834862385321101,218.0,273,53
NOVEL_QA_38,2020,0.9424341320991516,0.0,0.0,25,54
SKG_MT_207,2020,0.9366145133972168,0.6363636363636364,44.0,1,26
SKG_MT_208,2020,0.9387025833129884,0.6511627906976745,129.0,21,29
SKG_QA_132,2020,0.9341353178024292,0.6544117647058824,136.0,8,23
SKG_QA_135,2020,0.9361217617988586,0.8109756097560976,164.0,60,38
SKG_QA_103,2020,0.9363161325454712,0.8658536585365854,82.0,202,52
SKG_QA_52,2020,0.9307311773300172,0.8545454545454545,55.0,6,31
SKG_MT_965,2020,0.9521018266677856,0.6571428571428571,175.0,18,35
SKG_MT_967,2020,0.9513727426528932,0.6666666666666666,117.0,5,34
SKG_MT_974,2020,0.947569727897644,0.6901408450704225,71.0,1,26
SKG_MT_978,2020,0.9501806497573853,0.7741935483870968,62.0,3,12
SKG_MT_407,2020,0.95871102809906,0.7619047619047619,147.0,19,28
SKG_MT_937,2020,0.9434970021247864,0.5862068965517241,174.0,4,24
SKG_MT_943,2020,0.9467815160751344,0.7070707070707071,99.0,2,14
SKG_MT_173,2020,0.9441021680831908,0.1770833333333333,288.0,1222,32
SKG_MT_177,2020,0.938786804676056,0.6851851851851852,54.0,3,24
SKG_MT_186,2020,0.9382899403572084,0.6942148760330579,121.0,1,26
SKG_MT_190,2020,0.9311273694038392,0.8068181818181818,88.0,5,28
SKG_MT_12,2020,0.962131142616272,0.673469387755102,196.0,46,41
SKG_SUM_13,2020,0.95047789812088,0.7004405286343612,227.0,358,34
SKG_SUM_14,2020,0.9162918329238892,0.7692307692307693,208.0,108,43
SKG_DIA_2,2020,0.9359448552131652,0.7990654205607477,214.0,84,34
SKG_DIA_3,2020,0.9483935236930848,0.7677053824362606,353.0,33,61
SKG_QA_142,2020,0.9472505450248718,0.6021505376344086,186.0,9,48
SKG_QA_144,2020,0.9340214729309082,0.7176470588235294,170.0,134,58
SKG_QA_154,2020,0.9375747442245485,0.6716417910447762,134.0,78,47
SKG_QA_181,2020,0.9417474865913392,0.6576576576576577,111.0,49,52
SKG_QA_184,2020,0.9298490285873412,0.7719298245614035,114.0,13,57
SKG_QA_190,2020,0.9528790712356568,0.7954545454545454,44.0,21,48
SKG_QA_191,2020,0.9292960166931152,0.7368421052631579,133.0,85,1
SKG_QA_163,2020,0.9400332570075988,0.7555555555555555,45.0,32,14
SKG_QA_105,2020,0.9562643766403198,0.6567164179104478,67.0,2,14
SKG_QA_114,2020,0.9361796379089355,0.8333333333333334,30.0,473,41
SKG_QA_120,2020,0.9322715997695924,0.6791044776119403,134.0,17,37
SKG_QA_129,2020,0.9419817924499512,0.8181818181818182,55.0,117,40
SKG_MT_140,2020,0.9486520886421204,0.541033434650456,329.0,18,33
SKG_MT_145,2020,0.938001275062561,0.7096774193548387,186.0,2,28
SKG_MT_1251,2020,0.9434856176376344,0.8461538461538461,26.0,4,12
SKG_MT_1258,2020,0.9439442753791808,0.6416666666666667,120.0,32,36
SKG_MT_1259,2020,0.953069508075714,0.7264150943396226,106.0,2,24
SKG_DIA_13,2020,0.928954780101776,0.7931034482758621,87.0,5,16
SKG_DIA_14,2020,0.9239700436592102,0.8181818181818182,22.0,12,22
SKG_DIA_16,2020,0.9413658380508424,0.7539267015706806,191.0,17,33
SKG_DIA_17,2020,0.9254834055900574,0.7435897435897436,117.0,18,64
SKG_SA_620,2020,0.9226388931274414,0.7258687258687259,259.0,3,24
SKG_QA_214,2020,0.9461172819137572,0.702247191011236,178.0,18,33
SKG_QA_217,2020,0.9420507550239564,0.7323232323232324,198.0,170,41
SKG_PAR_211,2020,0.9471546411514282,0.6733333333333333,150.0,57,55
SKG_PAR_213,2020,0.952597975730896,0.8805970149253731,67.0,40,39
SKG_SUM_9,2020,0.9337644577026368,0.737037037037037,270.0,7,28
SKG_SUM_10,2020,0.9431403875350952,0.7593582887700535,187.0,121,48
SKG_MT_1262,2020,0.9349864721298218,0.8351648351648352,91.0,32,57
SKG_MT_1269,2020,0.9294048547744752,0.5538461538461539,65.0,8,53
SKG_MT_1272,2020,0.938012719154358,0.7804878048780488,41.0,2,31
SKG_MT_1274,2020,0.9319813847541808,0.7450980392156863,102.0,53,41
SKG_MT_948,2020,0.9476011395454408,0.7083333333333334,144.0,3,30
SKG_MT_949,2020,0.9475701451301576,0.7253521126760564,142.0,73,51
SKG_MT_418,2020,0.9434857368469238,0.7941176470588235,34.0,4,12
SKG_MT_420,2020,0.949941337108612,0.5882352941176471,68.0,1,13
SKG_MT_430,2020,0.9450858235359192,0.7912087912087912,91.0,12,18
SKG_MT_434,2020,0.9342879056930542,0.7333333333333333,105.0,0,16
SKG_MT_436,2020,0.959027886390686,0.6950354609929078,141.0,21,20
NOVEL_MT_95,2020,0.9542404413223268,0.0,0.0,3,46
SKG_MT_161,2020,0.9385998845100404,0.768361581920904,177.0,78,33
SKG_MT_163,2020,0.9223861694335938,0.7424242424242424,66.0,2,37
SKG_MT_1200,2020,0.9329116940498352,0.7022900763358778,131.0,13,56
SKG_MT_1212,2020,0.9492651224136353,0.6633663366336634,101.0,7,37
SKG_QA_222,2020,0.9507023096084596,0.7894736842105263,114.0,30,32
SKG_QA_171,2020,0.9322074055671692,0.6111111111111112,36.0,2,22
SKG_QA_174,2020,0.9435113668441772,0.7361111111111112,72.0,2,16
SKG_QA_178,2020,0.9325891733169556,0.6881720430107527,93.0,307,54
SKG_DIA_18,2020,0.9421063661575316,0.7516339869281046,153.0,141,44
SKG_DIA_22,2020,0.933184027671814,0.8078817733990148,203.0,18,45
SKG_MT_730,2020,0.941868782043457,0.6018518518518519,108.0,3,12
SKG_MT_594,2020,0.9433515667915344,0.6996047430830039,253.0,82,42
SKG_MT_693,2020,0.9424818754196168,0.7115384615384616,52.0,24,41
SKG_SA_548,2020,0.9434534311294556,0.7960526315789473,152.0,8,63
SKG_SA_538,2020,0.946155846118927,0.703125,192.0,137,55
SKG_SA_546,2020,0.9535003900527954,0.8,65.0,0,19
SKG_SA_586,2020,0.9496351480484008,0.6717557251908397,131.0,259,57
SKG_SA_591,2020,0.9347124099731444,0.8571428571428571,28.0,67,36
SKG_DIA_11,2020,0.9472845792770386,0.6583333333333333,120.0,11,25
SKG_DIA_12,2020,0.9457941055297852,0.64,125.0,8,42
SKG_DIA_47,2020,0.9252995252609252,0.7727272727272727,22.0,6,35
SKG_DIA_49,2020,0.9489261507987976,0.8135593220338984,59.0,9,24
SKG_SA_498,2020,0.952611804008484,0.61875,160.0,1,39
SKG_DIA_29,2020,0.9421863555908204,0.7777777777777778,90.0,44,44
SKG_MT_129,2020,0.9388117790222168,0.5818181818181818,55.0,2,7
NOVEL_MT_163,2020,0.945107638835907,0.0,0.0,2,28
SKG_MT_438,2020,0.9452597498893738,0.7384615384615385,65.0,41,22
SKG_QA_226,2020,0.9430975914001464,0.6666666666666666,69.0,24,68
SKG_QA_228,2020,0.9313663244247437,0.6846153846153846,130.0,26,48
SKG_QA_232,2020,0.9334090948104858,0.6857142857142857,70.0,156,35
SKG_QA_237,2020,0.9312551617622375,0.7945736434108527,258.0,36,67
SKG_QA_239,2020,0.9450712203979492,0.7482517482517482,143.0,6,60
SKG_QA_244,2020,0.9422305226325988,0.7805907172995781,237.0,16,38
SKG_QA_195,2020,0.9464460611343384,0.6779661016949152,177.0,39,52
SKG_QA_290,2020,0.9388304948806764,0.6326530612244898,98.0,62,34
SKG_QA_293,2020,0.942531943321228,0.7050359712230215,139.0,13,27
SKG_QA_313,2020,0.9468113780021667,0.7448275862068966,145.0,42,28
SKG_QA_317,2020,0.9420146942138672,0.6984924623115578,199.0,20,24
SKG_QA_297,2020,0.9487964510917664,0.7335640138408305,289.0,60,47
SKG_QA_250,2020,0.93592631816864,0.6607142857142857,56.0,9,45
SKG_QA_264,2020,0.952374279499054,0.7654320987654321,81.0,52,36
SKG_MT_1238,2020,0.9475456476211548,0.6208791208791209,182.0,1,39
SKG_MT_114,2020,0.9424608945846558,0.7619047619047619,42.0,0,24
SKG_MT_115,2020,0.9552130699157716,0.725,120.0,1,14
SKG_MT_118,2020,0.9395233392715454,0.7887931034482759,232.0,56,38
SKG_MT_1289,2020,0.9486984014511108,0.6911764705882353,136.0,29,46
SKG_MT_718,2020,0.943321704864502,0.7931034482758621,29.0,12,29
SKG_DIA_35,2020,0.93153315782547,0.5548780487804879,164.0,3,29
SKG_DIA_39,2020,0.9335735440254213,0.725,200.0,57,56
SKG_DIA_41,2020,0.947201371192932,0.7676767676767676,99.0,32,38
SKG_DIA_42,2020,0.9408520460128784,0.855072463768116,69.0,41,21
SKG_DIA_45,2020,0.9504268765449524,0.7359550561797753,178.0,58,40
SKG_MT_579,2020,0.9299405813217164,0.7391304347826086,115.0,13,52
SKG_MT_746,2020,0.944540798664093,0.6538461538461539,52.0,20,31
SKG_MT_749,2020,0.9361964464187622,0.684931506849315,73.0,2,11
SKG_MT_714,2020,0.9486843347549438,0.7346938775510204,49.0,34,55
SKG_MT_1076,2020,0.9693546295166016,0.9375,16.0,5,20
SKG_QA_318,2020,0.9489059448242188,0.7068965517241379,174.0,11,51
SKG_QA_363,2020,0.9412685632705688,0.7792207792207793,77.0,2,25
SKG_QA_323,2020,0.9408724904060364,0.6607142857142857,112.0,38,25
SKG_QA_325,2020,0.9429619908332824,0.6774193548387096,217.0,10,81
SKG_QA_326,2020,0.9386817812919616,0.9333333333333332,15.0,2,47
SKG_QA_331,2020,0.9450424313545228,0.8611111111111112,144.0,153,54
SKG_QA_279,2020,0.9435508847236632,0.7975460122699386,163.0,4,41
SKG_QA_280,2020,0.9447120428085328,0.7551020408163265,147.0,12,43
SKG_QA_281,2020,0.9290820360183716,0.6610169491525424,59.0,9,21
SKG_QA_287,2020,0.9191546440124512,0.8611111111111112,72.0,5,36
SKG_QA_307,2020,0.9419902563095092,0.7674418604651163,86.0,4,25
SKG_SA_519,2020,0.9282811880111694,0.7058823529411765,187.0,44,43
SKG_DIA_53,2020,0.9444181323051452,0.6598639455782312,147.0,152,29
SKG_MT_442,2020,0.9500988125801086,0.6530612244897959,49.0,8,34
SKG_MT_450,2020,0.9315377473831176,0.7117117117117117,111.0,28,39
SKG_MT_455,2020,0.9528179168701172,0.5681818181818182,44.0,4,21
SKG_MT_132,2020,0.93274986743927,0.7307692307692307,104.0,3,28
SKG_MT_1323,2020,0.913913071155548,0.7157622739018088,387.0,6,132
SKG_MT_1331,2020,0.9474440813064576,0.6243093922651933,181.0,18,33
SKG_MT_99,2020,0.9420136213302612,0.8125,32.0,15,36
SKG_MT_105,2020,0.9380775690078736,0.6229508196721312,122.0,29,35
SKG_MT_112,2020,0.9472583532333374,0.5733333333333334,150.0,72,36
SKG_DIA_60,2020,0.935920238494873,0.7921348314606742,178.0,20,32
SKG_DIA_61,2020,0.9460546374320984,0.6645962732919255,161.0,30,40
SKG_DIA_65,2020,0.9414424896240234,0.7572815533980582,103.0,21,27
SKG_DIA_69,2020,0.950666606426239,0.5263157894736842,76.0,22,21
SKG_DIA_70,2020,0.941844642162323,0.7028985507246377,276.0,2,38
SKG_QA_301,2020,0.916732907295227,0.8137931034482758,145.0,79,94
SKG_MT_908,2020,0.9429810643196106,0.7549019607843137,102.0,0,16
SKG_MT_1078,2020,0.9566501379013062,0.6857142857142857,105.0,7,23
SKG_MT_302,2020,0.94270658493042,0.6557377049180327,61.0,2,21
SKG_MT_309,2020,1.0,0.6619718309859155,142.0,7,44
SKG_MT_310,2020,0.9126480221748352,0.7972972972972973,74.0,37,16
SKG_MT_318,2020,0.938502311706543,0.6216216216216216,74.0,8,20
SKG_MT_1040,2020,0.9524266123771667,0.7441860465116279,215.0,210,51
SKG_MT_1041,2020,0.9419665336608888,0.6274509803921569,153.0,1,39
SKG_MT_267,2020,0.948716938495636,0.6344827586206897,435.0,14,95
SKG_SA_467,2020,0.9327462911605836,0.7528735632183908,174.0,29,33
SKG_SA_470,2020,0.9357253909111024,0.7755102040816326,98.0,55,48
SKG_SA_478,2020,0.9368524551391602,0.61,100.0,127,9
SKG_DIA_75,2020,0.9444729089736938,0.8076923076923077,104.0,33,31
SKG_DIA_88,2020,0.9638363122940063,0.8543689320388349,103.0,67,32
SKG_SA_518,2020,0.9449917078018188,0.72,75.0,4,12
SKG_MT_1008,2020,0.9468424916267396,0.7898550724637681,138.0,24,50
SKG_MT_383,2020,0.950432300567627,0.7579617834394905,157.0,61,51
SKG_MT_385,2020,0.9527055621147156,0.6666666666666666,78.0,9,23
SKG_MT_386,2020,0.9427496194839478,0.7338709677419355,124.0,59,22
SKG_MT_392,2020,0.9464322328567504,0.6675824175824175,364.0,17,45
SKG_MT_963,2020,0.9468138813972472,0.7468354430379747,79.0,1,26
SKG_MT_456,2020,0.94398295879364,0.6917808219178082,146.0,3,28
SKG_MT_464,2020,0.9475735425949096,0.6666666666666666,174.0,97,48
SKG_QA_374,2020,0.9422346353530884,0.6875,48.0,24,26
SKG_QA_383,2020,0.9443421363830566,0.7592592592592593,54.0,0,48
SKG_QA_346,2020,0.9412253499031068,0.7045454545454546,176.0,65,26
SKG_QA_351,2020,0.942491352558136,0.6813186813186813,91.0,40,35
SKG_QA_360,2020,0.9389604330062866,0.8461538461538461,52.0,32,64
SKG_QA_332,2020,0.9490310549736024,0.7162162162162162,148.0,2,31
SKG_QA_342,2020,0.9370314478874208,0.6623376623376623,77.0,1,19
SKG_QA_300,2020,0.9232904314994812,0.7419354838709677,186.0,99,49
SKG_QA_408,2020,0.9353162050247192,0.7238095238095238,105.0,6,24
SKG_QA_409,2020,0.9546698331832886,0.7130434782608696,115.0,70,13
SKG_QA_368,2020,0.9450637698173524,0.7878787878787878,132.0,15,34
SKG_QA_372,2020,0.947640061378479,0.7666666666666667,210.0,6,44
SKG_QA_373,2020,0.9254528880119324,0.7954545454545454,44.0,119,64
SKG_QA_391,2020,0.9447389841079712,0.7916666666666666,120.0,3,21
SKG_QA_393,2020,0.9254029989242554,0.7714285714285715,140.0,35,48
SKG_QA_395,2020,0.9521010518074036,0.6141304347826086,184.0,29,28
SKG_QA_402,2020,0.9104551076889038,0.746031746031746,63.0,26,19
SKG_PAR_137,2020,0.941195011138916,0.8024691358024691,162.0,48,80
