paper_id,year,cited_by_count,reference_count
BLOG_PAR_W4307460067,2022,67,105
BLOG_PAR_W4220657299,2022,65,94
BLOG_PAR_W4285590436,2022,65,85
BLOG_PAR_W4389519222,2023,65,118
BLOG_PAR_W4205999716,2022,64,186
BLOG_PAR_W4281262808,2022,64,125
BLOG_PAR_W4360807837,2023,64,104
BLOG_PAR_W121702922,2024,79,174
BLOG_PAR_W1534269931,2022,127,0
BLOG_PAR_W4221145545,2022,120,171
BLOG_PAR_W4320003957,2022,114,0
BLOG_PAR_W4283208789,2022,110,0
BLOG_PAR_W4327993492,2023,98,0
BLOG_PAR_W4360891421,2023,89,0
BLOG_PAR_W4226427271,2022,73,0
BLOG_PAR_W4386794805,2023,70,0
BLOG_PAR_W4320858112,2023,64,0
BLOG_QA_W4381893710,2023,2390,34
BLOG_QA_W3149839747,2022,1878,369
BLOG_SA_W3149839747,2022,1878,369
BLOG_SUM_W3149839747,2022,1878,369
BLOG_QA_W4287824654,2022,1557,0
NOVEL_QA_W4287824654,2022,1557,0
BLOG_QA_W4283017342,2022,1449,68
BLOG_SUM_W4283017342,2022,1449,68
BLOG_QA_W4321351832,2023,1388,4
NOVEL_DIA_W4321351832,2023,1388,4
BLOG_QA_W4283701282,2022,1169,106
BLOG_SUM_W4283701282,2022,1169,106
BLOG_QA_W4220972968,2022,1018,146
BLOG_QA_W4366598306,2023,1005,405
BLOG_QA_W4229005866,2022,908,0
NOVEL_QA_W4229005866,2022,908,0
BLOG_QA_W3212169067,2022,897,961
BLOG_QA_W4220660991,2022,867,174
BLOG_QA_W2737006899,2022,863,23
BLOG_QA_W4387435427,2023,839,214
BLOG_SUM_W4387435427,2023,839,214
BLOG_QA_W4223437809,2022,831,30
BLOG_SUM_W4223437809,2022,831,30
BLOG_QA_W4383346782,2023,822,11
BLOG_SUM_W4383346782,2023,822,11
BLOG_QA_W4221106857,2022,806,38
BLOG_SUM_W4221106857,2022,806,38
BLOG_PAR_W4383824240,2023,61,152
BLOG_PAR_W4401730081,2024,61,94
BLOG_PAR_W4381997112,2023,60,30
BLOG_PAR_W4310182109,2022,59,41
BLOG_PAR_W4289344424,2022,57,169
BLOG_PAR_W4229011217,2022,56,253
BLOG_PAR_W4382069627,2023,56,42
BLOG_PAR_W4389674995,2023,56,192
BLOG_PAR_W4283028809,2022,55,269
BLOG_PAR_W4384915881,2023,54,24
BLOG_PAR_W4307364527,2022,53,144
BLOG_PAR_W4389636544,2023,53,27
BLOG_PAR_W4323662799,2023,52,37
BLOG_PAR_W4406102289,2025,52,88
BLOG_PAR_W4284977339,2022,51,55
BLOG_PAR_W4385303158,2023,51,32
BLOG_PAR_W3206387060,2022,50,158
BLOG_PAR_W4308877338,2022,50,206
BLOG_PAR_W4388514671,2023,49,17
BLOG_PAR_W4225304566,2022,48,150
BLOG_PAR_W4297236149,2022,48,128
BLOG_PAR_W4297405114,2022,48,71
BLOG_PAR_W4305014661,2022,48,171
BLOG_PAR_W4318574708,2022,47,774
BLOG_PAR_W4322717806,2023,47,658
BLOG_PAR_W4321108071,2023,45,158
BLOG_PAR_W4377823405,2023,45,3
BLOG_PAR_W4388733340,2023,45,156
BLOG_QA_W4225323055,2022,1237,0
BLOG_PAR_W4365601026,2023,60,0
BLOG_PAR_W4281493239,2022,59,0
BLOG_PAR_W4386834071,2023,55,97
BLOG_PAR_W4360989593,2023,53,82
BLOG_PAR_W4392402185,2024,52,292
BLOG_QA_W4220832833,2022,787,105
BLOG_QA_W4322761615,2023,785,1
NOVEL_DIA_W4322761615,2023,785,1
BLOG_QA_W4220831070,2022,746,69
BLOG_QA_W4210314283,2022,710,155
BLOG_QA_W4224213495,2022,705,82
BLOG_QA_W4229056760,2022,699,86
BLOG_QA_W4327947056,2023,699,861
BLOG_QA_W4287307650,2022,693,255
BLOG_QA_W2738319541,2023,688,0
BLOG_QA_W4281688348,2022,668,147
BLOG_QA_W4224868124,2022,666,203
BLOG_QA_W4210657012,2022,656,300
BLOG_QA_W4281640569,2022,636,122
BLOG_QA_W4225981439,2022,616,128
BLOG_QA_W4214513770,2022,601,438
BLOG_QA_W4291172319,2022,576,11
BLOG_QA_W4324142429,2023,573,53
BLOG_QA_W4288698344,2022,572,462
BLOG_QA_W4391232091,2024,567,165
BLOG_QA_W4308019622,2022,566,250
BLOG_QA_W4317853296,2023,566,0
NOVEL_DIA_W4317853296,2023,566,0
BLOG_QA_W4221079563,2022,546,127
BLOG_QA_W4225726077,2022,539,171
BLOG_QA_W4283656103,2022,537,516
BLOG_QA_W4220862305,2022,512,136
BLOG_QA_W4210324338,2022,507,457
BLOG_SA_W4210324338,2022,507,457
BLOG_QA_W4220844191,2022,500,130
BLOG_SA_W4220844191,2022,500,130
BLOG_QA_W4316507348,2023,492,82
BLOG_QA_W4210881845,2022,488,134
BLOG_QA_W4386833262,2023,488,161
BLOG_QA_W4306181506,2022,486,34
BLOG_QA_W4210576858,2022,485,142
BLOG_QA_W4313648826,2023,476,120
BLOG_QA_W4285082442,2022,472,28
NOVEL_MT_W4285082442,2022,472,28
BLOG_QA_W4291000418,2022,470,87
BLOG_QA_W4309475174,2022,469,128
BLOG_QA_W4310021468,2022,469,110
BLOG_QA_W4388290259,2023,460,250
NOVEL_MT_W4388290259,2023,460,250
BLOG_QA_W4318486553,2023,455,58
BLOG_QA_W4381598461,2023,454,128
NOVEL_QA_W4381598461,2023,454,128
BLOG_QA_W1495683013,2022,451,0
NOVEL_QA_W1495683013,2022,451,0
BLOG_QA_W4283204847,2022,443,211
BLOG_QA_W4385422591,2023,431,29
NOVEL_DIA_W4385422591,2023,431,29
BLOG_QA_W4210773954,2022,427,108
BLOG_QA_W4311242262,2022,425,297
BLOG_QA_W4313178214,2022,425,190
BLOG_SA_W4313178214,2022,425,190
BLOG_QA_W3209232797,2022,424,615
BLOG_QA_W4225751474,2022,695,77
BLOG_QA_W4322622443,2023,573,10
BLOG_QA_W4360891289,2023,494,0
BLOG_SA_W4393115925,2024,719,75
BLOG_SA_W4297499129,2022,644,109
NOVEL_SA_W4297499129,2022,644,109
BLOG_SA_W4319983294,2023,591,239
BLOG_SA_W4385414156,2023,528,59
NOVEL_SA_W4385414156,2023,528,59
BLOG_SA_W4225321042,2022,521,88
BLOG_SA_W4220887861,2022,509,459
NOVEL_SA_W4220887861,2022,509,459
BLOG_SA_W4223552619,2022,503,74
BLOG_SA_W4283724611,2022,469,68
BLOG_SA_W4224300552,2022,425,11
BLOG_QA_W4205993035,2022,421,107
BLOG_QA_W4384276655,2023,416,214
BLOG_QA_W4365446430,2023,413,195
BLOG_SA_W4286593299,2022,406,28
NOVEL_SA_W4286593299,2022,406,28
BLOG_SA_W4220703681,2022,340,30
BLOG_SA_W4318472692,2023,336,43
BLOG_SA_W4285048163,2022,304,63
BLOG_SA_W4281560933,2022,302,124
BLOG_SA_W4378420875,2023,297,226
BLOG_SA_W4293060971,2022,288,91
BLOG_SA_W4385556979,2023,288,80
BLOG_SA_W4322743583,2023,273,4
BLOG_SA_W4322736091,2023,267,169
BLOG_SA_W4224276240,2022,264,141
BLOG_SA_W4324030804,2023,263,57
BLOG_SA_W4212997072,2022,255,112
BLOG_SA_W4297519284,2022,251,141
BLOG_SA_W4327518725,2023,250,1
BLOG_SA_W4386619339,2023,245,133
BLOG_SA_W4297008844,2022,244,131
BLOG_SA_W4223914794,2022,242,63
BLOG_SA_W4300484403,2022,225,86
BLOG_SA_W4366393616,2023,221,244
BLOG_SA_W4292641546,2022,214,457
BLOG_SA_W4282959103,2022,210,256
BLOG_SA_W4391164176,2024,208,221
BLOG_SA_W4324071194,2023,207,74
BLOG_SA_W4387956898,2023,205,89
BLOG_SA_W4392303127,2024,205,242
BLOG_SA_W1534098791,2024,204,0
BLOG_SA_W4309618925,2022,203,269
BLOG_SA_W4229070589,2022,202,261
BLOG_SA_W4309662907,2022,200,149
BLOG_SA_W4210265212,2022,362,0
BLOG_SA_W4361866125,2023,296,0
BLOG_SA_W3140635136,2022,289,0
BLOG_SA_W4391386256,2024,239,0
BLOG_SA_W4281690218,2022,237,0
BLOG_SA_W4287844092,2022,215,45
BLOG_SA_W4311430511,2022,210,0
BLOG_SA_W4225105833,2022,207,201
BLOG_SUM_W4283271244,2022,3571,127
BLOG_SUM_W4210598935,2022,2345,17
BLOG_SUM_W4283695295,2022,2302,241
BLOG_SUM_W4388823657,2023,2234,107
BLOG_SUM_W4221112683,2022,2010,204
BLOG_SUM_W4212865324,2022,1807,137
BLOG_SUM_W4281679590,2022,1506,294
BLOG_SUM_W4411096100,2025,1469,50
BLOG_SUM_W4205454439,2022,1358,352
BLOG_SUM_W4394666973,2025,1350,0
BLOG_SUM_W4317212025,2023,1344,231
BLOG_SUM_W4210860941,2022,1260,206
BLOG_SUM_W4309673498,2022,1251,289
BLOG_SUM_W4383894096,2023,1230,589
BLOG_SUM_W4385064056,2023,1195,185
BLOG_SUM_W4322763428,2023,1182,194
BLOG_SUM_W4323653529,2023,1121,1076
BLOG_SUM_W4379966446,2023,1094,480
BLOG_SUM_W4289836155,2022,1091,169
BLOG_SUM_W4309556447,2022,1034,205
BLOG_SUM_W4220847290,2022,1005,292
BLOG_SUM_W4228997710,2022,1003,101
BLOG_SUM_W4281797937,2022,997,162
BLOG_SUM_W4283727492,2022,997,86
BLOG_SA_W4206965408,2022,199,48
BLOG_SA_W4316037099,2023,193,42
BLOG_SA_W4319167005,2023,192,112
BLOG_SA_W2950398529,2022,191,832
BLOG_SA_W4386634686,2023,191,155
BLOG_SA_W4315628873,2023,190,80
BLOG_SA_W4392621828,2024,189,48
BLOG_SA_W4281692210,2022,188,81
BLOG_SA_W4316466644,2023,187,303
BLOG_SA_W4386836424,2023,186,121
BLOG_SA_W4284697944,2022,183,162
BLOG_SA_W4319599375,2023,182,60
BLOG_SA_W4377197101,2023,182,8
BLOG_SA_W4382310424,2023,182,163
BLOG_SA_W4206305056,2022,181,32
BLOG_SA_W4205203927,2022,178,130
BLOG_SA_W4383068763,2023,178,98
BLOG_SA_W3043638540,2023,175,150
BLOG_SUM_W4385118605,2023,2602,0
BLOG_SUM_W1650569836,2024,2375,0
BLOG_SUM_W2190691619,2023,1991,26
BLOG_SUM_W4382358979,2023,1552,1
BLOG_SUM_W4362515116,2023,1367,0
BLOG_SUM_W4393818646,2022,1326,0
BLOG_SA_W4383605161,2023,193,0
BLOG_SA_W4220831343,2022,185,18
NOVEL_DIA_W4323655724,2023,4158,74
NOVEL_DIA_W4319662928,2023,3286,25
SKG_MT_W4319662928,2023,3286,25
SKG_NLI_W4319662928,2023,3286,25
SKG_QA_W4319662928,2023,3286,25
NOVEL_DIA_W4360620450,2023,3245,265
SKG_DIA_W4360620450,2023,3245,265
SKG_MT_W4360620450,2023,3245,265
SKG_PAR_W4360620450,2023,3245,265
SKG_QA_W4360620450,2023,3245,265
SKG_SA_W4360620450,2023,3245,265
NOVEL_DIA_W4285585446,2022,2441,313
NOVEL_DIA_W4365512576,2023,2223,227
NOVEL_DIA_W4367310920,2023,2035,19
NOVEL_DIA_W4319460874,2023,1904,21
NOVEL_QA_W4319460874,2023,1904,21
SKG_DIA_W4319460874,2023,1904,21
SKG_QA_W4319460874,2023,1904,21
SKG_SUM_W4319460874,2023,1904,21
NOVEL_DIA_W4324046518,2023,1716,25
SKG_MT_W4324046518,2023,1716,25
SKG_QA_W4324046518,2023,1716,25
NOVEL_DIA_W4319083882,2023,1696,11
NOVEL_DIA_W4317910584,2023,1568,94
SKG_DIA_W4317910584,2023,1568,94
SKG_MT_W4317910584,2023,1568,94
SKG_NLI_W4317910584,2023,1568,94
SKG_QA_W4317910584,2023,1568,94
NOVEL_DIA_W1511604355,2025,1534,3
NOVEL_DIA_W4361289889,2023,1469,6
NOVEL_DIA_W4321499901,2023,1438,34
NOVEL_DIA_W4389437528,2023,1397,19
SKG_DIA_W4389437528,2023,1397,19
SKG_MT_W4389437528,2023,1397,19
SKG_QA_W4389437528,2023,1397,19
NOVEL_DIA_W4318263917,2023,1322,0
NOVEL_DIA_W4367595583,2023,1304,166
NOVEL_DIA_W4404046121,2024,1236,70
NOVEL_DIA_W4387835442,2023,1139,68
SKG_DIA_W4387835442,2023,1139,68
SKG_MT_W4387835442,2023,1139,68
SKG_NLI_W4387835442,2023,1139,68
SKG_QA_W4387835442,2023,1139,68
SKG_SUM_W4387835442,2023,1139,68
NOVEL_DIA_W4385071300,2023,1082,86
NOVEL_DIA_W4384154918,2023,1073,28
NOVEL_DIA_W4361204578,2023,1069,69
NOVEL_DIA_W4360980141,2023,1061,19
SKG_DIA_W4360980141,2023,1061,19
SKG_MT_W4360980141,2023,1061,19
SKG_QA_W4360980141,2023,1061,19
SKG_SUM_W4360980141,2023,1061,19
NOVEL_DIA_W4320495408,2023,1055,22
NOVEL_DIA_W4323050332,2023,1049,17
SKG_DIA_W4323050332,2023,1049,17
SKG_MT_W4323050332,2023,1049,17
SKG_QA_W4323050332,2023,1049,17
SKG_SUM_W4323050332,2023,1049,17
BLOG_SUM_W4281837039,2022,992,209
BLOG_SUM_W4308766741,2022,972,297
BLOG_SUM_W4362521490,2023,955,269
BLOG_SUM_W4386448978,2023,936,327
BLOG_SUM_W4288459223,2022,928,199
BLOG_SUM_W4205750562,2022,923,176
BLOG_SUM_W4289958251,2022,922,494
BLOG_SUM_W3164581645,2022,920,514
BLOG_SUM_W2004199685,2022,919,0
BLOG_SUM_W4312188510,2022,918,112
BLOG_SUM_W4312701586,2022,910,0
BLOG_SUM_W4323923461,2023,906,66
BLOG_SUM_W4313889995,2023,897,158
BLOG_SUM_W4281569188,2022,873,113
BLOG_SUM_W4220706225,2022,867,67
BLOG_SUM_W4210370153,2022,853,203
BLOG_SUM_W4307479757,2022,845,96
BLOG_SUM_W4316506832,2023,836,137
BLOG_SUM_W4206620445,2022,827,142
BLOG_SUM_W4220799853,2022,821,437
BLOG_SUM_W4293435090,2022,810,179
BLOG_SUM_W4378530286,2023,804,203
BLOG_SUM_W4205585760,2022,802,204
BLOG_SUM_W4304687342,2022,801,172
BLOG_SUM_W4281385918,2022,997,0
BLOG_SUM_W3160706287,2022,838,0
NOVEL_DIA_W4361298490,2023,1030,11
NOVEL_DIA_W202708134,2025,1003,3
NOVEL_DIA_W4318069287,2023,960,11
NOVEL_DIA_W4362584541,2023,930,24
NOVEL_DIA_W4313678819,2023,869,3
NOVEL_DIA_W4381982883,2023,838,54
SKG_DIA_W4381982883,2023,838,54
SKG_MT_W4381982883,2023,838,54
SKG_QA_W4381982883,2023,838,54
SKG_SUM_W4381982883,2023,838,54
NOVEL_DIA_W4383818129,2023,838,97
SKG_DIA_W4383818129,2023,838,97
SKG_MT_W4383818129,2023,838,97
SKG_QA_W4383818129,2023,838,97
NOVEL_DIA_W4317390716,2023,832,3
NOVEL_DIA_W4385878593,2023,806,78
SKG_DIA_W4385878593,2023,806,78
SKG_MT_W4385878593,2023,806,78
SKG_PAR_W4385878593,2023,806,78
SKG_QA_W4385878593,2023,806,78
SKG_SA_W4385878593,2023,806,78
SKG_SUM_W4385878593,2023,806,78
NOVEL_DIA_W4384662964,2023,797,12
NOVEL_DIA_W4362581834,2023,776,79
SKG_DIA_W4362581834,2023,776,79
SKG_MT_W4362581834,2023,776,79
SKG_QA_W4362581834,2023,776,79
SKG_SUM_W4362581834,2023,776,79
NOVEL_DIA_W4390692489,2024,759,238
NOVEL_QA_W4390692489,2024,759,238
SKG_NLI_W4390692489,2024,759,238
SKG_QA_W4390692489,2024,759,238
SKG_SUM_W4390692489,2024,759,238
NOVEL_DIA_W4319332853,2023,757,3
NOVEL_DIA_W4402604581,2024,713,60
NOVEL_DIA_W4323848232,2023,710,99
NOVEL_DIA_W4319301505,2023,701,4
SKG_DIA_W4319301505,2023,701,4
NOVEL_DIA_W4385988359,2023,681,165
NOVEL_DIA_W4383913712,2023,677,107
SKG_QA_W4383913712,2023,677,107
SKG_SUM_W4383913712,2023,677,107
NOVEL_DIA_W4327518740,2023,676,24
SKG_QA_W4327518740,2023,676,24
SKG_SUM_W4327518740,2023,676,24
NOVEL_DIA_W4327918021,2023,676,26
SKG_QA_W4327918021,2023,676,26
SKG_SA_W4327918021,2023,676,26
NOVEL_DIA_W4366548330,2023,673,37
SKG_DIA_W4366548330,2023,673,37
SKG_MT_W4366548330,2023,673,37
SKG_QA_W4366548330,2023,673,37
SKG_SA_W4366548330,2023,673,37
NOVEL_DIA_W4323256981,2022,660,62
NOVEL_DIA_W4386098991,2023,656,41
SKG_DIA_W4386098991,2023,656,41
SKG_PAR_W4386098991,2023,656,41
SKG_QA_W4386098991,2023,656,41
SKG_SUM_W4386098991,2023,656,41
NOVEL_DIA_W4379259169,2023,653,103
NOVEL_QA_W4379259169,2023,653,103
NOVEL_SA_W4379259169,2023,653,103
SKG_QA_W4379259169,2023,653,103
SKG_SA_W4379259169,2023,653,103
NOVEL_DIA_W4388095513,2023,652,69
SKG_QA_W4388095513,2023,652,69
NOVEL_DIA_W4303696390,2022,646,136
NOVEL_DIA_W4324304837,2023,643,4
NOVEL_DIA_W4393353064,2024,638,202
SKG_NLI_W4393353064,2024,638,202
SKG_SUM_W4393353064,2024,638,202
NOVEL_DIA_W4385452929,2023,624,9
SKG_DIA_W4385452929,2023,624,9
SKG_MT_W4385452929,2023,624,9
SKG_QA_W4385452929,2023,624,9
NOVEL_DIA_W4319350602,2023,621,10
SKG_DIA_W4319350602,2023,621,10
SKG_MT_W4319350602,2023,621,10
SKG_QA_W4319350602,2023,621,10
SKG_SA_W4319350602,2023,621,10
SKG_SUM_W4319350602,2023,621,10
NOVEL_DIA_W1545565211,2022,618,0
NOVEL_DIA_W4205178534,2022,617,26
NOVEL_DIA_W4379598302,2023,613,3
NOVEL_DIA_W4375862891,2023,612,57
NOVEL_DIA_W4366989525,2023,606,65
NOVEL_DIA_W4367051110,2023,602,20
SKG_DIA_W4367051110,2023,602,20
SKG_QA_W4367051110,2023,602,20
SKG_SA_W4367051110,2023,602,20
NOVEL_DIA_W4321605350,2023,601,80
SKG_DIA_W4321605350,2023,601,80
SKG_MT_W4321605350,2023,601,80
SKG_PAR_W4321605350,2023,601,80
SKG_QA_W4321605350,2023,601,80
NOVEL_DIA_W4353016766,2023,598,28
NOVEL_SA_W4353016766,2023,598,28
SKG_DIA_W4353016766,2023,598,28
SKG_QA_W4353016766,2023,598,28
NOVEL_DIA_W4386251129,2023,597,154
NOVEL_DIA_W4315784554,2023,591,3
NOVEL_DIA_W4387379065,2023,590,93
NOVEL_DIA_W4386867830,2023,586,7
SKG_QA_W4386867830,2023,586,7
SKG_SUM_W4386867830,2023,586,7
NOVEL_DIA_W4313479734,2023,583,0
NOVEL_DIA_W4318014888,2023,582,13
NOVEL_DIA_W4392669753,2023,581,72
SKG_DIA_W4392669753,2023,581,72
SKG_MT_W4392669753,2023,581,72
SKG_NLI_W4392669753,2023,581,72
SKG_PAR_W4392669753,2023,581,72
SKG_QA_W4392669753,2023,581,72
SKG_SA_W4392669753,2023,581,72
SKG_SUM_W4392669753,2023,581,72
NOVEL_DIA_W4319301446,2023,576,2
NOVEL_DIA_W4318931874,2023,572,3
NOVEL_DIA_W4386417345,2023,572,56
NOVEL_DIA_W4379878854,2023,570,48
NOVEL_DIA_W4360615722,2023,568,27
NOVEL_DIA_W4362585490,2023,565,78
NOVEL_DIA_W4385632485,2023,562,77
SKG_DIA_W4385632485,2023,562,77
SKG_MT_W4385632485,2023,562,77
SKG_PAR_W4385632485,2023,562,77
SKG_QA_W4385632485,2023,562,77
SKG_SA_W4385632485,2023,562,77
SKG_SUM_W4385632485,2023,562,77
NOVEL_DIA_W4377227441,2023,559,27
NOVEL_DIA_W4315797044,2023,557,4
SKG_QA_W4315797044,2023,557,4
NOVEL_DIA_W4367678106,2023,546,41
NOVEL_DIA_W4323359867,2023,545,13
SKG_PAR_W4323359867,2023,545,13
SKG_QA_W4323359867,2023,545,13
SKG_SUM_W4323359867,2023,545,13
NOVEL_DIA_W4324130227,2023,540,21
NOVEL_DIA_W4319790168,2023,536,48
NOVEL_DIA_W4310917376,2022,520,0
NOVEL_DIA_W4318464200,2023,510,0
NOVEL_DIA_W4378193514,2023,508,12
NOVEL_DIA_W4312090823,2022,506,53
SKG_DIA_W4312090823,2022,506,53
SKG_MT_W4312090823,2022,506,53
SKG_QA_W4312090823,2022,506,53
SKG_SUM_W4312090823,2022,506,53
NOVEL_DIA_W4366489368,2023,506,12
NOVEL_DIA_W4282824651,2022,503,67
NOVEL_DIA_W4376139682,2023,498,124
SKG_DIA_W4376139682,2023,498,124
SKG_MT_W4376139682,2023,498,124
SKG_QA_W4376139682,2023,498,124
SKG_SA_W4376139682,2023,498,124
NOVEL_DIA_W4384200891,2023,497,23
NOVEL_DIA_W4323536358,2023,489,65
SKG_QA_W4323536358,2023,489,65
NOVEL_DIA_W4378473491,2023,485,95
SKG_MT_W4378473491,2023,485,95
NOVEL_DIA_W4387356888,2023,483,22
SKG_DIA_W4387356888,2023,483,22
SKG_MT_W4387356888,2023,483,22
SKG_SA_W4387356888,2023,483,22
SKG_SUM_W4387356888,2023,483,22
NOVEL_DIA_W3205786327,2022,480,302
NOVEL_DIA_W4380995257,2023,474,25
SKG_DIA_W4380995257,2023,474,25
SKG_SUM_W4380995257,2023,474,25
NOVEL_DIA_W4385242971,2023,470,72
NOVEL_DIA_W4368340908,2023,469,29
NOVEL_DIA_W4389519254,2023,467,35
SKG_DIA_W4389519254,2023,467,35
SKG_MT_W4389519254,2023,467,35
SKG_SUM_W4389519254,2023,467,35
NOVEL_SUM_W4389519254,2023,467,35
NOVEL_DIA_W4321106177,2023,466,31
NOVEL_DIA_W4366403195,2023,463,70
NOVEL_DIA_W4383959108,2023,462,117
SKG_MT_W4383959108,2023,462,117
NOVEL_DIA_W4386091044,2023,457,38
SKG_SUM_W4386091044,2023,457,38
NOVEL_DIA_W4315498228,2023,455,26
NOVEL_DIA_W4319062614,2023,455,4
NOVEL_DIA_W4389793309,2023,450,70
SKG_SA_W4389793309,2023,450,70
NOVEL_DIA_W4362722657,2023,443,26
NOVEL_DIA_W4389523957,2023,440,14
SKG_DIA_W4389523957,2023,440,14
SKG_MT_W4389523957,2023,440,14
SKG_NLI_W4389523957,2023,440,14
SKG_SA_W4389523957,2023,440,14
NOVEL_DIA_W4376640725,2023,436,12
NOVEL_DIA_W4379193309,2023,434,44
NOVEL_DIA_W4388701278,2023,434,37
NOVEL_DIA_W4321368061,2023,432,9
NOVEL_DIA_W4366377796,2023,430,38
NOVEL_DIA_W4379416244,2023,430,30
NOVEL_DIA_W4362466759,2023,425,27
SKG_DIA_W4362466759,2023,425,27
SKG_MT_W4362466759,2023,425,27
SKG_SA_W4362466759,2023,425,27
NOVEL_DIA_W4381252082,2023,425,30
NOVEL_DIA_W4385027818,2023,424,59
NOVEL_SUM_W4385027818,2023,424,59
NOVEL_DIA_W4392240262,2024,422,69
SKG_DIA_W4392240262,2024,422,69
SKG_NLI_W4392240262,2024,422,69
SKG_SA_W4392240262,2024,422,69
NOVEL_DIA_W4381930847,2023,414,11
SKG_DIA_W4381930847,2023,414,11
NOVEL_DIA_W4366498198,2023,412,92
SKG_SA_W4366498198,2023,412,92
NOVEL_DIA_W4367849331,2023,409,76
NOVEL_SA_W4367849331,2023,409,76
NOVEL_DIA_W4386421370,2023,409,23
NOVEL_SA_W4386421370,2023,409,23
SKG_SA_W4386421370,2023,409,23
NOVEL_DIA_W4378189609,2023,404,77
NOVEL_DIA_W4385293522,2023,396,38
NOVEL_DIA_W4387242094,2023,395,12
NOVEL_DIA_W4319304408,2023,395,107
SKG_NLI_W4319304408,2023,395,107
NOVEL_DIA_W4205201623,2022,393,98
SKG_DIA_W4205201623,2022,393,98
NOVEL_DIA_W4223469331,2022,392,99
NOVEL_DIA_W4376626501,2023,392,47
SKG_SA_W4376626501,2023,392,47
NOVEL_DIA_W4386580390,2023,392,80
NOVEL_DIA_W4366989878,2023,387,90
SKG_DIA_W4366989878,2023,387,90
NOVEL_DIA_W4384934594,2023,387,44
NOVEL_DIA_W4366422585,2023,384,30
SKG_DIA_W4366422585,2023,384,30
SKG_SA_W4366422585,2023,384,30
NOVEL_DIA_W4394828156,2024,382,61
SKG_DIA_W4394828156,2024,382,61
SKG_NLI_W4394828156,2024,382,61
NOVEL_DIA_W4380319827,2023,379,52
SKG_DIA_W4380319827,2023,379,52
NOVEL_DIA_W4323313947,2023,376,24
SKG_NLI_W4323313947,2023,376,24
NOVEL_DIA_W4323350039,2023,376,10
NOVEL_DIA_W4366769280,2023,375,39
NOVEL_DIA_W4312943102,2022,372,11
NOVEL_DIA_W4322631505,2023,371,7
NOVEL_DIA_W4386544117,2023,370,103
NOVEL_DIA_W4322757547,2023,368,16
NOVEL_DIA_W4386347795,2023,367,25
NOVEL_DIA_W4361002760,2023,365,15
NOVEL_MT_W4361002760,2023,365,15
NOVEL_SA_W4361002760,2023,365,15
SKG_SA_W4361002760,2023,365,15
NOVEL_DIA_W4379010216,2023,365,56
SKG_DIA_W4379010216,2023,365,56
SKG_SA_W4379010216,2023,365,56
NOVEL_DIA_W4378214315,2023,361,50
NOVEL_DIA_W4317757464,2023,354,75
NOVEL_DIA_W4387954002,2023,354,38
SKG_SA_W4387954002,2023,354,38
NOVEL_DIA_W4386045865,2023,349,27
SKG_DIA_W4386045865,2023,349,27
SKG_NLI_W4386045865,2023,349,27
NOVEL_DIA_W4364363895,2023,348,6
NOVEL_DIA_W4386141641,2023,347,37
SKG_DIA_W4386141641,2023,347,37
SKG_NLI_W4386141641,2023,347,37
SKG_SA_W4386141641,2023,347,37
NOVEL_DIA_W4404658388,2024,343,328
NOVEL_DIA_W4320920036,2023,342,41
SKG_DIA_W4320920036,2023,342,41
SKG_SA_W4320920036,2023,342,41
NOVEL_DIA_W4308947461,2022,341,47
SKG_DIA_W4308947461,2022,341,47
NOVEL_DIA_W4387163553,2023,336,39
NOVEL_DIA_W4382560004,2023,334,146
NOVEL_DIA_W4398233424,2023,330,31
NOVEL_DIA_W4379057711,2023,328,82
SKG_DIA_W4379057711,2023,328,82
NOVEL_DIA_W4386067316,2023,326,22
SKG_NLI_W4386067316,2023,326,22
NOVEL_DIA_W4386072877,2023,326,50
NOVEL_DIA_W4312204748,2022,325,100
NOVEL_DIA_W4377010595,2023,322,10
NOVEL_DIA_W4377041488,2023,322,13
NOVEL_DIA_W4381378655,2023,320,57
NOVEL_DIA_W4376255328,2023,318,31
NOVEL_DIA_W4321446367,2023,317,5
NOVEL_DIA_W4327672398,2023,317,0
SKG_DIA_W4327672398,2023,317,0
SKG_SA_W4327672398,2023,317,0
NOVEL_DIA_W4360980513,2023,317,11
SKG_DIA_W4360980513,2023,317,11
SKG_PAR_W4360980513,2023,317,11
NOVEL_DIA_W4361028617,2023,317,49
NOVEL_DIA_W4318925155,2023,315,4
NOVEL_DIA_W4381587418,2023,310,138
NOVEL_QA_W4381587418,2023,310,138
SKG_DIA_W4381587418,2023,310,138
SKG_NLI_W4381587418,2023,310,138
SKG_SA_W4381587418,2023,310,138
NOVEL_SUM_W4381587418,2023,310,138
NOVEL_DIA_W4221055872,2022,309,12
SKG_SA_W4221055872,2022,309,12
NOVEL_DIA_W4380997513,2023,308,24
NOVEL_DIA_W4224293837,2022,307,61
SKG_DIA_W4224293837,2022,307,61
NOVEL_DIA_W4388333366,2023,306,37
NOVEL_MT_W4387164156,2023,3499,44
NOVEL_MT_W4322499406,2023,3275,0
SKG_NLI_W4322499406,2023,3275,0
SKG_QA_W4322499406,2023,3275,0
NOVEL_MT_W3155072588,2022,1551,140
SKG_MT_W3155072588,2022,1551,140
NOVEL_MT_W4392343318,2024,1396,625
NOVEL_MT_W4220743473,2022,982,244
