topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
MT,W4205498896,84,auto,The,dysregulation,of Wnt/β -,The dysregulation of Wnt/β -,,2022
MT,W4205498896,85,auto,Thus,",",medication targeting the,"Thus , medication targeting the",,2022
MT,W4205498896,86,auto,(,Fig.,4 4 282,( Fig. 4 4 282,,2022
MT,W4205498896,87,auto,In,addition,to directly affecting,In addition to directly affecting,,2022
MT,W4205498896,88,auto,Wnt,/,β- catenin signalling,Wnt / β- catenin signalling,,2022
MT,W4205498896,89,auto,300,301,302 303 300,300 301 302 303 300,,2022
MT,W4205498896,90,auto,Wnt,/,β- catenin signalling,Wnt / β- catenin signalling,,2022
MT,W4205498896,91,auto,Wnt,/,β- catenin signalling,Wnt / β- catenin signalling,,2022
MT,W4205498896,92,auto,Numerous,studies,have shown that,Numerous studies have shown that,,2022
MT,W4205498896,93,auto,Among,these,"diseases , the","Among these diseases , the",,2022
MT,W4205498896,94,auto,tential,common,denominators in the,tential common denominators in the,,2022
MT,W4205498896,95,auto,In,tumours,", Wnt /","In tumours , Wnt /",,2022
MT,W4205498896,96,auto,Subsequently,",",several studies began,"Subsequently , several studies began",,2022
MT,W4205498896,97,auto,In,recent,"years , with","In recent years , with",,2022
MT,W4205498896,98,auto,305,232,", 306 307","305 232 , 306 307",,2022
MT,W4205498896,99,auto,Most,of,the studies presented,Most of the studies presented,,2022
MT,W4205498896,100,auto,Some,results,contradict other studies,Some results contradict other studies,,2022
MT,W4205498896,101,auto,Sometimes,a,compensatory loop exists,Sometimes a compensatory loop exists,,2022
MT,W4205498896,102,auto,Furthermore,",",the Wnt/β -,"Furthermore , the Wnt/β -",,2022
MT,W4205498896,103,auto,Therefore,",",researchers require elaborate,"Therefore , researchers require elaborate",,2022
MT,W4205498896,104,auto,Because,of,the essential function,Because of the essential function,,2022
MT,W4205498896,105,auto,Thus,",",studies examining the,"Thus , studies examining the",,2022
MT,W4205498896,106,auto,In,recent,"years , studies","In recent years , studies",,2022
MT,W4205498896,107,auto,Furthermore,",",many small molecules,"Furthermore , many small molecules",,2022
MT,W4205498896,108,auto,Some,have,shown promising therapeutic,Some have shown promising therapeutic,,2022
MT,W4205498896,109,auto,For,therapeutic,"purposes , in","For therapeutic purposes , in",,2022
MT,W4205498896,110,auto,Researchers,have,also identified novel,Researchers have also identified novel,,2022
MT,W4205498896,112,auto,Regarding,the,recent developments concerning,Regarding the recent developments concerning,,2022
MT,W4205498896,113,auto,is,becoming,the future direction,is becoming the future direction,,2022
MT,W4205498896,114,auto,PERSPECTIVES,AND,CHALLENGES,PERSPECTIVES AND CHALLENGES,,2022
MT,W4205498896,115,auto,Abnormal,activation,of Wnt/ β,Abnormal activation of Wnt/ β,,2022
MT,W4205498896,116,auto,Wnt,/,β- catenin targeted,Wnt / β- catenin targeted,,2022
MT,W4205498896,117,auto,With,the,development of targeted,With the development of targeted,,2022
MT,W4205498896,118,auto,Accordingly,",",drugmediated regulation of,"Accordingly , drugmediated regulation of",,2022
MT,W4205498896,119,auto,In,CRC,", 312 313","In CRC , 312 313",,2022
MT,W4205498896,120,auto,DKK1,antibody,effectively corrects renal,DKK1 antibody effectively corrects renal,,2022
MT,W4205498896,121,auto,Wnt,/,β- catenin is,Wnt / β- catenin is,,2022
MT,W4205498896,122,auto,A,complete,understanding of the,A complete understanding of the,,2022
MT,W4205498896,123,auto,Although,Wnt,/ β- catenin,Although Wnt / β- catenin,,2022
MT,W4205498896,124,auto,Left,(,inactivation of Wnt,Left ( inactivation of Wnt,,2022
MT,W4205498896,125,auto,In,the,absence of Wnt,In the absence of Wnt,,2022
MT,W4205498896,126,auto,Right,(,activation of Wnt,Right ( activation of Wnt,,2022
MT,W4205498896,127,auto,Wnt,signalling,is activated by,Wnt signalling is activated by,,2022
MT,W4205498896,128,auto,The,destruction,complex is broken,The destruction complex is broken,,2022
MT,W4205498896,129,auto,GSK,-,3 glycogen synthase,GSK - 3 glycogen synthase,,2022
MT,W4205498896,130,auto,tor,",",LEF lymphocyte enhancer,"tor , LEF lymphocyte enhancer",,2022
MT,W4205498896,131,auto,Wnt,signalling,pathway and pharmacological,Wnt signalling pathway and pharmacological,,2022
MT,W4205498896,133,auto,An,enzyme,adds the palmitoleate,An enzyme adds the palmitoleate,,2022
MT,W4205498896,135,auto,A,chaperone,protein promotes the,A chaperone protein promotes the,,2022
MT,W4205498896,136,auto,FZDs,Forming,a receptor complex,FZDs Forming a receptor complex,,2022
MT,W4205498896,137,auto,Bind,to,Wnt proteins and,Bind to Wnt proteins and,,2022
MT,W4205498896,139,auto,An,essential,component in the,An essential component in the,,2022
MT,W4205498896,140,auto,AXIN,Forming,the Scaffold protein,AXIN Forming the Scaffold protein,,2022
MT,W4205498896,141,auto,β,-,catenin destruction complex,β - catenin destruction complex,,2022
MT,W4205498896,142,auto,APC,CK,- 1α Phosphorylation,APC CK - 1α Phosphorylation,,2022
MT,W4205498896,143,auto,GSK,-,3 β Phosphorylation,GSK - 3 β Phosphorylation,,2022
MT,W4205498896,145,auto,A,central,molecule in the,A central molecule in the,,2022
MT,W4205498896,146,auto,TRCP,-,1 Binding with,TRCP - 1 Binding with,,2022
MT,W4205498896,147,auto,(,Off,- state ),( Off - state ),,2022
MT,W4205498896,148,auto,(,Off,- state ),( Off - state ),,2022
MT,W4205498896,149,auto,Transcriptional,activating,factor which can,Transcriptional activating factor which can,,2022
MT,W4205498896,150,auto,(,On,- state ),( On - state ),,2022
MT,W4205498896,151,auto,ZNRF3,DKKs,DKK 1 /2/4,ZNRF3 DKKs DKK 1 /2/4,,2022
MT,W4205498896,152,auto,ROR,Receptor,of Wnt proteins,ROR Receptor of Wnt proteins,,2022
MT,W4205498896,153,auto,RYK,PP2A,Dephosphorylating AXIN and,RYK PP2A Dephosphorylating AXIN and,,2022
MT,W4205498896,155,auto,The,protein,information is from,The protein information is from,,2022
MT,W4205498896,156,auto,Table,2,. 2 continued,Table 2 . 2 continued,,2022
MT,W4205498896,157,auto,Liu,et,al .,Liu et al .,,2022
MT,W4205498896,158,auto,Disease,tested,Development stage Reference,Disease tested Development stage Reference,,2022
MT,W4205498896,159,auto,47,Colorectal,"cancer Preclinical 348,349","47 Colorectal cancer Preclinical 348,349",,2022
MT,W4205498896,160,auto,Functional,effects,in disease Prevented,Functional effects in disease Prevented,,2022
MT,W4205498896,161,auto,Both,compounds,suppressed in vitro,Both compounds suppressed in vitro,,2022
MT,W4205498896,162,auto,Suppressed,in,vitro proliferation of,Suppressed in vitro proliferation of,,2022
MT,W4205498896,163,auto,Supressed,the,growth of tumour,Supressed the growth of tumour,,2022
MT,W4205498896,164,auto,Wnt,small,molecule inhibitor Hypomethylating,Wnt small molecule inhibitor Hypomethylating,,2022
MT,W4205498896,165,auto,Wnt,/,β- catenin signalling,Wnt / β- catenin signalling,,2022
MT,W4205498896,166,auto,Competing,interests,: The authors,Competing interests : The authors,,2022
MT,W4205498896,167,auto,Many,tumors,induced by the,Many tumors induced by the,,2022
MT,W4205498896,168,auto,The,complex,world of WNT,The complex world of WNT,,2022
MT,W4205498896,169,auto,Wnt,/,beta - catenin,Wnt / beta - catenin,,2022
MT,W4205498896,170,auto,Wnt,-β,- catenin signalling,Wnt -β - catenin signalling,,2022
MT,W4205498896,171,auto,Hepatol,16,2019,Hepatol 16 2019,,2022
MT,W4205498896,172,auto,Reduced,frizzled,receptor 4 expression,Reduced frizzled receptor 4 expression,,2022
MT,W4205498896,173,auto,Crit.,Care,Med 196 2017,Crit. Care Med 196 2017,,2022
MT,W4205498896,174,auto,Wnt,/,β- catenin signaling,Wnt / β- catenin signaling,,2022
MT,W4205498896,176,auto,Biol,5,15081 2013,Biol 5 15081 2013,,2022
MT,W4205498896,177,auto,Wnt,/,β- catenin signaling,Wnt / β- catenin signaling,,2022
MT,W4205498896,178,auto,Unexpected,complexity,of the Wnt,Unexpected complexity of the Wnt,,2022
MT,W4205498896,179,auto,Wnt,proteins,are lipi,Wnt proteins are lipi,,2022
MT,W4205498896,180,auto,d,-,modified and can,d - modified and can,,2022
MT,W4205498896,182,auto,G,protein,- coupled receptor,G protein - coupled receptor,,2022
MT,W4205498896,183,auto,Rev,57,2005,Rev 57 2005,,2022
MT,W4205498896,184,auto,Wnt,signalosome,assembly by DEP,Wnt signalosome assembly by DEP,,2022
MT,W4205498896,185,auto,Wnt,receptor,degradation through recruitment,Wnt receptor degradation through recruitment,,2022
MT,W4205498896,186,auto,Wnt,induces,LRP6 signalosomes and,Wnt induces LRP6 signalosomes and,,2022
MT,W4205498896,187,auto,Signal,22,2010 Initiation of,Signal 22 2010 Initiation of,,2022
MT,W4205498896,188,auto,Functional,redundancy,between Apc and,Functional redundancy between Apc and,,2022
MT,W4205498896,189,auto,A,dual,- kinase mechanism,A dual - kinase mechanism,,2022
MT,W4205498896,190,auto,Chem,277,2002 Modular mechanism,Chem 277 2002 Modular mechanism,,2022
MT,W4205498896,191,auto,Mol.,Biol,18 2011 A,Mol. Biol 18 2011 A,,2022
MT,W4205498896,192,auto,Chem,291,2016 Notum deacylates,Chem 291 2016 Notum deacylates,,2022
MT,W4205498896,193,auto,The,R-,spondin / Lgr5,The R- spondin / Lgr5,,2022
MT,W4205498896,194,auto,Rev,70,2018,Rev 70 2018,,2022
MT,W4205498896,195,auto,The,role,of Ryk and,The role of Ryk and,,2022
MT,W4205498896,197,auto,Biol,6,2014 Kremen proteins,Biol 6 2014 Kremen proteins,,2022
MT,W4205498896,198,auto,ycle,5,2006 R -,ycle 5 2006 R -,,2022
MT,W4205498896,199,auto,Wnt,receptor,turnover in an,Wnt receptor turnover in an,,2022
MT,W4205498896,200,auto,Wnt,/,beta - catenin,Wnt / beta - catenin,,2022
MT,W4205498896,201,auto,A,parsimonious,model for gene,A parsimonious model for gene,,2022
MT,W4205498896,202,auto,Commun,8,1036 2017 MicroRNA,Commun 8 1036 2017 MicroRNA,,2022
MT,W4205498896,203,auto,Antagonizing,miR,-455 - 3,Antagonizing miR -455 - 3,,2022
MT,W4205498896,204,auto,Cardiac,myocyte,miR - 29,Cardiac myocyte miR - 29,,2022
MT,W4205498896,205,auto,Octamer,4,/ microRNA -,Octamer 4 / microRNA -,,2022
MT,W4205498896,206,auto,Wnt,/,β- catenin activation,Wnt / β- catenin activation,,2022
MT,W4205498896,207,auto,Wnt,/,β- catenin signaling,Wnt / β- catenin signaling,,2022
MT,W4205498896,208,auto,Invest,123,2013 Interfering with,Invest 123 2013 Interfering with,,2022
MT,W4205498896,209,auto,Oncol,11,12 2018 MicroRNA,Oncol 11 12 2018 MicroRNA,,2022
MT,W4205498896,210,auto,13,Multipoint,targeting of TGF,13 Multipoint targeting of TGF,,2022
MT,W4205498896,211,auto,Targeting,phospholipase,D1 attenuates intestinal,Targeting phospholipase D1 attenuates intestinal,,2022
MT,W4205498896,212,auto,The,lncRNA,CRNDE promotes colorectal,The lncRNA CRNDE promotes colorectal,,2022
MT,W4205498896,213,auto,Development,of,a non-coding -,Development of a non-coding -,,2022
MT,W4205498896,214,auto,Cancer,Res,24 2018,Cancer Res 24 2018,,2022
MT,W4205498896,215,auto,Distinct,processing,of lncRNAs contributes,Distinct processing of lncRNAs contributes,,2022
MT,W4205498896,216,auto,Long,noncoding,RNAs associated with,Long noncoding RNAs associated with,,2022
MT,W4205498896,217,auto,Wnt,/,β- catenin signaling,Wnt / β- catenin signaling,,2022
MT,W4205498896,218,auto,Long,non-coding,RNA CCAL regulates,Long non-coding RNA CCAL regulates,,2022
MT,W4205498896,219,auto,The,lncRNA,NEAT1 activates Wnt,The lncRNA NEAT1 activates Wnt,,2022
MT,W4205498896,220,auto,Oncol,11,113 2018 lnc-β-,Oncol 11 113 2018 lnc-β-,,2022
MT,W4205498896,221,auto,Mol.,Biol,23 2016 Twa1,Mol. Biol 23 2016 Twa1,,2022
MT,W4205498896,222,auto,The,in,vitro generation of,The in vitro generation of,,2022
MT,W4205498896,223,auto,Alveolar,progenitor,and stem cells,Alveolar progenitor and stem cells,,2022
MT,W4205498896,224,auto,tructed,single,- cell fate,tructed single - cell fate,,2022
MT,W4205498896,225,auto,Wnt,signaling,niches maintain stemness,Wnt signaling niches maintain stemness,,2022
MT,W4205498896,226,auto,Regeneration,of,the lung alveolus,Regeneration of the lung alveolus,,2022
MT,W4205498896,227,auto,Cell,Biol,19 2017 Small,Cell Biol 19 2017 Small,,2022
MT,W4205498896,228,auto,Therapeutics,187,2018 Noncanonical WNT,Therapeutics 187 2018 Noncanonical WNT,,2022
MT,W4205498896,229,auto,Preclinical,validation,and imaging of,Preclinical validation and imaging of,,2022
MT,W4205498896,230,auto,J,46,2015 Activation of,J 46 2015 Activation of,,2022
MT,W4205498896,231,auto,Canonical,WNT,pathway is activated,Canonical WNT pathway is activated,,2022
MT,W4205498896,232,auto,Rev,29,190140 2020 MUC1,Rev 29 190140 2020 MUC1,,2022
MT,W4205498896,233,auto,Med,22,2016 Hyperoxia injury,Med 22 2016 Hyperoxia injury,,2022
MT,W4205498896,234,auto,Crit.,Care,Med 201 2020,Crit. Care Med 201 2020,,2022
MT,W4205498896,235,auto,The,Wnt,signaling pathway and,The Wnt signaling pathway and,,2022
MT,W4205498896,236,auto,Exome,sequencing,of neonatal blood,Exome sequencing of neonatal blood,,2022
MT,W4205498896,237,auto,Platelet,-,derived,Platelet - derived,,2022
MT,W4205498896,238,auto,Wnt,antagonist,Dickkopf - 1,Wnt antagonist Dickkopf - 1,,2022
MT,W4205498896,239,auto,role,of,wnt signaling in,role of wnt signaling in,,2022
MT,W4205498896,241,auto,Mol.,Biol,122 2016 AGE,Mol. Biol 122 2016 AGE,,2022
MT,W4205498896,242,auto,Res,8,2016 Osteocalcin regulates,Res 8 2016 Osteocalcin regulates,,2022
MT,W4205498896,243,auto,Opposing,roles,of Wnt inhibitors,Opposing roles of Wnt inhibitors,,2022
MT,W4205498896,244,auto,Desmosomes,in,the heart :,Desmosomes in the heart :,,2022
MT,W4205498896,245,auto,Adhes,21,2014,Adhes 21 2014,,2022
MT,W4205498896,246,auto,Refining,the,molecular organization of,Refining the molecular organization of,,2022
MT,W4205498896,247,auto,Res,113,2017,Res 113 2017,,2022
MT,W4205498896,248,auto,Ankyrin,-,B dysfunction predisposes,Ankyrin - B dysfunction predisposes,,2022
MT,W4205498896,249,auto,Invest,129,2019 Loss of,Invest 129 2019 Loss of,,2022
MT,W4205498896,250,auto,Transforming,growth,factor - β-,Transforming growth factor - β-,,2022
MT,W4205498896,251,auto,Wnt,secretion,controls myofibroblast formation,Wnt secretion controls myofibroblast formation,,2022
MT,W4205498896,252,auto,Nephrol,32,2012 LRP5 regulates,Nephrol 32 2012 LRP5 regulates,,2022
MT,W4205498896,253,auto,Advanced,symptoms,are associated with,Advanced symptoms are associated with,,2022
MT,W4205498896,255,auto,Vasc.,Biol,30 2010 Lysolipids,Vasc. Biol 30 2010 Lysolipids,,2022
MT,W4205498896,257,auto,Vasc.,Biol,.,Vasc. Biol .,,2022
MT,W4205498896,258,auto,ATVBAHA,120305565,2020 WNT signaling,ATVBAHA 120305565 2020 WNT signaling,,2022
MT,W4205498896,259,auto,Osteocytic,signalling,pathways as therapeutic,Osteocytic signalling pathways as therapeutic,,2022
MT,W4205498896,260,auto,Osteocyte,-,driven bone remodeling,Osteocyte - driven bone remodeling,,2022
MT,W4205498896,261,auto,The,amazing,osteocyte L F,The amazing osteocyte L F,,2022
MT,W4205498896,262,auto,Wnt,signaling,and cellular metabolism,Wnt signaling and cellular metabolism,,2022
MT,W4205498896,263,auto,A,comprehensive,overview of skeletal,A comprehensive overview of skeletal,,2022
MT,W4205498896,264,auto,mation,in,aged mice and,mation in aged mice and,,2022
MT,W4205498896,265,auto,Invest,127,2017 Oxidized phospholipids,Invest 127 2017 Oxidized phospholipids,,2022
MT,W4205498896,266,auto,Cell,Dev.,Biol 8 600641,Cell Dev. Biol 8 600641,,2022
MT,W4205498896,267,auto,Pharmacother,129,110365 2020 β,Pharmacother 129 110365 2020 β,,2022
