topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
QA,W4224436908,17,auto,1,2,3 The composition,1 2 3 The composition,,2022
QA,W4224436908,18,auto,11,12,13 In recent,11 12 13 In recent,,2022
QA,W4224436908,19,auto,Moreover,",",manipulating microbiota in,"Moreover , manipulating microbiota in",,2022
QA,W4224436908,20,auto,Here,",",we summarize and,"Here , we summarize and",,2022
QA,W4224436908,21,auto,MICROBIOTA,IN,HEALTH,MICROBIOTA IN HEALTH,,2022
QA,W4224436908,22,auto,The,"""","healthy "" gut","The "" healthy "" gut",,2022
QA,W4224436908,23,auto,Compared,with,other regions of,Compared with other regions of,,2022
QA,W4224436908,24,auto,14,15,16 17 In,14 15 16 17 In,,2022
QA,W4224436908,25,auto,There,is,a lot of,There is a lot of,,2022
QA,W4224436908,26,auto,Gut,microbiota,is composed of,Gut microbiota is composed of,,2022
QA,W4224436908,27,auto,A,healthy,microbiota community often,A healthy microbiota community often,,2022
QA,W4224436908,28,auto,18,19,20 21 22,18 19 20 21 22,,2022
QA,W4224436908,30,auto,The,human,microbiota has attracted,The human microbiota has attracted,,2022
QA,W4224436908,31,auto,However,",",the studies of,"However , the studies of",,2022
QA,W4224436908,32,auto,Animal,models,", particularly mouse","Animal models , particularly mouse",,2022
QA,W4224436908,33,auto,25,2,The genome data,25 2 The genome data,,2022
QA,W4224436908,34,auto,Cheng,et,al. reported that,Cheng et al. reported that,,2022
QA,W4224436908,35,auto,26,27,28 29 30,26 27 28 29 30,,2022
QA,W4224436908,36,auto,The,GI,tract digests proteins,The GI tract digests proteins,,2022
QA,W4224436908,37,auto,Metabolizing,polysaccharides,and specific proteins,Metabolizing polysaccharides and specific proteins,,2022
QA,W4224436908,38,auto,For,example,", Bacteroides species","For example , Bacteroides species",,2022
QA,W4224436908,39,auto,31,32,33 Table 1,31 32 33 Table 1,,2022
QA,W4224436908,40,auto,In,mouse,"models , when","In mouse models , when",,2022
QA,W4224436908,41,auto,34,35,36 37 38,34 35 36 37 38,,2022
QA,W4224436908,42,auto,32,39,40 41 42,32 39 40 41 42,,2022
QA,W4224436908,43,auto,44,45,46 47 48,44 45 46 47 48,,2022
QA,W4224436908,44,auto,The,skin,", as the","The skin , as the",,2022
QA,W4224436908,45,auto,Healthy,skin,with balanced Table,Healthy skin with balanced Table,,2022
QA,W4224436908,46,auto,The,microbiota,- gut -,The microbiota - gut -,,2022
QA,W4224436908,47,auto,In,the,"1980s , with","In the 1980s , with",,2022
QA,W4224436908,48,auto,58,59,2 60 61,58 59 2 60 61,,2022
QA,W4224436908,49,auto,The,signal,passage along gutbrain,The signal passage along gutbrain,,2022
QA,W4224436908,50,auto,The,ANS,", which controls","The ANS , which controls",,2022
QA,W4224436908,51,auto,69,70,58 71 72,69 70 58 71 72,,2022
QA,W4224436908,52,auto,79,80,"81 82 ,","79 80 81 82 ,",,2022
QA,W4224436908,53,auto,Besides,antibiotics,", a growing","Besides antibiotics , a growing",,2022
QA,W4224436908,54,auto,showed,that,nonantibiotic drugs can,showed that nonantibiotic drugs can,,2022
QA,W4224436908,55,auto,89,90,91 92 Microbiota,89 90 91 92 Microbiota,,2022
QA,W4224436908,56,auto,As,a,"result , microbiota","As a result , microbiota",,2022
QA,W4224436908,57,auto,In,this,"section , we","In this section , we",,2022
QA,W4224436908,58,auto,The,human,immune system is,The human immune system is,,2022
QA,W4224436908,59,auto,The,innate,immune response has,The innate immune response has,,2022
QA,W4224436908,60,auto,These,effects,are mediated by,These effects are mediated by,,2022
QA,W4224436908,61,auto,93,94,95 The GI,93 94 95 The GI,,2022
QA,W4224436908,62,auto,The,maturation,of the immune,The maturation of the immune,,2022
QA,W4224436908,63,auto,One,of,the mechanisms of,One of the mechanisms of,,2022
QA,W4224436908,64,auto,96,97,98 3 Human,96 97 98 3 Human,,2022
QA,W4224436908,65,auto,99,Health,Disease Fig. 3,99 Health Disease Fig. 3,,2022
QA,W4224436908,66,auto,The,oral,cavity is another,The oral cavity is another,,2022
QA,W4224436908,67,auto,Different,from,the gut environment,Different from the gut environment,,2022
QA,W4224436908,68,auto,Approximately,50,species ( 1000,Approximately 50 species ( 1000,,2022
QA,W4224436908,69,auto,Due,to,the constant exposure,Due to the constant exposure,,2022
QA,W4224436908,70,auto,106,107,108 109,106 107 108 109,,2022
QA,W4224436908,71,auto,Like,gut,and oral tissues,Like gut and oral tissues,,2022
QA,W4224436908,72,auto,The,lung,microbiota is relatively,The lung microbiota is relatively,,2022
QA,W4224436908,73,auto,110,111,112 113 114,110 111 112 113 114,,2022
QA,W4224436908,74,auto,The,human,"skin , like","The human skin , like",,2022
QA,W4224436908,75,auto,It,has,been discovered that,It has been discovered that,,2022
QA,W4224436908,76,auto,Similar,to,the gut microbiota,Similar to the gut microbiota,,2022
QA,W4224436908,77,auto,For,example,", S. epidermidis","For example , S. epidermidis",,2022
QA,W4224436908,78,auto,The,potential,mechanisms include the,The potential mechanisms include the,,2022
QA,W4224436908,79,auto,116,117,118 As mentioned,116 117 118 As mentioned,,2022
QA,W4224436908,80,auto,from,invading,pathogens via colonization,from invading pathogens via colonization,,2022
QA,W4224436908,81,auto,It,was,also revealed that,It was also revealed that,,2022
QA,W4224436908,82,auto,Specifically,",",the vaginal microbiota,"Specifically , the vaginal microbiota",,2022
QA,W4224436908,83,auto,119,120,121 122 123,119 120 121 122 123,,2022
QA,W4224436908,84,auto,Microbiota,are,complex systems consisting,Microbiota are complex systems consisting,,2022
QA,W4224436908,85,auto,With,advanced,sequencing technologies and,With advanced sequencing technologies and,,2022
QA,W4224436908,86,auto,When,subjected,to external changes,When subjected to external changes,,2022
QA,W4224436908,87,auto,While,the,general risk factors,While the general risk factors,,2022
QA,W4224436908,88,auto,126,Oral,microbiota .,126 Oral microbiota .,,2022
QA,W4224436908,89,auto,Periodontal,diseases,", which are","Periodontal diseases , which are",,2022
QA,W4224436908,90,auto,In,1993,", DeStefano et","In 1993 , DeStefano et",,2022
QA,W4224436908,91,auto,127,128,129 130 Gut,127 128 129 130 Gut,,2022
QA,W4224436908,92,auto,It,is,not surprising that,It is not surprising that,,2022
QA,W4224436908,93,auto,Gut,microbiota,is involved in,Gut microbiota is involved in,,2022
QA,W4224436908,94,auto,TMAO,has,been suggested to,TMAO has been suggested to,,2022
QA,W4224436908,95,auto,131,132,133 134 3,131 132 133 134 3,,2022
QA,W4224436908,96,auto,140,Cancer,Cancer is a,140 Cancer Cancer is a,,2022
QA,W4224436908,97,auto,Currently,",",cancer is a,"Currently , cancer is a",,2022
QA,W4224436908,98,auto,141,142,143 Oral microbiota,141 142 143 Oral microbiota,,2022
QA,W4224436908,99,auto,Researchers,have,found that periodontitis,Researchers have found that periodontitis,,2022
QA,W4224436908,100,auto,Farrell,et,al. found a,Farrell et al. found a,,2022
QA,W4224436908,101,auto,144,145,146 147 148,144 145 146 147 148,,2022
QA,W4224436908,102,auto,Diabetes,mellitus,Diabetes mellitus (,Diabetes mellitus Diabetes mellitus (,,2022
QA,W4224436908,103,auto,M,),refers to a,M ) refers to a,,2022
QA,W4224436908,104,auto,DM,can,be classified as,DM can be classified as,,2022
QA,W4224436908,105,auto,T1,DM,is caused by,T1 DM is caused by,,2022
QA,W4224436908,106,auto,GDM,is,one of the,GDM is one of the,,2022
QA,W4224436908,107,auto,The,relationship,between microbiota and,The relationship between microbiota and,,2022
QA,W4224436908,108,auto,Type,1,diabetes mellitus .,Type 1 diabetes mellitus .,,2022
QA,W4224436908,109,auto,In,T1DM,", the microbiota","In T1DM , the microbiota",,2022
QA,W4224436908,110,auto,The,composition,of oral and,The composition of oral and,,2022
QA,W4224436908,111,auto,Groot,et,al. found that,Groot et al. found that,,2022
QA,W4224436908,112,auto,168,169,170 171 172,168 169 170 171 172,,2022
QA,W4224436908,113,auto,Type,2,diabetes mellitus .,Type 2 diabetes mellitus .,,2022
QA,W4224436908,114,auto,In,terms,"of T2DM ,","In terms of T2DM ,",,2022
QA,W4224436908,115,auto,Numerous,studies,have confirmed that,Numerous studies have confirmed that,,2022
QA,W4224436908,116,auto,178,179,180 181 182,178 179 180 181 182,,2022
QA,W4224436908,117,auto,Oral,microbiota,may also play,Oral microbiota may also play,,2022
QA,W4224436908,118,auto,Oral,bacteria,can translocate to,Oral bacteria can translocate to,,2022
QA,W4224436908,119,auto,185,186,Gestational diabetes mellitus,185 186 Gestational diabetes mellitus,,2022
QA,W4224436908,120,auto,In,GDM,", several studies","In GDM , several studies",,2022
QA,W4224436908,121,auto,Metabolic,disorders,are commonly seen,Metabolic disorders are commonly seen,,2022
QA,W4224436908,122,auto,187,188,189 190 191,187 188 189 190 191,,2022
QA,W4224436908,124,auto,Respiratory,diseases,Respiratory diseases are,Respiratory diseases Respiratory diseases are,,2022
QA,W4224436908,125,auto,Extensive,studies,have suggested that,Extensive studies have suggested that,,2022
QA,W4224436908,126,auto,In,this,"section , we","In this section , we",,2022
QA,W4224436908,127,auto,Chronic,respiratory,diseases .,Chronic respiratory diseases .,,2022
QA,W4224436908,128,auto,COPD,and,asthma are the,COPD and asthma are the,,2022
QA,W4224436908,129,auto,COPD,is,defined as a,COPD is defined as a,,2022
QA,W4224436908,130,auto,Asthma,is,a heterogeneous syndrome,Asthma is a heterogeneous syndrome,,2022
QA,W4224436908,131,auto,Accumulating,data,suggest that lung,Accumulating data suggest that lung,,2022
QA,W4224436908,132,auto,The,composition,of lung microbiota,The composition of lung microbiota,,2022
QA,W4224436908,133,auto,Using,16s,r,Using 16s r,,2022
QA,W4224436908,134,auto,DNA,sequencing,"technology , studies","DNA sequencing technology , studies",,2022
QA,W4224436908,135,auto,110,194,195 196 197,110 194 195 196 197,,2022
QA,W4224436908,136,auto,Gut,microbiota,is a potent,Gut microbiota is a potent,,2022
QA,W4224436908,137,auto,Multiple,studies,have linked the,Multiple studies have linked the,,2022
QA,W4224436908,138,auto,The,gut,- lung axis,The gut - lung axis,,2022
QA,W4224436908,139,auto,112,201,"202 , 203","112 201 202 , 203",,2022
QA,W4224436908,140,auto,Oral,microbiota,has been associated,Oral microbiota has been associated,,2022
QA,W4224436908,141,auto,214,215,216 217 218,214 215 216 217 218,,2022
QA,W4224436908,142,auto,The,normal,respiratory tract and,The normal respiratory tract and,,2022
QA,W4224436908,143,auto,Therefore,",",it is not,"Therefore , it is not",,2022
QA,W4224436908,144,auto,The,upper,airways are the,The upper airways are the,,2022
QA,W4224436908,145,auto,Recently,",",researchers have shown,"Recently , researchers have shown",,2022
QA,W4224436908,146,auto,Particularly,",",three microbiota profiles,"Particularly , three microbiota profiles",,2022
QA,W4224436908,147,auto,221,222,223 224 225,221 222 223 224 225,,2022
QA,W4224436908,148,auto,Gut,microbiota,is another major,Gut microbiota is another major,,2022
QA,W4224436908,149,auto,Schuijt,et,al. identified that,Schuijt et al. identified that,,2022
QA,W4224436908,150,auto,231,232,Inflammatory bowel disease,231 232 Inflammatory bowel disease,,2022
QA,W4224436908,151,auto,233,234,235 236 237,233 234 235 236 237,,2022
QA,W4224436908,152,auto,Brain,disorders,Neuropsychiatric and neurodegenerative,Brain disorders Neuropsychiatric and neurodegenerative,,2022
QA,W4224436908,153,auto,Extensive,research,over the years,Extensive research over the years,,2022
QA,W4224436908,154,auto,One,example,is data from,One example is data from,,2022
QA,W4224436908,155,auto,251,252,"253 62 ,","251 252 253 62 ,",,2022
QA,W4224436908,156,auto,Vogt,et,al. have reported,Vogt et al. have reported,,2022
QA,W4224436908,157,auto,Particularly,in,"this study ,","Particularly in this study ,",,2022
QA,W4224436908,158,auto,oup.,274,179 275 276,oup. 274 179 275 276,,2022
QA,W4224436908,159,auto,Oral,and,respiratory microbiota in,Oral and respiratory microbiota in,,2022
QA,W4224436908,160,auto,Oral,microbiome,is another key,Oral microbiome is another key,,2022
QA,W4224436908,161,auto,280,281,282 280 283,280 281 282 280 283,,2022
QA,W4224436908,163,auto,Gut,-,kidney axis communication,Gut - kidney axis communication,,2022
QA,W4224436908,164,auto,Differences,in,microbial ecosystems were,Differences in microbial ecosystems were,,2022
QA,W4224436908,165,auto,289,290,291 292 293,289 290 291 292 293,,2022
QA,W4224436908,166,auto,The,gut,- kidney axis,The gut - kidney axis,,2022
QA,W4224436908,167,auto,288,294,"295 296 ,","288 294 295 296 ,",,2022
QA,W4224436908,168,auto,Chronic,liver,diseases Liver diseases,Chronic liver diseases Liver diseases,,2022
QA,W4224436908,169,auto,Nonalcoholic,fatty,liver disease /,Nonalcoholic fatty liver disease /,,2022
QA,W4224436908,170,auto,315,315,316,315 315 316,,2022
QA,W4224436908,171,auto,Gut,microbiota,in liver diseases,Gut microbiota in liver diseases,,2022
QA,W4224436908,172,auto,Mounting,evidence,supports the bidirectional,Mounting evidence supports the bidirectional,,2022
QA,W4224436908,173,auto,317,318,319 320 321,317 318 319 320 321,,2022
QA,W4224436908,174,auto,Researchers,have,postulated several mechanisms,Researchers have postulated several mechanisms,,2022
QA,W4224436908,175,auto,The,gut,microbiota plays an,The gut microbiota plays an,,2022
QA,W4224436908,176,auto,Deoxycholic,acid,", a major","Deoxycholic acid , a major",,2022
QA,W4224436908,177,auto,322,323,324 324 325,322 323 324 324 325,,2022
QA,W4224436908,178,auto,Oral,microbiota,in liver diseases,Oral microbiota in liver diseases,,2022
QA,W4224436908,179,auto,As,mentioned,in other diseases,As mentioned in other diseases,,2022
QA,W4224436908,180,auto,Although,the,correlation between periodontal,Although the correlation between periodontal,,2022
QA,W4224436908,181,auto,329,330,331 332 333,329 330 331 332 333,,2022
QA,W4224436908,182,auto,With,the,gradual understanding of,With the gradual understanding of,,2022
QA,W4224436908,183,auto,Because,the,human gut is,Because the human gut is,,2022
QA,W4224436908,184,auto,Therefore,",",climbing number of,"Therefore , climbing number of",,2022
QA,W4224436908,185,auto,Generally,",",probiotics and prebiotics,"Generally , probiotics and prebiotics",,2022
QA,W4224436908,186,auto,They,are,often used as,They are often used as,,2022
QA,W4224436908,188,auto,Differences,in,dosage form and,Differences in dosage form and,,2022
QA,W4224436908,189,auto,338,339,340 341,338 339 340 341,,2022
QA,W4224436908,190,auto,Prebiotic,was,recently redefined as,Prebiotic was recently redefined as,,2022
