topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
SUM,W4384071683,344,auto,Example,question,: The main,Example question : The main,,2023
SUM,W4384071683,345,auto,(,B,) high intelligence,( B ) high intelligence,,2023
SUM,W4384071683,346,auto,(,C,) a good,( C ) a good,,2023
SUM,W4384071683,347,auto,(,D,) innate ability,( D ) innate ability,,2023
SUM,W4384071683,348,auto,Medical,genetics,.,Medical genetics .,,2023
SUM,W4384071683,349,auto,Size,(,development set /,Size ( development set /,,2023
SUM,W4384071683,350,auto,Example,question,: The allele,Example question : The allele,,2023
SUM,W4384071683,351,auto,Professional,medicine,.,Professional medicine .,,2023
SUM,W4384071683,352,auto,Size,(,development set /,Size ( development set /,,2023
SUM,W4384071683,353,auto,Example,question,: A 19,Example question : A 19,,2023
SUM,W4384071683,354,auto,Her,mother,died of metastatic,Her mother died of metastatic,,2023
SUM,W4384071683,355,auto,Examination,shows,large dense breasts,Examination shows large dense breasts,,2023
SUM,W4384071683,356,auto,There,are,no changes in,There are no changes in,,2023
SUM,W4384071683,357,auto,Which,of,the following is,Which of the following is,,2023
SUM,W4384071683,358,auto,Answer,:,( A ),Answer : ( A ),,2023
SUM,W4384071683,359,auto,College,biology,.,College biology .,,2023
SUM,W4384071683,360,auto,Size,(,development set /,Size ( development set /,,2023
SUM,W4384071683,361,auto,Example,question,: Which of,Example question : Which of,,2023
SUM,W4384071683,362,auto,Answer,:,( A ),Answer : ( A ),,2023
SUM,W4384071683,363,auto,Format,:,questions and long,Format : questions and long,,2023
SUM,W4384071683,364,auto,Size,(,development set /,Size ( development set /,,2023
SUM,W4384071683,365,auto,Example,question,: Could second,Example question : Could second,,2023
SUM,W4384071683,366,auto,Format,:,"Questions , long","Format : Questions , long",,2023
SUM,W4384071683,367,auto,Size,(,development set /,Size ( development set /,,2023
SUM,W4384071683,368,auto,Example,question,: How does,Example question : How does,,2023
SUM,W4384071683,369,auto,Focus,(,drug ) :,Focus ( drug ) :,,2023
SUM,W4384071683,370,auto,Question,type,: Action .,Question type : Action .,,2023
SUM,W4384071683,371,auto,Format,:,"Question only ,","Format : Question only ,",,2023
SUM,W4384071683,372,auto,Size,:,"3,173 .","Size : 3,173 .",,2023
SUM,W4384071683,373,auto,Example,question,: How serious,Example question : How serious,,2023
SUM,W4384071683,374,auto,Example,question,: What kind,Example question : What kind,,2023
SUM,W4384071683,375,auto,Example,question,: Is blood,Example question : Is blood,,2023
SUM,W4384071683,376,auto,PaLM,and,Flan - PaLM,PaLM and Flan - PaLM,,2023
SUM,W4384071683,377,auto,PaLM.,PaLM,1 is a,PaLM. PaLM 1 is a,,2023
SUM,W4384071683,378,auto,The,PaLM,training corpus consists,The PaLM training corpus consists,,2023
SUM,W4384071683,379,auto,of,780,billion tokens representing,of 780 billion tokens representing,,2023
SUM,W4384071683,380,auto,All,three,PaLM model variants,All three PaLM model variants,,2023
SUM,W4384071683,381,auto,We,refer,to refs .,We refer to refs .,,2023
SUM,W4384071683,382,auto,"1,55,56",for,more details on,"1,55,56 for more details on",,2023
SUM,W4384071683,383,auto,At,the,time of release,At the time of release,,2023
SUM,W4384071683,384,auto,Our,80,SOTA Flan -,Our 80 SOTA Flan -,,2023
SUM,W4384071683,385,auto,The,previous,state - of,The previous state - of,,2023
SUM,W4384071683,386,auto,The,percentage,accuracy is shown,The percentage accuracy is shown,,2023
SUM,W4384071683,388,auto,This,project,was an extensive,This project was an extensive,,2023
SUM,W4384071683,389,auto,We,thank,M. Howell C.,We thank M. Howell C.,,2023
SUM,W4384071683,390,auto,The,benchmark,used in the,The benchmark used in the,,2023
SUM,W4384071683,391,auto,Code,availability,Med - PaLM,Code availability Med - PaLM,,2023
SUM,W4384071683,392,auto,We,are,not open -,We are not open -,,2023
SUM,W4384071683,393,auto,In,the,interest of responsible,In the interest of responsible,,2023
SUM,W4384071683,394,auto,For,reproducibility,", we documented","For reproducibility , we documented",,2023
SUM,W4384071683,395,auto,Our,work,builds upon PaLM,Our work builds upon PaLM,,2023
SUM,W4384071683,396,auto,Data,Policy,information about availability,Data Policy information about availability,,2023
SUM,W4384071683,397,auto,This,statement,should provide the,This statement should provide the,,2023
SUM,W4384071683,398,auto,The,benchmark,used in t,The benchmark used in t,,2023
SUM,W4384071683,399,auto,he,study,", MultiMedQA ,","he study , MultiMedQA ,",,2023
SUM,W4384071683,400,auto,Reporting,summary,Further information on,Reporting summary Further information on,,2023
SUM,W4384071683,401,auto,Author,contributions,"K.S. , S.A.","Author contributions K.S. , S.A.",,2023
SUM,W4384071683,402,auto,A.K.,",","V.N. , S.S.M.","A.K. , V.N. , S.S.M.",,2023
SUM,W4384071683,403,auto,K.S.,",","S.A. , T.T.","K.S. , S.A. , T.T.",,2023
SUM,W4384071683,404,auto,A.K.,",","V.N. , K.S.","A.K. , V.N. , K.S.",,2023
SUM,W4384071683,405,auto,J.W.,",","H. W.C. ,","J.W. , H. W.C. ,",,2023
SUM,W4384071683,406,auto,A.K.,",","M.S. , P.G.","A.K. , M.S. , P.G.",,2023
SUM,W4384071683,407,auto,D.D.,-,F. provided guidance,D.D. - F. provided guidance,,2023
SUM,W4384071683,408,auto,All,authors,contributed to the,All authors contributed to the,,2023
SUM,W4384071683,410,auto,This,study,was funded by,This study was funded by,,2023
SUM,W4384071683,411,auto,K.S.,",","S.A. , T.T.","K.S. , S.A. , T.T.",,2023
SUM,W4384071683,412,auto,This,form,provides structure for,This form provides structure for,,2023
SUM,W4384071683,413,auto,For,further,information on Nature,For further information on Nature,,2023
SUM,W4384071683,415,auto,For,all,"statistical analyses ,","For all statistical analyses ,",,2023
SUM,W4384071683,416,auto,n/,a,Confirmed,n/ a Confirmed,,2023
SUM,W4384071683,417,auto,The,exact,sample size (,The exact sample size (,,2023
SUM,W4384071683,418,auto,The,statistical,test ( s,The statistical test ( s,,2023
SUM,W4384071683,419,auto,A,description,of all covariates,A description of all covariates,,2023
SUM,W4384071683,420,auto,For,null,"hypothesis testing ,","For null hypothesis testing ,",,2023
SUM,W4384071683,421,auto,For,Bayesian,"analysis , information","For Bayesian analysis , information",,2023
SUM,W4384071683,422,auto,For,hierarchical,and complex designs,For hierarchical and complex designs,,2023
SUM,W4384071683,423,auto,tains,articles,on many of,tains articles on many of,,2023
SUM,W4384071683,424,auto,Software,and,code Policy information,Software and code Policy information,,2023
SUM,W4384071683,425,auto,We,strongly,encourage code deposition,We strongly encourage code deposition,,2023
SUM,W4384071683,426,auto,See,the,Nature Portfolio guidelines,See the Nature Portfolio guidelines,,2023
SUM,W4384071683,427,auto,The,study,used six open,The study used six open,,2023
SUM,W4384071683,428,auto,The,additional,open source dataset,The additional open source dataset,,2023
SUM,W4384071683,429,auto,We,will,not be able,We will not be able,,2023
SUM,W4384071683,430,auto,We,have,provided comprehensive details,We have provided comprehensive details,,2023
SUM,W4384071683,431,auto,Reporting,on,sex and gender,Reporting on sex and gender,,2023
SUM,W4384071683,432,auto,Field,-,specific reporting Please,Field - specific reporting Please,,2023
SUM,W4384071683,433,auto,If,you,are not sure,If you are not sure,,2023
SUM,W4384071683,434,auto,Life,sciences,Behavioural & social,Life sciences Behavioural & social,,2023
SUM,W4384071683,435,auto,For,a,reference copy of,For a reference copy of,,2023
SUM,W4384071683,436,auto,Life,sciences,study design All,Life sciences study design All,,2023
SUM,W4384071683,438,auto,The,majority,of datasets used,The majority of datasets used,,2023
SUM,W4384071683,439,auto,As,such,", they have","As such , they have",,2023
SUM,W4384071683,440,auto,The,additional,dataset we release,The additional dataset we release,,2023
SUM,W4384071683,442,auto,We,did,not apply any,We did not apply any,,2023
SUM,W4384071683,443,auto,Replication,Randomization,Blinding,Replication Randomization Blinding,,2023
SUM,W4384071683,444,auto,We,have,repeated our experiments,We have repeated our experiments,,2023
SUM,W4384071683,445,auto,Reporting,for,"specific materials ,","Reporting for specific materials ,",,2023
SUM,W4384071683,446,auto,We,require,information from authors,We require information from authors,,2023
SUM,W4384071683,447,auto,Here,",",indicate whether each,"Here , indicate whether each",,2023
SUM,W4384071683,448,auto,If,you,are not sure,If you are not sure,,2023
SUM,W4384071683,449,auto,PaLM,:,scaling language modeling,PaLM : scaling language modeling,,2023
SUM,W4384071683,450,auto,Preprint,at,Scaling instruction -,Preprint at Scaling instruction -,,2023
SUM,W4384071683,451,auto,Preprint,at,What disease does,Preprint at What disease does,,2023
SUM,W4384071683,452,auto,A,large,- scale open,A large - scale open,,2023
SUM,W4384071683,453,auto,subbu,Conference,"on Health ,","subbu Conference on Health ,",,2023
SUM,W4384071683,454,auto,Preprint,at,Measuring massive multitask,Preprint at Measuring massive multitask,,2023
SUM,W4384071683,455,auto,Preprint,at,Deep learning -,Preprint at Deep learning -,,2023
SUM,W4384071683,456,auto,Use,of,deep learning to,Use of deep learning to,,2023
SUM,W4384071683,457,auto,Predicting,conversion,to wet age,Predicting conversion to wet age,,2023
SUM,W4384071683,458,auto,Rethinking,explainability,as a dialogue,Rethinking explainability as a dialogue,,2023
SUM,W4384071683,459,auto,Preprint,at,On the opportunities,Preprint at On the opportunities,,2023
SUM,W4384071683,460,auto,Syst,33,2020 Chain of,Syst 33 2020 Chain of,,2023
SUM,W4384071683,461,auto,Preprint,at,Self - consistency,Preprint at Self - consistency,,2023
SUM,W4384071683,462,auto,Preprint,at,Deep bidirectional language,Preprint at Deep bidirectional language,,2023
SUM,W4384071683,463,auto,Stanford,University,2022 Galactica :,Stanford University 2022 Galactica :,,2023
SUM,W4384071683,464,auto,Preprint,at,BioGPT : generative,Preprint at BioGPT : generative,,2023
SUM,W4384071683,465,auto,Bioinformatics,23,49 2022,Bioinformatics 23 49 2022,,2023
SUM,W4384071683,466,auto,Teaching,models,to express their,Teaching models to express their,,2023
SUM,W4384071683,467,auto,Preprint,at,Language models (,Preprint at Language models (,,2023
SUM,W4384071683,468,auto,Preprint,at,Plex : towards,Preprint at Plex : towards,,2023
SUM,W4384071683,469,auto,Preprint,at,CHARD : clinical,Preprint at CHARD : clinical,,2023
SUM,W4384071683,470,auto,Preprint,at,The reliability of,Preprint at The reliability of,,2023
SUM,W4384071683,471,auto,Measuring,harm,in healthcare :,Measuring harm in healthcare :,,2023
SUM,W4384071683,472,auto,Emergent,abilities,of large language,Emergent abilities of large language,,2023
SUM,W4384071683,473,auto,Preprint,at,Identifying cred,Preprint at Identifying cred,,2023
SUM,W4384071683,474,auto,ible,sources,of health information,ible sources of health information,,2023
SUM,W4384071683,475,auto,Best,practices,for developing and,Best practices for developing and,,2023
SUM,W4384071683,476,auto,Public,Health,6 149 2018,Public Health 6 149 2018,,2023
SUM,W4384071683,477,auto,Moving,beyond,""" algorithmic bias","Moving beyond "" algorithmic bias",,2023
SUM,W4384071683,478,auto,Data,Sci,4 2021,Data Sci 4 2021,,2023
SUM,W4384071683,479,auto,Health,inequities,and the inappropriate,Health inequities and the inappropriate,,2023
SUM,W4384071683,480,auto,Hidden,in,plain sight -,Hidden in plain sight -,,2023
SUM,W4384071683,481,auto,J.,Med,383 2020 Ethical,J. Med 383 2020 Ethical,,2023
SUM,W4384071683,482,auto,Preprint,at,Holistic evaluation of,Preprint at Holistic evaluation of,,2023
SUM,W4384071683,483,auto,Preprint,at,The medical algorithmic,Preprint at The medical algorithmic,,2023
SUM,W4384071683,484,auto,Health,4,2022,Health 4 2022,,2023
SUM,W4384071683,485,auto,Closing,the,AI accountability gap,Closing the AI accountability gap,,2023
SUM,W4384071683,486,auto,2020,Conference,"on Fairness ,","2020 Conference on Fairness ,",,2023
SUM,W4384071683,487,auto,Preprint,at,Datasheets for datasets,Preprint at Datasheets for datasets,,2023
SUM,W4384071683,488,auto,ACM,64,2021 Model cards,ACM 64 2021 Model cards,,2023
SUM,W4384071683,489,auto,Preprint,at,Hurtful words :,Preprint at Hurtful words :,,2023
SUM,W4384071683,490,auto,WHO,Guidance,( World Health,WHO Guidance ( World Health,,2023
SUM,W4384071683,491,auto,n,2021,Language models are,n 2021 Language models are,,2023
SUM,W4384071683,492,auto,Preprint,at,An overview of,Preprint at An overview of,,2023
SUM,W4384071683,493,auto,Scale,development,: ten main,Scale development : ten main,,2023
SUM,W4384071683,495,auto,Syst,4,2022 Lamda :,Syst 4 2022 Lamda :,,2023
SUM,W4384071683,496,auto,Preprint,at,Glam : efficient,Preprint at Glam : efficient,,2023
SUM,W4384071683,497,auto,Beyond,the,imitation game :,Beyond the imitation game :,,2023
SUM,W4384071683,498,auto,Assoc.,Comput,. Linguist 8,Assoc. Comput . Linguist 8,,2023
SUM,W4384071683,499,auto,The,power,of scale for,The power of scale for,,2023
SUM,W4384071683,500,auto,Preprint,at,Show your work,Preprint at Show your work,,2023
SUM,W4384071683,501,auto,Preprint,at,Least - to,Preprint at Least - to,,2023
SUM,W4384071683,502,auto,Preprint,at,Training verifiers to,Preprint at Training verifiers to,,2023
SUM,W4384071683,503,auto,Preprint,at,Solving quantitative reasoning,Preprint at Solving quantitative reasoning,,2023
SUM,W4384071683,504,auto,Preprint,at,A learning algorithm,Preprint at A learning algorithm,,2023
SUM,W4384071683,505,auto,Sci,9,1985,Sci 9 1985,,2023
SUM,W4384071683,506,auto,Controlling,linguistic,style aspects in,Controlling linguistic style aspects in,,2023
SUM,W4384071683,507,auto,Preprint,at,Prefix - tuning,Preprint at Prefix - tuning,,2023
SUM,W4384071683,508,auto,Preprint,at,Finetuned language models,Preprint at Finetuned language models,,2023
SUM,W4384071683,509,auto,Preprint,at,"Pre-train , prompt","Preprint at Pre-train , prompt",,2023
SUM,W4384071683,510,auto,Preprint,at,PTR : prompt,Preprint at PTR : prompt,,2023
SUM,W4384071683,511,auto,Preprint,at,Retrieval of soft,Preprint at Retrieval of soft,,2023
SUM,W4384071683,512,auto,Preprint,at,Training compute -,Preprint at Training compute -,,2023
SUM,W4384071683,513,auto,model,T,L Scao 10.48550/arXiv.2211.05100,model T L Scao 10.48550/arXiv.2211.05100,,2023
SUM,W4384071683,514,auto,Preprint,at,Scaling language models,Preprint at Scaling language models,,2023
SUM,W4384071683,515,auto,Preprint,at,Exploring the limits,Preprint at Exploring the limits,,2023
SUM,W4384071683,517,auto,Res,21,2020 OPT :,Res 21 2020 OPT :,,2023
SUM,W4384071683,518,auto,Preprint,at,Attention is all,Preprint at Attention is all,,2023
SUM,W4384071683,519,auto,Scaling,laws,for neural language,Scaling laws for neural language,,2023
